variables,units,values,description
rotorse.re.precomp.I_all_blades,kg*m**2,"[13188336.41476497  6594168.20738249  6594168.20738249        0.
        0.                0.        ]","mass moments of inertia of all blades in hub c.s. order:Ixx, Iyy, Izz, Ixy, Ixz, Iyz"
rotorse.re.sc_ss_mats,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","spar cap, suction side,  boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.re.sc_ps_mats,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","spar cap, pressure side, boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.re.te_ss_mats,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","trailing edge reinforcement, suction side,  boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.re.te_ps_mats,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","trailing edge reinforcement, pressure side, boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.rp.powercurve.pitch,deg,"[2.22152158e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.18562413e+00 6.26829622e-01
 1.21228080e-02 2.23342360e+00 5.82986986e+00 8.25158848e+00
 1.03642194e+01 1.23163854e+01 1.41965307e+01 1.60186213e+01
 1.77606977e+01 1.94778841e+01 2.11461342e+01 2.27915405e+01
 2.43816307e+01 2.59355005e+01]",rotor pitch schedule
rotorse.rp.powercurve.P_aero,W,"[  67339.27142582  148638.08421733  259567.99598364  392843.71008197
  536496.21841951  676583.93986313  799041.6849268   891382.58937218
  944124.73164071  951836.32812579  990995.62718194 1080624.41976805
 1228719.30468239 1448079.95322676 1796187.43063598 2235982.05936554
 2687685.27138676 2687685.35767295 2687685.29719154 2687686.60095823
 2687685.48182273 2687685.3724118  2687674.95609556 2687686.35733271
 2687717.43066871 2687687.95490773 2687685.46520686 2687686.60372195
 2687687.08975017 2687705.69013206]",rotor mechanical power
rotorse.rp.powercurve.T,N,"[ 39536.16359794  71268.17185998 103349.80192525 136235.01853448
 167694.95447137 195744.69869287 218703.21978827 235243.87103688
 244434.1054056  245763.32269985 252458.52740201 267459.93670267
 291369.44515656 325090.22676369 341078.7333247  387321.26468619
 431358.53585793 383229.33110945 315109.84065932 277354.34391385
 249365.25020565 227065.67402994 208804.38871725 193626.2200034
 180714.91535106 170022.99673519 160974.51082987 153682.1097681
 147758.35115563 143174.49156283]",rotor aerodynamic thrust
rotorse.rp.powercurve.Q,N*m,"[ 116916.84993652  228342.1963674   331131.27711642  436495.03758051
  537292.21929468  627163.19585998  700721.96684363  753717.97525643
  783163.35383308  787422.14690293  808873.48635675  856937.7857336
  933543.50651948 1041584.40520459 1225166.17843036 1525146.84602919
 1833250.2703254  1833250.32918057 1833250.28792665 1833251.17721628
 1833250.41386222 1833250.33923383 1833243.23434147 1833251.01104111
 1833272.20593406 1833252.10073523 1833250.40252865 1833251.17910139
 1833251.51061765 1833264.19780074]",rotor aerodynamic torque
rotorse.rp.powercurve.M,N*m,"[ 470843.63015122  846719.94991563 1227874.05409902 1618575.37607251
 1992343.28235703 2325595.52389107 2598360.17218635 2794875.657729
 2904062.61428061 2919854.72415856 2999398.83539561 3177626.95883721
 3461690.05842616 3862318.52648338 4028212.13449952 4561519.01718101
 5076449.290699   4453058.36818909 3530071.36152468 2987169.84045445
 2563086.93945119 2211193.92124231 1902539.71198024 1630641.93683581
 1399301.84472329 1188868.52747721 1004081.90292797  835391.9741184
  689862.60129889  559868.92406033]",blade root moment
rotorse.rp.powercurve.Cp,,"[0.39966693 0.40764789 0.41043512 0.41141327 0.41160826 0.41146092
 0.41120429 0.41096657 0.41081806 0.41079604 0.41068276 0.41040968
 0.40993991 0.40921601 0.41753639 0.41908697 0.4153691  0.39991074
 0.31439053 0.24594899 0.19222346 0.15055959 0.11846487 0.0938068
 0.07485334 0.06024354 0.0489352  0.04013448 0.03324321 0.02781187]",rotor electrical power coefficient
rotorse.rp.powercurve.Cp_aero,,"[0.45158589 0.45733481 0.45733481 0.45733481 0.45733481 0.45733481
 0.45733481 0.45733481 0.45733481 0.45733481 0.45733481 0.45733481
 0.45733481 0.45733481 0.46758602 0.46932247 0.46515893 0.4478476
 0.35207617 0.27543063 0.21526507 0.168607   0.13266513 0.10505132
 0.08382593 0.06746486 0.05480101 0.04494536 0.03722804 0.03114565]",rotor aerodynamic power coefficient
rotorse.rp.powercurve.Ct_aero,,"[0.79540393 0.85292392 0.85292392 0.85292392 0.85292392 0.85292392
 0.85292392 0.85292392 0.85292392 0.85292392 0.85292392 0.85292392
 0.85292392 0.85292392 0.78669512 0.77390075 0.75787737 0.65650574
 0.45981099 0.34361276 0.2621267  0.20281256 0.15895403 0.12616087
 0.10129836 0.08246167 0.06796872 0.05685553 0.04821234 0.04147834]",rotor aerodynamic thrust coefficient
rotorse.rp.powercurve.Cq_aero,,"[0.04390522 0.05100899 0.05100899 0.05100899 0.05100899 0.05100899
 0.05100899 0.05100899 0.05100899 0.05100899 0.05100899 0.05100899
 0.05100899 0.05100899 0.05274638 0.05688155 0.06012127 0.05862021
 0.04993269 0.04239378 0.03597021 0.03056406 0.02604941 0.02229607
 0.01918144 0.01659635 0.0144484  0.01265952 0.01116539 0.00991349]",rotor aerodynamic torque coefficient
rotorse.rp.powercurve.Cm_aero,,"[0.17681363 0.18914737 0.18914737 0.18914737 0.18914737 0.18914737
 0.18914737 0.18914737 0.18914737 0.18914737 0.18914737 0.18914737
 0.18914737 0.18914737 0.17342432 0.17012544 0.16648167 0.14239148
 0.09614943 0.06907805 0.05029033 0.03686515 0.02703407 0.01983193
 0.01464083 0.01076277 0.00791347 0.0057688  0.0042016  0.00302753]",rotor aerodynamic moment coefficient
rotorse.rp.powercurve.V_R25,m/s,[8.76038613],region 2.5 transition wind speed
rotorse.rp.powercurve.rated_V,m/s,[10.15167225],rated wind speed
rotorse.rp.powercurve.rated_Omega,rpm,[14.],rotor rotation speed at rated
rotorse.rp.powercurve.rated_pitch,deg,[0.01212281],pitch setting at rated
rotorse.rp.powercurve.rated_T,N,[431358.53585793],rotor aerodynamic thrust at rated
rotorse.rp.powercurve.rated_Q,N*m,[1833250.2703254],rotor aerodynamic torque at rated
rotorse.rp.powercurve.rated_mech,W,[2687685.27138676],Mechanical shaft power at rated
rotorse.rp.powercurve.ax_induct_regII,,"[0.10935322 0.06664872 0.08478002 0.18428393 0.26628321 0.2792041
 0.30479254 0.33624131 0.3614282  0.367278   0.36968035 0.35740689
 0.34328897 0.34044691 0.34321492 0.34565433 0.34601174 0.34748829
 0.34081546 0.337056   0.33423863 0.34206821 0.35200363 0.35294292
 0.35651548 0.37935093 0.38691535 0.373344   0.33556645 0.15891422]",rotor axial induction at cut-in wind speed along blade span
rotorse.rp.powercurve.tang_induct_regII,,"[-0.10935322 -0.053137   -0.00980642  0.04112925  0.06849233  0.05360192
  0.04381343  0.0366727   0.03061108  0.02542598  0.02129048  0.01783695
  0.01503812  0.01298637  0.01140864  0.01010741  0.00901557  0.00814922
  0.00739663  0.00669665  0.00609949  0.00565502  0.00531582  0.00488462
  0.00449244  0.00428233  0.00399885  0.0036717   0.00323389  0.00181786]",rotor tangential induction at cut-in wind speed along blade span
rotorse.rp.powercurve.aoa_regII,deg,"[47.29748267 38.19887443 26.81550277 15.8457856   8.96109986  7.20766512
  6.69843501  6.8011733   6.97943798  7.00939411  7.06523514  7.31790441
  7.50350357  7.44996876  7.35465138  7.24584771  7.06888857  6.73525056
  6.48313218  6.22079241  5.96612166  5.62122095  5.20613074  4.84437421
  4.49159855  4.0859486   4.36344999  5.45138213  7.15464114 10.11765962]",angle of attack distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.L_D,,"[2.50293307e-18 1.03349790e-01 8.03207079e-01 3.10429618e+00
 1.58297237e+01 2.67175209e+01 4.18483170e+01 6.10693244e+01
 7.43534600e+01 8.58742026e+01 8.86234035e+01 9.23183768e+01
 9.19545562e+01 9.12327554e+01 9.11074358e+01 9.16576654e+01
 9.43548629e+01 1.03266850e+02 1.26767226e+02 1.34011464e+02
 1.41801074e+02 1.47976078e+02 1.75124355e+02 1.63663290e+02
 1.44521236e+02 1.54483123e+02 1.52666230e+02 1.50392479e+02
 1.31342160e+02 9.00345723e+01]",Lift over drag distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.Cp_regII,,[0.45733481],power coefficient at cut-in wind speed
rotorse.rp.powercurve.cl_regII,,"[1.25146654e-18 5.27683976e-02 3.93367605e-01 1.09835228e+00
 1.35716993e+00 1.26835013e+00 1.22738971e+00 1.20449583e+00
 1.17444805e+00 1.13855936e+00 1.14879443e+00 1.16919202e+00
 1.18308833e+00 1.17815241e+00 1.17081571e+00 1.15996006e+00
 1.14781403e+00 1.14608435e+00 1.14644445e+00 1.15408854e+00
 1.14788650e+00 1.12626653e+00 1.09559886e+00 1.05030586e+00
 1.00584077e+00 9.79871350e-01 1.00543316e+00 1.11523895e+00
 1.30545034e+00 1.49033332e+00]",lift coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.cd_regII,,"[0.5        0.5105806  0.48974619 0.35381684 0.08573554 0.0474726
 0.02932949 0.01972342 0.01579547 0.01325846 0.01296265 0.01266478
 0.01286601 0.0129137  0.01285093 0.01265535 0.01216486 0.01109828
 0.0090437  0.00861186 0.00809505 0.00761114 0.00625612 0.00641748
 0.00695981 0.0063429  0.00658583 0.00741552 0.00993931 0.0165529 ]",drag coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.rated_efficiency,,[0.89296167],Efficiency at rated conditions
rotorse.rp.powercurve.V_spline,m/s,"[ 3.          3.11055276  3.22110553  3.33165829  3.44221106  3.55276382
  3.66331658  3.77386935  3.88442211  3.99497487  4.10552764  4.2160804
  4.32663317  4.43718593  4.54773869  4.65829146  4.76884422  4.87939698
  4.98994975  5.10050251  5.21105528  5.32160804  5.4321608   5.54271357
  5.65326633  5.7638191   5.87437186  5.98492462  6.09547739  6.20603015
  6.31658291  6.42713568  6.53768844  6.64824121  6.75879397  6.86934673
  6.9798995   7.09045226  7.20100503  7.31155779  7.42211055  7.53266332
  7.64321608  7.75376884  7.86432161  7.97487437  8.08542714  8.1959799
  8.30653266  8.41708543  8.52763819  8.63819095  8.74874372  8.85929648
  8.96984925  9.08040201  9.19095477  9.30150754  9.4120603   9.52261307
  9.63316583  9.74371859  9.85427136  9.96482412 10.07537688 10.18592965
 10.29648241 10.40703518 10.51758794 10.6281407  10.73869347 10.84924623
 10.95979899 11.07035176 11.18090452 11.29145729 11.40201005 11.51256281
 11.62311558 11.73366834 11.84422111 11.95477387 12.06532663 12.1758794
 12.28643216 12.39698492 12.50753769 12.61809045 12.72864322 12.83919598
 12.94974874 13.06030151 13.17085427 13.28140704 13.3919598  13.50251256
 13.61306533 13.72361809 13.83417085 13.94472362 14.05527638 14.16582915
 14.27638191 14.38693467 14.49748744 14.6080402  14.71859296 14.82914573
 14.93969849 15.05025126 15.16080402 15.27135678 15.38190955 15.49246231
 15.60301508 15.71356784 15.8241206  15.93467337 16.04522613 16.15577889
 16.26633166 16.37688442 16.48743719 16.59798995 16.70854271 16.81909548
 16.92964824 17.04020101 17.15075377 17.26130653 17.3718593  17.48241206
 17.59296482 17.70351759 17.81407035 17.92462312 18.03517588 18.14572864
 18.25628141 18.36683417 18.47738693 18.5879397  18.69849246 18.80904523
 18.91959799 19.03015075 19.14070352 19.25125628 19.36180905 19.47236181
 19.58291457 19.69346734 19.8040201  19.91457286 20.02512563 20.13567839
 20.24623116 20.35678392 20.46733668 20.57788945 20.68844221 20.79899497
 20.90954774 21.0201005  21.13065327 21.24120603 21.35175879 21.46231156
 21.57286432 21.68341709 21.79396985 21.90452261 22.01507538 22.12562814
 22.2361809  22.34673367 22.45728643 22.5678392  22.67839196 22.78894472
 22.89949749 23.01005025 23.12060302 23.23115578 23.34170854 23.45226131
 23.56281407 23.67336683 23.7839196  23.89447236 24.00502513 24.11557789
 24.22613065 24.33668342 24.44723618 24.55778894 24.66834171 24.77889447
 24.88944724 25.        ]",wind vector
rotorse.rp.powercurve.P_spline,W,"[  59597.25624341   66445.05088642   74036.03781877   82312.69525926
   91217.5014267   100692.93453988  110681.4728176   121125.59447866
  131967.77774187  143452.82933352  155871.94959303  169145.74876891
  183194.08383783  197936.81177643  213293.78956136  229184.87416928
  245737.15311273  263339.77374986  281915.9482296   301369.70574176
  321605.07547619  342526.08662269  364123.43619467  386830.18068111
  410619.43770101  435370.44849572  460962.45430658  487285.16152014
  514691.2924947   543284.2995561   572899.44279879  603371.9823172
  634818.40997633  667551.30633291  701326.13486697  736013.15053388
  772019.23313184  809007.80725923  847224.25656102  886555.81016256
  927096.83412806  968789.38701341 1011752.25970984 1055816.00338961
 1101206.45909209 1147353.12684462 1194302.12743135 1243226.52335173
 1295299.39127629 1351743.71469236 1412120.36309904 1475087.42637707
 1539302.96606381 1603425.0436966  1667406.72757976 1732133.67945069
 1797611.66647956 1863846.38805128 1930843.54355076 1998619.38515067
 2078251.23820918 2170462.96403954 2261875.37974312 2339109.3024213
 2388785.54917546 2399999.99987164 2399999.99841528 2399999.99417345
 2399999.98679549 2399999.97750239 2399999.96751519 2399999.95805487
 2399999.95034246 2399999.94559897 2399999.95117816 2400000.02468935
 2400000.1625061  2400000.34260858 2400000.54297698 2400000.74159149
 2400000.91643229 2400001.04547955 2400001.10671347 2400001.09016721
 2400001.0188992  2400000.9069344  2400000.76765208 2400000.61443147
 2400000.46065182 2400000.31969238 2400000.20493241 2400000.12975114
 2400000.10244685 2400000.08871607 2400000.07863879 2400000.07117638
 2400000.06529023 2400000.05994174 2400000.05409229 2400000.04670327
 2400000.03673606 2400000.02315206 2399999.97686266 2399999.58762801
 2399998.84032267 2399997.82470313 2399996.63052585 2399995.34754733
 2399994.06552403 2399992.87421245 2399991.86336905 2399991.12275031
 2399990.74211273 2399990.7595134  2399991.02575496 2399991.50237433
 2399992.16563532 2399992.99180177 2399993.95713752 2399995.0379064
 2399996.21037224 2399997.45079888 2399998.73545014 2400000.04058987
 2400001.38861288 2400003.27230165 2400005.71508676 2400008.56962648
 2400011.68857903 2400014.92460267 2400018.13035564 2400021.15849619
 2400023.86168256 2400026.092573   2400027.70382576 2400028.54809907
 2400028.48278913 2400027.50838982 2400025.77858598 2400023.45396525
 2400020.69511529 2400017.66262377 2400014.51707833 2400011.41906663
 2400008.52917634 2400006.00799509 2400004.01611057 2400002.71411041
 2400002.19996887 2400001.88881081 2400001.5990751  2400001.33174029
 2400001.08778495 2400000.86818763 2400000.6739269  2400000.50598132
 2400000.36532945 2400000.25294986 2400000.16982111 2400000.11692177
 2400000.09523038 2400000.10441964 2400000.14016043 2400000.1983239
 2400000.27481593 2400000.3655424  2400000.46640917 2400000.57332212
 2400000.68218713 2400000.78891008 2400000.88939683 2400000.97955326
 2400001.05528524 2400001.11250259 2400001.15515608 2400001.19036459
 2400001.21974593 2400001.24491789 2400001.26749829 2400001.28910493
 2400001.3113556  2400001.33586813 2400001.3642603  2400001.39814993
 2400001.43915482 2400001.48889277 2400001.54938058 2400001.76295989
 2400002.22942985 2400002.92817304 2400003.83857202 2400004.94000937
 2400006.21186768 2400007.6335295  2400009.18437743 2400010.84379402
 2400012.59116187 2400014.40586353 2400016.2672816  2400018.15479864]",rotor electrical power
rotorse.rp.powercurve.Omega_spline,rpm,"[ 5.5         5.5501754   5.61439196  5.69114752  5.77893987  5.87626684
  5.98162624  6.09351589  6.2104336   6.34310821  6.50142922  6.67873724
  6.86834081  7.06354849  7.25766883  7.44401036  7.62110461  7.79777932
  7.97445403  8.15112874  8.32780346  8.50447817  8.68115288  8.85782759
  9.0345023   9.21117701  9.38785173  9.56452644  9.74120115  9.91787586
 10.09455057 10.27122528 10.4479     10.62457471 10.80124942 10.97792413
 11.15459884 11.33127356 11.50794827 11.68462298 11.86129769 12.0379724
 12.21464711 12.39132183 12.56799654 12.74782573 12.92980129 13.10758196
 13.27482647 13.45210655 13.6444214  13.82061398 13.94952536 13.99999659
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.         14.         14.         14.         14.
 14.         14.        ]",omega
