variables,units,values,description
rotorse.rs.frame.dx,m,"[-0.00000000e+00  2.93347853e-04  1.16806203e-03  2.74175662e-03
  5.47023259e-03  1.01787166e-02  1.79647280e-02  2.98895896e-02
  4.65546549e-02  6.83129054e-02  9.58075236e-02  1.30199569e-01
  1.73099958e-01  2.26142266e-01  2.90476816e-01  3.66738048e-01
  4.55280494e-01  5.56443197e-01  6.70855393e-01  7.99420874e-01
  9.42869695e-01  1.10118269e+00  1.27351064e+00  1.45851663e+00
  1.65463385e+00  1.86024928e+00  2.07435830e+00  2.29803061e+00
  2.53686742e+00  2.79688327e+00]",deflection of blade section in airfoil x-direction
rotorse.rs.frame.dy,m,"[ 0.00000000e+00 -5.16173389e-05 -2.21681004e-04 -6.03760845e-04
 -1.45293036e-03 -3.16178432e-03 -6.18235439e-03 -1.09018202e-02
 -1.74929456e-02 -2.59945372e-02 -3.64513084e-02 -4.89389119e-02
 -6.35664251e-02 -8.04234868e-02 -9.95153343e-02 -1.20783227e-01
 -1.44167173e-01 -1.69649656e-01 -1.97262017e-01 -2.27046719e-01
 -2.59015043e-01 -2.93084345e-01 -3.29062990e-01 -3.66718301e-01
 -4.06039789e-01 -4.47065778e-01 -4.89564413e-01 -5.33176653e-01
 -5.77276626e-01 -6.20364247e-01]",deflection of blade section in airfoil y-direction
rotorse.rs.frame.dz,m,"[-0.00000000e+00 -1.97481593e-05 -4.46730735e-05 -7.71267731e-05
 -1.24121453e-04 -1.81924030e-04 -2.51793628e-04 -3.25702000e-04
 -3.94664174e-04 -4.60259266e-04 -5.24931441e-04 -5.88826949e-04
 -6.51608693e-04 -7.12205370e-04 -7.69526279e-04 -8.23555841e-04
 -8.75047855e-04 -9.24486607e-04 -9.71644178e-04 -1.01586408e-03
 -1.05652595e-03 -1.09229440e-03 -1.12266531e-03 -1.14793916e-03
 -1.16921805e-03 -1.18711768e-03 -1.20175911e-03 -1.21484236e-03
 -1.22717956e-03 -1.23550693e-03]",deflection of blade section in airfoil z-direction
rotorse.rs.frame.EI11,N*m**2,"[9.28493381e+09 1.09778371e+10 7.92583633e+09 3.79429571e+09
 2.09423199e+09 1.26293824e+09 8.39304534e+08 7.12345320e+08
 6.34361453e+08 5.23964907e+08 4.01155868e+08 2.94085921e+08
 2.21268173e+08 1.80881789e+08 1.52858164e+08 1.31042794e+08
 1.11721636e+08 9.08128200e+07 7.08427932e+07 5.52243715e+07
 4.43818431e+07 3.73839693e+07 3.07694357e+07 2.50479800e+07
 1.85353166e+07 1.31088424e+07 5.55734624e+06 1.19198772e+06
 7.80741119e+04 1.58650250e+03]",stiffness w.r.t principal axis 1
rotorse.rs.frame.EI22,N*m**2,"[9.28535163e+09 1.12638752e+10 1.03257413e+10 7.65068420e+09
 6.09858473e+09 4.38886851e+09 3.08856833e+09 2.46603015e+09
 2.02500253e+09 1.63345279e+09 1.26753179e+09 9.49886664e+08
 7.53142859e+08 6.70207661e+08 6.09660765e+08 5.13574065e+08
 3.81577757e+08 2.71817332e+08 2.06157949e+08 1.67132837e+08
 1.36522877e+08 1.29870067e+08 1.15056760e+08 1.05503780e+08
 3.63726651e+07 2.69904234e+07 1.59841318e+07 6.88693415e+06
 1.44071581e+06 3.18083691e+04]",stiffness w.r.t principal axis 2
rotorse.rs.frame.alpha,deg,"[14.48779603 18.85195226 18.00684329 20.22744276 16.52462179 15.12555613
 15.44726101 16.57994077 18.04086525 17.16593061 14.31161072 11.90656036
 10.04803444  8.85781297  8.04042775  7.62863903  7.56082517  7.40661677
  6.82850297  6.2490958   6.03219035  5.51073285  5.2469608   4.93325816
 10.94399696 10.08664046  5.20787478  1.41565472 -0.77836113 -2.9670614 ]",Angle between blade c.s. and principal axes
rotorse.rs.frame.M1,N*m,"[-3.01892511e+06 -2.83848726e+06 -2.64066160e+06 -2.47499447e+06
 -2.34225241e+06 -2.23743317e+06 -2.09665265e+06 -1.94182869e+06
 -1.78333356e+06 -1.63622293e+06 -1.50615359e+06 -1.37723675e+06
 -1.24447701e+06 -1.11241596e+06 -9.84579884e+05 -8.62677154e+05
 -7.47389068e+05 -6.39080073e+05 -5.37916277e+05 -4.43973431e+05
 -3.57505178e+05 -2.78769110e+05 -2.08138959e+05 -1.46362939e+05
 -9.46581032e+04 -5.39974044e+04 -2.56805464e+04 -8.80702117e+03
 -1.45617023e+03  1.92214678e-01]",distribution along blade span of bending moment w.r.t principal axis 1
rotorse.rs.frame.M2,N*m,"[ 1.51173932e+06  1.42465961e+06  1.37646863e+06  1.27199407e+06
  1.10833119e+06  8.79415563e+05  7.34307052e+05  6.38314296e+05
  5.70153183e+05  4.85690510e+05  3.58138644e+05  2.31868517e+05
  1.40375004e+05  8.17542660e+04  4.63655237e+04  2.51049415e+04
  1.41955590e+04  7.95432026e+03  1.21228658e+03 -4.99733253e+03
 -7.49337101e+03 -8.07278566e+03 -7.31476403e+03 -5.37270280e+03
  1.66200017e+03  3.69283505e+03  5.41581887e+02 -5.22119343e+02
 -1.82026694e+02  2.10854455e-03]",distribution along blade span of bending moment w.r.t principal axis 2
rotorse.rs.frame.F2,N,"[ 1.31587370e+05  1.30588566e+05  1.28343189e+05  1.26852859e+05
  1.26336277e+05  1.26949001e+05  1.25491693e+05  1.22801406e+05
  1.19200056e+05  1.15584265e+05  1.12563064e+05  1.09219563e+05
  1.05172222e+05  1.00722086e+05  9.60689163e+04  9.12433018e+04
  8.62380574e+04  8.10788860e+04  7.57577997e+04  7.02020468e+04
  6.43571498e+04  5.81618297e+04  5.14339143e+04  4.38604989e+04
  3.53948728e+04  2.60837950e+04  1.67931289e+04  8.59678612e+03
  2.69996251e+03 -3.40049072e+01]",distribution along blade span of force w.r.t principal axis 2
rotorse.rs.frame.F3,N,"[ 1.54277690e+05  1.57590188e+05  1.56603118e+05  1.53217215e+05
  1.48728758e+05  1.43830438e+05  1.39016429e+05  1.33919968e+05
  1.28024232e+05  1.21459483e+05  1.14522445e+05  1.07382261e+05
  1.00120720e+05  9.26969580e+04  8.50419092e+04  7.71792573e+04
  6.92378866e+04  6.13681289e+04  5.36580372e+04  4.61307145e+04
  3.87952690e+04  3.15446807e+04  2.44165230e+04  1.76220544e+04
  1.16965864e+04  6.90797336e+03  3.37605946e+03  1.27747300e+03
  3.08244110e+02 -1.64845915e-12]",axial resultant along blade span
rotorse.rs.strains.strainU_spar,,"[ 9.39009168e-05  4.66414417e-05 -5.57295491e-04 -8.48584240e-04
 -1.15138141e-03 -1.54963930e-03 -1.88349660e-03 -1.81768315e-03
 -1.69808470e-03 -1.72943161e-03 -1.85233602e-03 -2.03465279e-03
 -2.19340098e-03 -2.23158137e-03 -2.19874362e-03 -2.12083700e-03
 -2.02166763e-03 -1.95922153e-03 -1.92898014e-03 -1.86821387e-03
 -1.73479771e-03 -1.50666128e-03 -1.29778574e-03 -1.07560921e-03
 -8.89099385e-04 -6.95269323e-04 -6.88697358e-04 -7.95682528e-04
  7.87516726e-05 -2.60799063e-07]","strain in spar cap on upper surface at location xu,yu_strain with loads P_strain"
rotorse.rs.strains.strainL_spar,,"[ 9.39009168e-05  4.66414417e-05  4.36511591e-04  6.70969442e-04
  9.64278231e-04  1.32823179e-03  1.65083900e-03  1.61458510e-03
  1.51797268e-03  1.56461547e-03  1.71076939e-03  1.90340650e-03
  2.07480338e-03  2.12133694e-03  2.08130381e-03  2.01462107e-03
  1.94066487e-03  1.89725869e-03  1.86681997e-03  1.79550340e-03
  1.66692551e-03  1.44387612e-03  1.22981391e-03  1.00827599e-03
  8.26178982e-04  6.43939911e-04  6.40310018e-04  7.34337849e-04
  7.87516726e-05 -2.60799063e-07]","strain in spar cap on lower surface at location xl,yl_strain with loads P_strain"
rotorse.rs.strains.strainU_te,,"[ 9.39009168e-05  4.66414417e-05  1.52535734e-04  1.95722023e-04
  3.56012704e-04  3.83482249e-04  3.75945264e-04  8.17310013e-05
 -2.85295328e-04 -3.92235870e-04 -4.08773593e-04 -5.06432178e-04
 -6.01531010e-04 -6.34928008e-04 -6.67865356e-04 -6.83899628e-04
 -6.86813766e-04 -6.56333632e-04 -5.88644707e-04 -5.17800854e-04
 -4.62685124e-04 -3.43300454e-04 -2.53821434e-04 -1.54052479e-04
 -4.28193733e-04 -2.08986580e-04 -6.07245807e-05  3.40017729e-05
  7.87516726e-05 -2.60799063e-07]","strain in trailing-edge panels on upper surface at location xu,yu_te with loads P_te"
rotorse.rs.strains.strainL_te,,"[ 9.39009168e-05  4.66414417e-05  1.52535734e-04  1.95722023e-04
  3.56012704e-04  3.83482249e-04  3.75945264e-04  8.17310013e-05
 -2.85295328e-04 -3.92235870e-04 -4.08773593e-04 -5.06432178e-04
 -6.01531010e-04 -6.34928008e-04 -6.67865356e-04 -6.83899628e-04
 -6.86813766e-04 -6.56333632e-04 -5.88644707e-04 -5.17800854e-04
 -4.62685124e-04 -3.43300454e-04 -2.53821434e-04 -1.54052479e-04
 -4.28193733e-04 -2.08986580e-04 -6.07245807e-05  3.40017729e-05
  7.87516726e-05 -2.60799063e-07]","strain in trailing-edge panels on lower surface at location xl,yl_te with loads P_te"
rotorse.rs.strains.axial_root_sparU_load2stress,m**2,[ 0.          0.         -0.12243468  0.19828654 -0.00345859  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper spar cap at blade root
rotorse.rs.strains.axial_root_sparL_load2stress,m**2,[ 0.          0.         -0.12243468  0.19828654 -0.00345859  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower spar cap at blade root
rotorse.rs.strains.axial_maxc_teU_load2stress,m**2,[ 0.          0.         -0.07437726  0.08225028 -0.03219966  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper trailing edge at blade max chord
rotorse.rs.strains.axial_maxc_teL_load2stress,m**2,[ 0.          0.         -0.07437726  0.08225028 -0.03219966  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower trailing edge at blade max chord
rotorse.rs.tip_pos.tip_deflection,m,[2.51450933],deflection at tip in yaw x-direction
rotorse.rs.aero_hub_loads.P,W,[5252343.51500015],Rotor aerodynamic power
rotorse.rs.aero_hub_loads.Mb,N/m,[2947332.29424854],Aerodynamic blade root flapwise moment
rotorse.rs.aero_hub_loads.Fhub,N,[330569.40444284   3744.49195433   5407.90929073],Aerodynamic forces at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.Mhub,N*m,[3182302.24731051  228702.26233402  275903.52458094],Aerodynamic moments at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CP,,[0.12387528],Rotor aerodynamic power coefficient
rotorse.rs.aero_hub_loads.CMb,,[0.03880975],Aerodynamic blade root flapwise moment coefficient
rotorse.rs.aero_hub_loads.CFhub,,[0.18166395 0.00205778 0.00297191],Aerodynamic force coefficients at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CMhub,,[0.04190377 0.0030115  0.00363303],Aerodynamic moment coefficients at hub center in the hub c.s.
rotorse.rs.constr.constr_max_strainU_spar,,"[2.68288334e-02 1.33261262e-02 1.59227283e-01 2.42452640e-01
 3.28966118e-01 4.42754087e-01 5.38141887e-01 5.19338044e-01
 4.85167058e-01 4.94123316e-01 5.29238864e-01 5.81329368e-01
 6.26685993e-01 6.37594676e-01 6.28212463e-01 6.05953427e-01
 5.77619323e-01 5.59777580e-01 5.51137182e-01 5.33775391e-01
 4.95656488e-01 4.30474651e-01 3.70795925e-01 3.07316917e-01
 2.54028396e-01 1.98648378e-01 1.96770674e-01 2.27337865e-01
 2.25004779e-02 7.45140180e-05]",constraint for maximum strain in spar cap suction side
rotorse.rs.constr.constr_max_strainL_spar,,"[2.68288334e-02 1.33261262e-02 1.24717597e-01 1.91705555e-01
 2.75508066e-01 3.79494798e-01 4.71668285e-01 4.61310028e-01
 4.33706481e-01 4.47032992e-01 4.88791253e-01 5.43830430e-01
 5.92800965e-01 6.06096268e-01 5.94658232e-01 5.75606021e-01
 5.54475676e-01 5.42073912e-01 5.33377135e-01 5.13000972e-01
 4.76264431e-01 4.12536036e-01 3.51375402e-01 2.88078855e-01
 2.36051138e-01 1.83982832e-01 1.82945719e-01 2.09810814e-01
 2.25004779e-02 7.45140180e-05]",constraint for maximum strain in spar cap pressure side
rotorse.rs.constr.constr_max_strainU_te,,"[2.34752292e-02 1.16603604e-02 3.81339335e-02 4.89305059e-02
 8.90031760e-02 9.58705623e-02 9.39863161e-02 2.04327503e-02
 7.13238319e-02 9.80589674e-02 1.02193398e-01 1.26608045e-01
 1.50382753e-01 1.58732002e-01 1.66966339e-01 1.70974907e-01
 1.71703442e-01 1.64083408e-01 1.47161177e-01 1.29450214e-01
 1.15671281e-01 8.58251134e-02 6.34553585e-02 3.85131198e-02
 1.07048433e-01 5.22466450e-02 1.51811452e-02 8.50044323e-03
 1.96879181e-02 6.51997657e-05]",constraint for maximum strain in trailing edge suction side
rotorse.rs.constr.constr_max_strainL_te,,"[2.34752292e-02 1.16603604e-02 3.81339335e-02 4.89305059e-02
 8.90031760e-02 9.58705623e-02 9.39863161e-02 2.04327503e-02
 7.13238319e-02 9.80589674e-02 1.02193398e-01 1.26608045e-01
 1.50382753e-01 1.58732002e-01 1.66966339e-01 1.70974907e-01
 1.71703442e-01 1.64083408e-01 1.47161177e-01 1.29450214e-01
 1.15671281e-01 8.58251134e-02 6.34553585e-02 3.85131198e-02
 1.07048433e-01 5.22466450e-02 1.51811452e-02 8.50044323e-03
 1.96879181e-02 6.51997657e-05]",constraint for maximum strain in trailing edge pressure side
rotorse.rs.constr.constr_flap_f_margin,,[ -0.59212619  -3.77250778  -8.88055462 -15.60929551 -21.15489143],constraint on flap blade frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
rotorse.rs.constr.constr_edge_f_margin,,[ -1.53956198  -6.57147585 -14.51911784 -25.2944968  -38.15757771],constraint on edge blade frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
rotorse.rs.brs.d_r,m,[1.42379492],Root fastener circle diameter
rotorse.rs.brs.ratio,,[0.55459925],Ratio of recommended diameter over actual diameter. It can be constrained to be smaller than 1
rotorse.rc.sect_perimeter,m,"[8.16779755 9.50630706 9.90763311 9.64130221 9.35171818 8.84891615
 8.43311429 7.93406669 7.54005489 7.13254784 6.53245058 5.88361471
 5.34973077 5.03172624 4.79801244 4.60756943 4.43634388 4.26196094
 4.0882023  3.93268809 3.80816271 3.72149717 3.66758398 3.62648025
 3.57833093 3.49870792 3.13674093 2.43098506 1.48823004 0.41738853]",Perimeter of the section along the blade span
rotorse.rc.layer_volume,m**3,"[ 0.11086435  2.23561475  0.50180872  0.50180872  0.04575122 -0.75172908
  1.21806612  0.08077794  0.04834918  1.29814094  0.00865319  0.15661322
  0.00865319  0.0348642   0.66487297  0.0348642 ]","Volumes of each layer used in the blade, ignoring the scrap factor"
rotorse.rc.mat_volume,m**3,"[0.11086435 2.23561475 0.08703478 0.29763958 3.46682038 0.
 0.         0.         0.        ]","Volumes of each material used in the blade, ignoring the scrap factor. For laminates, this is the wet volume"
rotorse.rc.mat_mass,kg,"[ 121.95078391 4124.70922123  160.57916713  577.42077655  381.35024186
    0.          112.35439905    0.            0.        ]","Masses of each material used in the blade, ignoring the scrap factor. For laminates, this is the wet mass."
rotorse.rc.mat_cost,USD,"[ 881.70416765 7967.46981894  325.36550844  788.45305743 4957.55314412
    0.            0.         5614.85763304    0.        ]","Costs of each material used in the blade, ignoring the scrap factor. For laminates, this is the cost of the dry fabric."
rotorse.rc.mat_cost_scrap,USD,"[1102.13020957 9162.59029178  374.17033471  827.8757103  5949.06377295
    0.            0.         6737.82915965    0.        ]","Same as mat_cost, now including the scrap factor."
rotorse.rc.total_labor_hours,h,[592.78911431],Total amount of labor hours per blade.
rotorse.rc.total_skin_mold_gating_ct,h,[23.9999],Total amount of gating cycle time per blade. This is the cycle time required in the main mold that cannot be parallelized unless the number of molds is increased.
rotorse.rc.total_non_gating_ct,h,[103.20698588],Total amount of non-gating cycle time per blade. This cycle time can happen in parallel.
rotorse.rc.total_metallic_parts_cost,USD,[3706.75204619],"Cost of the metallic parts (bolts, nuts, lightining protection system), excluding the blade joint."
rotorse.rc.total_consumable_cost_w_waste,USD,[4211.61824873],Cost of the consumables including the waste.
rotorse.rc.total_blade_mat_cost_w_waste,USD,[32072.02977387],Total blade material costs including the waste per blade.
rotorse.rc.total_cost_labor,USD,[19999.14191373],Total labor costs per blade.
rotorse.rc.total_cost_utility,USD,[298.52657317],Total utility costs per blade.
rotorse.rc.blade_variable_cost,USD,[52369.69826078],"Total blade variable costs per blade (material, labor, utility)."
rotorse.rc.total_cost_equipment,USD,[1972.18121297],Total equipment cost per blade.
rotorse.rc.total_cost_tooling,USD,[5156.17794376],Total tooling cost per blade.
rotorse.rc.total_cost_building,USD,[290.41294914],Total builting cost per blade.
rotorse.rc.total_maintenance_cost,USD,[1962.35649516],Total maintenance cost per blade.
rotorse.rc.total_labor_overhead,USD,[5999.74257412],Total labor overhead cost per blade.
rotorse.rc.cost_capital,USD,[3911.6827998],Cost of capital per blade.
rotorse.rc.blade_fixed_cost,USD,[19292.55397494],"Total blade fixed cost per blade (equipment, tooling, building, maintenance, labor, capital)."
rotorse.rc.total_blade_cost,USD,[71662.25223572],Total blade cost (variable and fixed)
rotorse.total_bc.total_blade_cost,USD,[71662.25223572],"Total blade cost (variable and fixed). For segmented blades, this is the total of inner+outer+joint"
drivese.hub_E,Pa,[2.1e+11],
drivese.hub_G,Pa,[8.07692308e+10],
drivese.hub_rho,kg/m**3,[8500.],
drivese.hub_Xy,Pa,[4.5e+08],
drivese.hub_wohler_exp,,[1.],
drivese.hub_wohler_A,,[3.55e+08],
drivese.hub_mat_cost,USD/kg,[0.],
drivese.spinner_rho,kg/m**3,[1940.],
drivese.spinner_Xt,Pa,[6.e+08],
drivese.spinner_mat_cost,USD/kg,[1.87],
drivese.lss_Xt,Pa,[3.55e+08],
drivese.lss_wohler_exp,,[1.],
drivese.lss_wohler_A,,[3.55e+08],
drivese.lss_cost,USD/kg,[0.],
drivese.hss_Xt,Pa,[3.55e+08],
drivese.hss_wohler_exp,,[1.],
drivese.hss_wohler_A,,[3.55e+08],
drivese.hss_cost,USD/kg,[0.],
drivese.bedplate_mat_cost,USD/kg,[0.],
drivese.constr_hub_diameter,m,[0.39733432],
drivese.spinner.spinner_diameter,m,[5.],
drivese.hub_system_cost,USD,[428.45156616],
drivese.stage_ratios,,[3.39674093 3.22322267 8.85969606],
drivese.D_gearbox,m,[0.928125],
drivese.L_lss,m,[3.1],
drivese.constr_length,m,[2.61851256],
drivese.bear1.mb_max_defl_ang,rad,[0.00872665],
drivese.bear1.mb_mass,kg,[1480.55356999],
drivese.bear1.mb_I,kg*m**2,[134.02030141  70.60698288  70.60698288],
drivese.bear2.mb_max_defl_ang,rad,[0.078],
drivese.bear2.mb_mass,kg,[1349.62411874],
drivese.bear2.mb_I,kg*m**2,[118.75932276  61.52201828  61.52201828],
drivese.lss_rpm,rpm,"[ 8.          8.26761983  8.53523965  8.80285948  9.0704793   9.33809913
  9.60571895  9.87333878 10.14095861 10.40857843 10.67619826 10.94381808
 11.21143791 11.47905774 11.74667756 12.01429739 12.28191721 12.54953704
 12.81715686 13.08477669 13.35239652 13.62001634 13.88763617 14.15525599
 14.42287582 14.69049564 14.95811547 15.2257353  15.49335512 15.76097495]",
drivese.hss_rpm,rpm,"[ 776.00000004  801.95912314  827.91824623  853.87736933  879.83649243
  905.79561553  931.75473862  957.71386172  983.67298482 1009.63210792
 1035.59123101 1061.55035411 1087.50947721 1113.4686003  1139.4277234
 1165.3868465  1191.3459696  1217.30509269 1243.26421579 1269.22333889
 1295.18246199 1321.14158508 1347.10070818 1373.05983128 1399.01895438
 1424.97807747 1450.93720057 1476.89632367 1502.85544676 1528.81456986]",
