variables,units,values,description
rotorse.rp.powercurve.tang_induct_regII,,"[-0.11197246 -0.05523535 -0.01083269  0.0448038   0.06826584  0.05297656
  0.04279302  0.03528971  0.02900813  0.02396303  0.01992238  0.01657364
  0.01399005  0.01204712  0.01056461  0.00941344  0.00833341  0.00755208
  0.00687716  0.00634021  0.00577573  0.00537245  0.00500753  0.00465354
  0.00429147  0.00411452  0.00386704  0.00357268  0.00315022  0.0018229 ]",rotor tangential induction at cut-in wind speed along blade span
rotorse.rp.powercurve.aoa_regII,deg,"[46.70008374 37.7296602  26.4079118  15.00427043  8.59278323  6.93789377
  6.49163171  6.71390073  7.11913528  7.31552797  7.59505926  7.9675662
  8.13712373  8.01803849  7.81379053  7.55035961  7.36666866  7.08783047
  6.90076652  6.6341155   6.43868167  6.10093211  5.70087334  5.27160282
  4.89374605  4.49427662  4.8237505   6.01544833  7.91320241 11.07653213]",angle of attack distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.L_D,,"[2.49891321e-18 1.03415817e-01 8.03477398e-01 3.30277892e+00
 1.56492838e+01 2.58459044e+01 4.09515412e+01 6.07166045e+01
 7.39561097e+01 8.53124046e+01 8.76565774e+01 9.05748507e+01
 9.23050135e+01 9.11344480e+01 9.18310665e+01 9.31515371e+01
 9.43844780e+01 1.01071063e+02 1.24230698e+02 1.37026681e+02
 1.47881932e+02 1.55903326e+02 1.67228503e+02 1.63113955e+02
 1.44045884e+02 1.56180347e+02 1.54022856e+02 1.45619601e+02
 1.19881461e+02 7.24789138e+01]",Lift over drag distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.Cp_regII,,[0.46684391],power coefficient at cut-in wind speed
rotorse.rp.powercurve.cl_regII,,"[1.24945661e-18 5.27109228e-02 3.93075566e-01 1.13719021e+00
 1.32457962e+00 1.23328451e+00 1.20016486e+00 1.19338755e+00
 1.18294334e+00 1.17246966e+00 1.19881051e+00 1.23015213e+00
 1.25346747e+00 1.24159824e+00 1.22264907e+00 1.20842321e+00
 1.17936660e+00 1.17772634e+00 1.17934980e+00 1.20426537e+00
 1.19493267e+00 1.17452697e+00 1.13784173e+00 1.09866442e+00
 1.05200169e+00 1.02631193e+00 1.05585292e+00 1.17913845e+00
 1.37524117e+00 1.49591195e+00]",lift coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.cd_regII,,"[0.5        0.50969885 0.48921795 0.34431315 0.08464155 0.04771683
 0.02930695 0.01965504 0.01599521 0.01374325 0.01367622 0.01358161
 0.01357963 0.01362381 0.01331411 0.01297266 0.01249534 0.01165246
 0.00949322 0.00878855 0.00808032 0.00753369 0.00680411 0.00673556
 0.00730324 0.00657133 0.00685517 0.00809739 0.01147168 0.02063927]",drag coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.rated_efficiency,,[0.87546992],Efficiency at rated conditions
rotorse.rp.powercurve.V_spline,m/s,"[ 3.          3.11055276  3.22110553  3.33165829  3.44221106  3.55276382
  3.66331658  3.77386935  3.88442211  3.99497487  4.10552764  4.2160804
  4.32663317  4.43718593  4.54773869  4.65829146  4.76884422  4.87939698
  4.98994975  5.10050251  5.21105528  5.32160804  5.4321608   5.54271357
  5.65326633  5.7638191   5.87437186  5.98492462  6.09547739  6.20603015
  6.31658291  6.42713568  6.53768844  6.64824121  6.75879397  6.86934673
  6.9798995   7.09045226  7.20100503  7.31155779  7.42211055  7.53266332
  7.64321608  7.75376884  7.86432161  7.97487437  8.08542714  8.1959799
  8.30653266  8.41708543  8.52763819  8.63819095  8.74874372  8.85929648
  8.96984925  9.08040201  9.19095477  9.30150754  9.4120603   9.52261307
  9.63316583  9.74371859  9.85427136  9.96482412 10.07537688 10.18592965
 10.29648241 10.40703518 10.51758794 10.6281407  10.73869347 10.84924623
 10.95979899 11.07035176 11.18090452 11.29145729 11.40201005 11.51256281
 11.62311558 11.73366834 11.84422111 11.95477387 12.06532663 12.1758794
 12.28643216 12.39698492 12.50753769 12.61809045 12.72864322 12.83919598
 12.94974874 13.06030151 13.17085427 13.28140704 13.3919598  13.50251256
 13.61306533 13.72361809 13.83417085 13.94472362 14.05527638 14.16582915
 14.27638191 14.38693467 14.49748744 14.6080402  14.71859296 14.82914573
 14.93969849 15.05025126 15.16080402 15.27135678 15.38190955 15.49246231
 15.60301508 15.71356784 15.8241206  15.93467337 16.04522613 16.15577889
 16.26633166 16.37688442 16.48743719 16.59798995 16.70854271 16.81909548
 16.92964824 17.04020101 17.15075377 17.26130653 17.3718593  17.48241206
 17.59296482 17.70351759 17.81407035 17.92462312 18.03517588 18.14572864
 18.25628141 18.36683417 18.47738693 18.5879397  18.69849246 18.80904523
 18.91959799 19.03015075 19.14070352 19.25125628 19.36180905 19.47236181
 19.58291457 19.69346734 19.8040201  19.91457286 20.02512563 20.13567839
 20.24623116 20.35678392 20.46733668 20.57788945 20.68844221 20.79899497
 20.90954774 21.0201005  21.13065327 21.24120603 21.35175879 21.46231156
 21.57286432 21.68341709 21.79396985 21.90452261 22.01507538 22.12562814
 22.2361809  22.34673367 22.45728643 22.5678392  22.67839196 22.78894472
 22.89949749 23.01005025 23.12060302 23.23115578 23.34170854 23.45226131
 23.56281407 23.67336683 23.7839196  23.89447236 24.00502513 24.11557789
 24.22613065 24.33668342 24.44723618 24.55778894 24.66834171 24.77889447
 24.88944724 25.        ]",wind vector
rotorse.rp.powercurve.P_spline,W,"[  42547.08588814   50035.6519523    58209.43017359   67019.12584314
   76415.4442521    86349.09069158   96770.77045275  107631.18882672
  118881.05110463  130773.03752187  143579.29955469  157186.43807061
  171480.28578937  186346.6754307   201671.43971434  217340.41136002
  233375.0773274   250040.9331412   267363.94032267  285358.7582904
  304040.04646295  323422.46425891  343574.2911607   364793.82566011
  387025.77587873  410151.69352858  434053.13032173  458621.43908213
  484183.26814778  510836.62307774  538429.1821744   566808.62374018
  596080.89574237  626532.28968481  657937.67675655  690176.92565191
  723621.50798067  757963.55853962  793425.93309156  829899.46644293
  867477.91985647  906104.51328561  945883.76818795  986661.67980545
 1028642.61316529 1071791.307868   1115994.24683305 1161343.73291017
 1207932.07223858 1255516.51528305 1304022.50698087 1353812.48293395
 1405248.90198947 1458694.22299463 1526286.07041314 1604718.95511923
 1670441.10592372 1699899.76076679 1700000.02708389 1700000.03785632
 1700000.03544692 1700000.02948875 1700000.0214514  1700000.01280449
 1700000.00501762 1699999.99956037 1699999.99838983 1700000.02982377
 1700000.09965932 1700000.19388725 1700000.29849835 1700000.39948339
 1700000.48283316 1700000.53453843 1700000.54338317 1700000.5291533
 1700000.49967151 1700000.45605129 1700000.39940614 1700000.33084954
 1700000.25149498 1700000.16245596 1700000.06484597 1699999.88473831
 1699999.49029384 1699998.93470757 1699998.27737649 1699997.57769762
 1699996.89506795 1699996.28888448 1699995.81854424 1699995.5434442
 1699995.57817978 1699996.36418872 1699997.83206993 1699999.79325222
 1700002.05916441 1700004.44123531 1700006.75089373 1700008.79956848
 1700010.39868837 1700011.35968221 1700011.54511324 1700011.44216056
 1700011.23180141 1700010.93003564 1700010.55286314 1700010.11628378
 1700009.63629744 1700009.12890398 1700008.61010329 1700008.09589523
 1700007.60227969 1700007.10796562 1700006.50071278 1700005.80099044
 1700005.04210739 1700004.25737239 1700003.48009425 1700002.74358173
 1700002.08114362 1700001.5260887  1700001.11172575 1700000.87136355
 1700000.82464936 1700000.83069706 1700000.84370923 1700000.86349417
 1700000.88986015 1700000.92261545 1700000.96156836 1700001.00652716
 1700001.05730013 1700001.11369556 1700001.17552172 1700001.24258689
 1700001.36175002 1700001.73164004 1700002.3300878  1700003.10541044
 1700004.00592508 1700004.97994887 1700005.97579893 1700006.94179239
 1700007.82624639 1700008.57747806 1700009.14380453 1700009.47354294
 1700009.52251498 1700009.34617541 1700008.98744046 1700008.47123923
 1700007.82250082 1700007.06615433 1700006.22712888 1700005.33035356
 1700004.40075748 1700003.46326975 1700002.54281945 1700001.66433571
 1700000.85274762 1700000.05228434 1699999.13703176 1699998.13496527
 1699997.07790751 1699995.99768111 1699994.9261087  1699993.89501291
 1699992.93621636 1699992.0815417  1699991.36281154 1699990.81184852
 1699990.46047527 1699990.34055323 1699990.5390099  1699991.08132358
 1699991.9165785  1699992.99385887 1699994.26224889 1699995.67083277
 1699997.16869473 1699998.70491898 1700000.22858973 1700001.6887912
 1700003.03460758 1700004.2151231  1700005.17979885 1700006.02360807
 1700006.84784842 1700007.65047097 1700008.42942681 1700009.18266701
 1700009.90814267 1700010.60380485 1700011.26760464 1700011.89749313
 1700012.49142138 1700013.04734049 1700013.56320154 1700014.0369556 ]",rotor electrical power
rotorse.rp.powercurve.Omega_spline,rpm,"[ 8.          8.          8.          8.          8.          8.
  8.          8.          8.          8.          8.          8.
  8.          8.          8.          8.          8.02428566  8.11861036
  8.26577242  8.44616196  8.64016912  8.82818402  8.99704099  9.17282355
  9.35746802  9.54666973  9.73612397  9.92163499 10.10490617 10.28817735
 10.47144852 10.6547197  10.83799087 11.02126205 11.20453322 11.3878044
 11.57107557 11.75434675 11.93761792 12.1208891  12.30416027 12.48743145
 12.67070263 12.8539738  13.03724498 13.22051615 13.40378733 13.5870585
 13.77032968 13.97914267 14.21414909 14.43651252 14.60739465 14.68795713
 14.70742693 14.72238413 14.73207246 14.73573173 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299 14.73574299
 14.73574299 14.73574299]",omega
rotorse.rp.gust.V_gust,m/s,[19.21295752],gust wind speed
rotorse.rp.cdf.F,m/s,"[0.11808862 0.12636796 0.1348649  0.14357155 0.15247988 0.16158175
 0.1708689  0.18033297 0.18996554 0.19975807 0.209702   0.21978869
 0.23000948 0.2403557  0.25081863 0.26138959 0.27205988 0.28282083
 0.29366382 0.30458027 0.31556164 0.32659947 0.33768538 0.34881108
 0.35996837 0.37114916 0.38234547 0.39354945 0.40475339 0.41594972
 0.427131   0.43828996 0.4494195  0.46051269 0.47156275 0.48256311
 0.49350738 0.50438934 0.515203   0.52594254 0.53660235 0.54717704
 0.55766141 0.56805048 0.57833949 0.58852387 0.59859929 0.60856163
 0.61840697 0.62813162 0.63773211 0.64720517 0.65654776 0.66575704
 0.67483038 0.68376537 0.69255979 0.70121163 0.70971909 0.71808055
 0.72629459 0.73435998 0.74227568 0.75004084 0.75765475 0.76511692
 0.77242701 0.77958483 0.78659036 0.79344375 0.80014526 0.80669534
 0.81309455 0.81934359 0.82544328 0.83139457 0.83719854 0.84285636
 0.84836931 0.85373878 0.85896626 0.86405331 0.86900158 0.87381283
 0.87848884 0.88303151 0.88744277 0.89172464 0.89587915 0.89990842
 0.90381461 0.90759989 0.91126649 0.91481668 0.91825273 0.92157695
 0.92479166 0.92789921 0.93090195 0.93380222 0.93660241 0.93930487
 0.94191195 0.94442603 0.94684943 0.94918451 0.95143358 0.95359894
 0.95568289 0.95768769 0.95961558 0.96146878 0.96324949 0.96495986
 0.96660203 0.96817811 0.96969015 0.9711402  0.97253026 0.97386228
 0.9751382  0.97635991 0.97752925 0.97864804 0.97971805 0.98074101
 0.98171862 0.98265253 0.98354434 0.98439563 0.98520794 0.98598274
 0.98672149 0.9874256  0.98809644 0.98873533 0.98934357 0.98992241
 0.99047306 0.99099669 0.99149445 0.99196743 0.9924167  0.99284328
 0.99324817 0.99363233 0.99399667 0.99434211 0.99466948 0.99497963
 0.99527335 0.9955514  0.99581452 0.99606342 0.99629879 0.99652127
 0.99673149 0.99693006 0.99711755 0.99729451 0.99746147 0.99761894
 0.99776741 0.99790733 0.99803915 0.9981633  0.99828017 0.99839016
 0.99849362 0.99859092 0.99868238 0.99876833 0.99884906 0.99892487
 0.99899603 0.9990628  0.99912542 0.99918414 0.99923918 0.99929075
 0.99933904 0.99938426 0.99942658 0.99946618 0.99950321 0.99953783
 0.99957018 0.9996004  0.99962863 0.99965498 0.99967957 0.99970251
 0.9997239  0.99974384 0.99976242 0.99977973 0.99979585 0.99981085
 0.99982481 0.99983779]",magnitude of wind speed at each z location
rotorse.rp.AEP,kW*h,[7577544.61030227],annual energy production
rotorse.stall_check.no_stall_constraint,,"[0.         0.         0.         0.         0.         0.
 0.         0.63469445 0.67720897 0.72235635 0.75688166 0.78745693
 0.79376621 0.77063626 0.74401967 0.72064512 0.73170073 0.79574404
 0.83158205 0.83300417 0.82105302 0.78023862 0.72284978 0.65767948
 0.58666453 0.51604901 0.52953433 0.6402376  0.81706657 1.1122251 ]","Constraint, ratio between angle of attack plus a margin and stall angle"
rotorse.stall_check.stall_angle_along_span,deg,"[1.00000000e-06 1.01837819e+01 1.01979612e+01 1.03351688e+01
 1.11422098e+01 1.20903186e+01 1.21663015e+01 1.21525234e+01
 1.19879890e+01 1.15106157e+01 1.13548764e+01 1.13870414e+01
 1.15101424e+01 1.17010805e+01 1.18451558e+01 1.18638116e+01
 1.14335092e+01 1.01629023e+01 9.49997050e+00 9.16364432e+00
 9.05900090e+00 9.09999877e+00 9.26902372e+00 9.53479832e+00
 1.00448965e+01 1.06453358e+01 1.09964331e+01 1.09563805e+01
 1.09078515e+01 1.08573080e+01]",Stall angle along blade span
rotorse.rs.aero_gust.loads_r,m,"[ 2.          3.71872087  5.43744174  7.15616261  8.87488348 10.59360434
 12.31232521 14.03104608 15.74976695 17.46848782 19.18720869 20.90592956
 22.62465043 24.3433713  26.06209216 27.78081303 29.4995339  31.21825477
 32.93697564 34.65569651 36.37441738 38.09313825 39.81185911 41.53057998
 43.24930085 44.96802172 46.68674259 48.40546346 50.12418433 51.8429052 ]",
rotorse.rs.aero_gust.loads_Px,N/m,"[ 240.94422752  361.16221865  670.45858865 1003.63230027 1284.02081179
 1422.3635676  1597.06513455 1901.26818247 2239.47422578 2511.98972199
 2618.58129548 2526.35658233 2424.67566457 2454.87541328 2533.3372945
 2670.32678311 2829.32840062 3027.20645685 3188.16393303 3217.81727345
 3398.46676162 3737.68246447 4162.89987745 4726.54301344 5469.48662128
 6359.51013902 6196.78529988 4813.00722022 2807.0980605   774.7943731 ]",
rotorse.rs.aero_gust.loads_Py,N/m,"[   48.01637767    74.68486534   -39.35802578  -313.56516854
  -486.53020978  -680.04668707  -819.4192641   -824.87826054
  -788.97948411  -783.07331636  -759.00237359  -655.55556969
  -564.74746362  -536.9707584   -529.19784628  -542.34149088
  -551.03700083  -563.40223783  -564.68292006  -540.38630448
  -577.37789079  -648.88126217  -750.68543996  -881.55045615
 -1064.27297247 -1251.12159662 -1145.3303667   -781.13619235
  -353.70486038   -58.72012634]",
rotorse.rs.aero_gust.loads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",
rotorse.rs.curvature.s,m,"[ 2.          3.71872087  5.43744174  7.15616262  8.87488951 10.59363998
 12.31241168 14.0312253  15.7500799  17.46899739 19.18798326 20.90706078
 22.62626129 24.34562246 26.065142   27.78489993 29.50488369 31.22525042
 32.94595407 34.6672297  36.38902894 38.11164333 39.83511271 41.55985098
 43.28593692 45.01401355 46.7445767  48.47840711 50.21657306 51.96219098]",cumulative path length along blade
rotorse.rs.tot_loads_gust.Px_af,N/m,"[ 756.76837077  966.84504551 1258.56439387 1566.62207393 1852.57194637
 1969.08486118 2106.56209998 2421.88024621 2783.89752437 3067.06824886
 3174.66790263 3077.57011053 2981.06741207 3034.91545749 3145.78494921
 3312.51783099 3490.96775005 3699.76670618 3867.95413308 3907.54653694
 4099.49226494 4483.37189819 4924.79339751 5495.74288737 6130.81982133
 6951.93975647 6592.63081594 5021.59470857 2865.73385833  792.81078967]",total distributed loads in airfoil x-direction
rotorse.rs.tot_loads_gust.Py_af,N/m,"[  326.75559422   417.99170158   375.29235691   153.92748132
    15.98872873  -212.59112134  -407.88918644  -453.16521023
  -459.69248673  -494.66985898  -528.35748645  -487.36840582
  -442.22474545  -438.80131656  -449.04990031  -476.09610081
  -495.84409539  -516.38224406  -526.30572129  -510.67074953
  -552.28830703  -622.57194826  -714.20165508  -827.17184569
  -989.95902605 -1162.6079524  -1129.86003845  -887.47363464
  -508.03713677  -131.33381881]",total distributed loads in airfoil y-direction
rotorse.rs.tot_loads_gust.Pz_af,N/m,"[-4963.6851088   -819.39993724  1970.71624854  3126.16026744
  3802.25895287  3810.65755938  3659.5576764   4193.83339194
  4827.53707153  5158.69062783  5335.13674899  5414.55979732
  5493.688471    5681.95931241  5901.94353567  6052.42565929
  6052.86908538  5947.0155073   5784.62193365  5627.56504016
  5462.77436977  5517.71696483  5317.42200142  5035.78669996
  4026.26243085  3327.27057596  2096.65353999  1108.15018654
   360.64068099   111.08467115]",total distributed loads in airfoil z-direction
rotorse.rs.frame.root_F,N,[-169246.01091966  -30598.72881154  200829.2754712 ],Blade root forces in blade c.s.
rotorse.rs.frame.root_M,N*m,[  785575.34921092 -4764745.3525412        -0.        ],Blade root moment in blade c.s.
rotorse.rs.frame.flap_mode_shapes,,"[[ 2.86094086e-01 -1.95198892e+00  7.58958743e+00 -6.64836708e+00
   1.72467449e+00]
 [-1.59194602e-01  2.24733488e+00 -2.09691992e+01  3.68285777e+01
  -1.69475188e+01]
 [-3.94243695e+00  3.65580401e+01 -9.29686074e+01  8.69698211e+01
  -2.56168168e+01]
 [ 1.54416900e+01 -1.18899963e+02  3.19183003e+02 -3.59118872e+02
   1.44394142e+02]
 [ 1.20996361e+01 -1.02933041e+02  2.94073260e+02 -3.44584322e+02
   1.42344467e+02]]","6-degree polynomial coefficients of mode shapes in the flap direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.edge_mode_shapes,,"[[ 2.61943551e-01 -4.18862107e-01  3.85695886e+00 -3.57744590e+00
   8.77405596e-01]
 [-5.27668751e-02 -3.32061436e+00 -1.73204431e+00  1.49375411e+01
  -8.83211559e+00]
 [-1.62600309e+00  2.74939142e+01 -8.58686769e+01  9.24689273e+01
  -3.14681614e+01]
 [-4.24023153e+00  4.28104873e+01 -1.17557046e+02  1.20381029e+02
  -4.03942383e+01]
 [-2.85422771e+00  3.76244562e+00  2.82218358e+01 -6.66771337e+01
   3.85470800e+01]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.all_mode_shapes,,"[[ 2.86094086e-01 -1.95198892e+00  7.58958743e+00 -6.64836708e+00
   1.72467449e+00]
 [ 2.61943551e-01 -4.18862107e-01  3.85695886e+00 -3.57744590e+00
   8.77405596e-01]
 [-1.59194602e-01  2.24733488e+00 -2.09691992e+01  3.68285777e+01
  -1.69475188e+01]
 [-5.27668751e-02 -3.32061436e+00 -1.73204431e+00  1.49375411e+01
  -8.83211559e+00]
 [-3.94243695e+00  3.65580401e+01 -9.29686074e+01  8.69698211e+01
  -2.56168168e+01]
 [-1.62600309e+00  2.74939142e+01 -8.58686769e+01  9.24689273e+01
  -3.14681614e+01]
 [ 1.54416900e+01 -1.18899963e+02  3.19183003e+02 -3.59118872e+02
   1.44394142e+02]
 [-4.24023153e+00  4.28104873e+01 -1.17557046e+02  1.20381029e+02
  -4.03942383e+01]
 [ 1.20996361e+01 -1.02933041e+02  2.94073260e+02 -3.44584322e+02
   1.42344467e+02]
 [-2.85422771e+00  3.76244562e+00  2.82218358e+01 -6.66771337e+01
   3.85470800e+01]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.flap_mode_freqs,Hz,[ 0.95065424  3.01735993  6.37927029 14.45812176 19.48321162],Frequencies associated with mode shapes in the flap direction
rotorse.rs.frame.edge_mode_freqs,Hz,[ 1.56612523  4.93740713 10.07114974 10.89187237 17.29479954],Frequencies associated with mode shapes in the edge direction
rotorse.rs.frame.freqs,Hz,"[ 0.95065424  1.56612523  3.01735993  4.93740713  6.37927029  9.07734826
 10.07114974 10.89187237 14.45812176 17.23936547]","ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.freq_distance,,[1.64741834],"ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.dx,m,"[-0.00000000e+00  6.46010911e-04  2.56437473e-03  6.00139242e-03
  1.19485676e-02  2.22257121e-02  3.93546871e-02  6.59867222e-02
  1.03906897e-01  1.54398888e-01  2.19535566e-01  3.02934374e-01
  4.09751640e-01  5.45329111e-01  7.13252416e-01  9.15115893e-01
  1.15152458e+00  1.42322705e+00  1.73241310e+00  2.08302400e+00
  2.47912375e+00  2.92175054e+00  3.40777224e+00  3.93192189e+00
  4.48858705e+00  5.07216994e+00  5.67869377e+00  6.30982027e+00
  6.97886426e+00  7.69783770e+00]",deflection of blade section in airfoil x-direction
rotorse.rs.frame.dy,m,"[ 0.00000000e+00 -1.10589000e-04 -4.74598743e-04 -1.29534873e-03
 -3.13057462e-03 -6.83840692e-03 -1.33938135e-02 -2.35906167e-02
 -3.77182441e-02 -5.57919421e-02 -7.78956123e-02 -1.04224118e-01
 -1.35068807e-01 -1.70661338e-01 -2.10977094e-01 -2.55791875e-01
 -3.04870216e-01 -3.58088544e-01 -4.15466502e-01 -4.77099962e-01
 -5.43055319e-01 -6.13161628e-01 -6.86940056e-01 -7.63813909e-01
 -8.43636827e-01 -9.26484418e-01 -1.01182274e+00 -1.09857426e+00
 -1.18461168e+00 -1.26600526e+00]",deflection of blade section in airfoil y-direction
