variables,units,values,description
towerse.member.tc_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional tension center
towerse.member.axial_load2stress,m**2,"[[ 0.          0.          3.17124372  3.21153802  3.21153802  0.        ]
 [ 0.          0.          3.49425609  3.53450311  3.53450311  0.        ]
 [ 0.          0.          3.893329    3.93352857  3.93352857  0.        ]
 [ 0.          0.          4.39767933  4.43783135  4.43783135  0.        ]
 [ 0.          0.          5.10571321  5.32999561  5.32999561  0.        ]
 [ 0.          0.          5.51072756  6.21208543  6.21208543  0.        ]
 [ 0.          0.          5.97811415  7.39289758  7.39289758  0.        ]
 [ 0.          0.          6.55016076  9.10394718  9.10394718  0.        ]
 [ 0.          0.          7.44613079 12.03896903 12.03896903  0.        ]
 [ 0.          0.          8.74582146 15.46129966 15.46129966  0.        ]]",
towerse.member.shear_load2stress,m**2,"[[ 5.20799092  5.20799092  0.          0.          0.          1.60576901]
 [ 5.74001236  5.74001236  0.          0.          0.          1.76725156]
 [ 6.39729986  6.39729986  0.          0.          0.          1.96676428]
 [ 7.22797119  7.22797119  0.          0.          0.          2.21891567]
 [ 8.39302604  8.39302604  0.          0.          0.          2.6649978 ]
 [ 9.05744086  9.05744086  0.          0.          0.          3.10604272]
 [ 9.82345312  9.82345312  0.          0.          0.          3.69644879]
 [10.75974489 10.75974489  0.          0.          0.          4.55197359]
 [12.2254487  12.2254487   0.          0.          0.          6.01948452]
 [14.35854919 14.35854919  0.          0.          0.          7.73064983]]",
towerse.constr_d_to_t,,"[158.39774243 174.63470882 194.69489785 220.04690802 238.47609858
 220.96003825 199.46167472 173.40920471 146.14621881 143.62827025]",
towerse.constr_taper,,"[1.         1.         1.         1.         0.93197617 0.92100119
 0.90313285 0.87777856 0.84294703 1.        ]",
towerse.slope,,"[1.         1.         1.         1.         0.93197617 0.92100119
 0.90313285 0.87777856 0.84294703 1.        ]",
towerse.thickness_slope,,"[0.90702326 0.89696603 0.88478816 0.89133751 1.0001423  1.01077836
 1.02497725 1.02220502 0.93081866]",
towerse.member.nu_full,,"[0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3
 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3]",
towerse.member.nodes_r,m,"[2.         2.         2.         2.         2.         2.
 2.         2.         2.         2.         2.         2.
 2.         1.95465078 1.90930156 1.86395234 1.814869   1.76578566
 1.71670231 1.66127162 1.60584094 1.55041025 1.48724579 1.42408133
 1.36091688 1.28967153 1.21842619 1.14718085 1.14718085 1.14718085
 1.14718085]",
towerse.member.center_of_buoyancy,m,[0. 0. 0.],
towerse.member.displacement,m**3,[0.],
towerse.member.buoyancy_force,N,[0.],
towerse.member.idx_cb,,[0.],
towerse.member.Awater,m**2,[0.],
towerse.member.Iwater,m**4,[0.],
towerse.member.added_mass,kg,[0. 0. 0. 0. 0. 0.],
towerse.member.waterline_centroid,m,[0. 0.],
towerse.member.z_dim,m,"[ 0.          2.6         5.2         7.8        10.40240741 13.00481481
 15.60722222 18.20722222 20.80722222 23.40722222 26.00962963 28.61203704
 31.21444444 33.81444444 36.41444444 39.01444444 41.61444444 44.21444444
 46.81444444 49.41685185 52.01925926 54.62166667 57.22166667 59.82166667
 62.42166667 65.02166667 67.62166667 70.22166667 72.81444444 75.40722222
 78.        ]",
towerse.member.d_eff,m,"[4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 4.         3.90930156 3.81860312 3.72790468 3.62973799 3.53157131
 3.43340463 3.32254325 3.21168187 3.10082049 2.97449158 2.84816267
 2.72183375 2.57934307 2.43685238 2.29436169 2.29436169 2.29436169
 2.29436169]",
towerse.tower_cost,USD,[330774.9688214],
towerse.member.section_D,m,"[4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 3.95465078 3.86395234 3.7732539  3.67882134 3.58065465 3.48248797
 3.37797394 3.26711256 3.15625118 3.03765604 2.91132712 2.78499821
 2.65058841 2.50809772 2.36560703 2.29436169 2.29436169 2.29436169]",
towerse.member.section_t,m,"[0.02702059 0.02702059 0.02702059 0.0245083  0.0245083  0.0245083
 0.02198311 0.02198311 0.02198311 0.0194504  0.0194504  0.0194504
 0.01733687 0.01733687 0.01733687 0.01733934 0.01733934 0.01733934
 0.01752623 0.01752623 0.01752623 0.01796398 0.01796398 0.01796398
 0.01836287 0.01836287 0.01836287 0.01709251 0.01709251 0.01709251]",
towerse.member.section_sigma_y,Pa,"[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08]",
towerse.turbine_mass,kg,[289084.91403784],
towerse.turbine_center_of_mass,m,[-9.25563915e-01 -2.92325758e-02  5.56606324e+01],
towerse.turbine_I_base,kg*m**2,"[ 1.11273868e+09  1.11012804e+09  1.12400806e+07 -4.21969206e+00
  5.56541620e+04  6.77750169e+03]",
towerse.env.wind.U,m/s,"[ 0.         10.96266444 12.59279461 13.65653028 14.46599209 15.12663355
 15.68868612 16.17968976 16.61744586 17.01341231 17.37593907 17.71051569
 18.02156794 18.31225818 18.58558302 18.84371542 19.08843272 19.32120845
 19.54327874 19.75588395 19.95971263 20.15554013 20.34386907 20.52547201
 20.70086645 20.87051044 21.03481155 21.19413411 21.34838171 21.49829609
 21.64414187]",
towerse.env.windLoads.windLoads_Px,N/m,"[  0.         178.94965147 246.6311786  297.95114571 341.16235653
 378.21418631 410.70190195 439.81321386 466.35263465 490.84308843
 513.6770882  535.10693315 555.34288083 559.90015644 562.70767073
 563.9038381  562.26969866 559.1447552  554.59983563 546.21193482
 536.33047444 524.96732205 508.72776225 490.70930124 471.02922817
 446.39681525 421.4938864  396.44415992 403.12103093 409.67128583
 416.10248463]",
towerse.env.windLoads.windLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.windLoads.windLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.windLoads.windLoads_qdyn,N/m**2,"[  0.          73.61025718  97.12931666 114.2317518  128.17476782
 140.14921348 150.75760919 160.34169602 169.135448   177.2919216
 184.92799587 192.11819926 198.92585794 205.39501481 211.57213632
 217.48993662 223.17556162 228.65182121 233.93809306 239.0556573
 244.01395348 248.82555128 253.49721777 258.04318833 262.47209636
 266.79165114 271.00876938 275.12968382 279.14895861 283.08325007
 286.9371874 ]",
towerse.env.windLoads.windLoads_z,m,"[ 0.          2.6         5.2         7.8        10.40240741 13.00481481
 15.60722222 18.20722222 20.80722222 23.40722222 26.00962963 28.61203704
 31.21444444 33.81444444 36.41444444 39.01444444 41.61444444 44.21444444
 46.81444444 49.41685185 52.01925926 54.62166667 57.22166667 59.82166667
 62.42166667 65.02166667 67.62166667 70.22166667 72.81444444 75.40722222
 78.        ]",
towerse.env.windLoads.windLoads_beta,deg,[0.],
towerse.env.Px,N/m,"[  0.         178.94965147 246.6311786  297.95114571 341.16235653
 378.21418631 410.70190195 439.81321386 466.35263465 490.84308843
 513.6770882  535.10693315 555.34288083 559.90015644 562.70767073
 563.9038381  562.26969866 559.1447552  554.59983563 546.21193482
 536.33047444 524.96732205 508.72776225 490.70930124 471.02922817
 446.39681525 421.4938864  396.44415992 403.12103093 409.67128583
 416.10248463]",
towerse.env.Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.qdyn,N/m**2,"[  0.          73.61025718  97.12931666 114.2317518  128.17476782
 140.14921348 150.75760919 160.34169602 169.135448   177.2919216
 184.92799587 192.11819926 198.92585794 205.39501481 211.57213632
 217.48993662 223.17556162 228.65182121 233.93809306 239.0556573
 244.01395348 248.82555128 253.49721777 258.04318833 262.47209636
 266.79165114 271.00876938 275.12968382 279.14895861 283.08325007
 286.9371874 ]",
towerse.g2e.Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Pz,N/m,"[   0.         -178.94965147 -246.6311786  -297.95114571 -341.16235653
 -378.21418631 -410.70190195 -439.81321386 -466.35263465 -490.84308843
 -513.6770882  -535.10693315 -555.34288083 -559.90015644 -562.70767073
 -563.9038381  -562.26969866 -559.1447552  -554.59983563 -546.21193482
 -536.33047444 -524.96732205 -508.72776225 -490.70930124 -471.02922817
 -446.39681525 -421.4938864  -396.44415992 -403.12103093 -409.67128583
 -416.10248463]",
towerse.g2e.qdyn,Pa,"[  0.          73.61025718  97.12931666 114.2317518  128.17476782
 140.14921348 150.75760919 160.34169602 169.135448   177.2919216
 184.92799587 192.11819926 198.92585794 205.39501481 211.57213632
 217.48993662 223.17556162 228.65182121 233.93809306 239.0556573
 244.01395348 248.82555128 253.49721777 258.04318833 262.47209636
 266.79165114 271.00876938 275.12968382 279.14895861 283.08325007
 286.9371874 ]",
towerse.tower.section_L,m,"[2.6        2.6        2.6        2.60240741 2.60240741 2.60240741
 2.6        2.6        2.6        2.60240741 2.60240741 2.60240741
 2.6        2.6        2.6        2.6        2.6        2.6
 2.60240741 2.60240741 2.60240741 2.6        2.6        2.6
 2.6        2.6        2.6        2.59277778 2.59277778 2.59277778]",
towerse.tower.f1,Hz,[0.29785944],
towerse.tower.f2,Hz,[0.29922378],
towerse.tower.structural_frequencies,Hz,[0.29785944 0.29922378 1.04282934 1.45855579 1.58178977 3.75793784],
towerse.tower.fore_aft_modes,,"[[ 1.07139231e+00 -1.39739092e-01 -1.64000722e-01  5.24261669e-01
  -2.91914163e-01]
 [ 1.81163093e+02 -1.11926123e+02 -1.04389026e+02  1.72028403e+02
  -1.35876347e+02]
 [-6.98625512e+01  1.36770568e+02 -1.68787241e+02  2.28225528e+02
  -1.25346304e+02]]",
towerse.tower.side_side_modes,,"[[ 1.06693186e+00 -1.40811222e-01 -1.50575382e-01  5.04995667e-01
  -2.80540919e-01]
 [ 6.05714871e+01 -3.06782972e+01 -5.23050832e+01  8.17684307e+01
  -5.83565375e+01]
 [-6.72589434e+01  1.30930076e+02 -1.63387144e+02  2.20830531e+02
  -1.20114520e+02]]",
towerse.tower.torsion_modes,,"[[  7.23052037 -27.34289094  50.26602703 -43.33254377  14.17888732]
 [  0.           0.           0.           0.           0.        ]
 [  0.           0.           0.           0.           0.        ]]",
towerse.tower.fore_aft_freqs,Hz,[0.29922378 1.58178977 3.82663524],
towerse.tower.side_side_freqs,Hz,[0.29785944 1.45855579 3.75793784],
towerse.tower.torsion_freqs,Hz,[8.84365917 0.         0.        ],
towerse.tower.tower_deflection,m,"[[0.        ]
 [0.00111204]
 [0.00423018]
 [0.00928874]
 [0.01633145]
 [0.02536812]
 [0.03632562]
 [0.04923186]
 [0.06410881]
 [0.08087469]
 [0.09959414]
 [0.12026319]
 [0.14278878]
 [0.16720905]
 [0.19363405]
 [0.22209046]
 [0.25260458]
 [0.28520494]
 [0.31991843]
 [0.35679413]
 [0.39582353]
 [0.43703592]
 [0.48038601]
 [0.52591967]
 [0.57365779]
 [0.6235795 ]
 [0.67566083]
 [0.72985814]
 [0.7858821 ]
 [0.84346008]
 [0.90202258]]",
towerse.tower.top_deflection,m,[0.90202258],
towerse.tower.tower_Fz,N,"[[-2441152.02136108]
 [-2367481.48022773]
 [-2293657.78413762]
 [-2226409.76010453]
 [-2159058.34194231]
 [-2091617.34350961]
 [-2030961.80497684]
 [-1970234.64400185]
 [-1909441.80761783]
 [-1855368.82185126]
 [-1801238.81583379]
 [-1747055.13615905]
 [-1699131.43255056]
 [-1652268.8340575 ]
 [-1606471.66328238]
 [-1561783.58859593]
 [-1518260.5355576 ]
 [-1475906.2504809 ]
 [-1434338.30910814]
 [-1394117.99860329]
 [-1355249.15146239]
 [-1316971.4688386 ]
 [-1280282.96724577]
 [-1245188.07140431]
 [-1211083.49995651]
 [-1178824.13642955]
 [-1148410.52426693]
 [-1120943.58576711]
 [-1093459.67118331]
 [-1065959.09588841]]",
towerse.tower.tower_Vx,N,"[[519737.97776147]
 [519766.46767092]
 [519794.10602511]
 [519813.28453083]
 [519839.22834561]
 [519864.27548255]
 [519872.84364521]
 [519896.0397986 ]
 [519918.31541899]
 [519916.78928755]
 [519937.27540155]
 [519956.82123899]
 [519947.41780087]
 [519960.51029192]
 [519972.99606436]
 [519984.62274158]
 [519995.25754365]
 [520005.15151618]
 [520016.93113877]
 [520024.0367011 ]
 [520030.21562549]
 [520041.57355705]
 [520043.74345805]
 [520044.67875956]
 [520049.93316612]
 [520045.62210563]
 [520039.51664791]
 [520019.13933185]
 [520027.56474568]
 [520032.97584087]]",
towerse.tower.tower_Vy,N,"[[5636.28407309]
 [5636.52977486]
 [5636.76606502]
 [5636.92761247]
 [5637.14512854]
 [5637.35282318]
 [5637.41882952]
 [5637.60638855]
 [5637.78391253]
 [5637.76104792]
 [5637.91887074]
 [5638.06646923]
 [5637.97544898]
 [5638.06486679]
 [5638.14612312]
 [5638.21694363]
 [5638.27598663]
 [5638.3248891 ]
 [5638.38323454]
 [5638.40042722]
 [5638.40449233]
 [5638.43892317]
 [5638.39871535]
 [5638.34026169]
 [5638.29903957]
 [5638.18040178]
 [5638.03359567]
 [5637.78832592]
 [5637.69012154]
 [5637.55981526]]",
towerse.tower.tower_Mxx,N*m,"[[-358042.05358606]
 [-343321.84401457]
 [-328564.36180533]
 [-313757.95441153]
 [-298918.4043129 ]
 [-284049.67657613]
 [-269167.36963591]
 [-254259.33418288]
 [-239329.25097588]
 [-224364.79725019]
 [-209380.90795585]
 [-194381.02230739]
 [-179380.24252588]
 [-164364.49357496]
 [-149335.30699477]
 [-134294.24513015]
 [-119242.8732692 ]
 [-104182.8120552 ]
 [ -89101.91048658]
 [ -74016.01144018]
 [ -58926.9574629 ]
 [ -43850.96655891]
 [ -28776.64662966]
 [ -13706.577551  ]
 [   1355.98903183]
 [  16406.94061612]
 [  31441.18900476]
 [  46410.53386527]
 [  61350.38062504]
 [  76255.16554435]]",
towerse.tower.tower_Myy,N*m,"[[41519016.87485141]
 [40160127.14579128]
 [38796873.3510626 ]
 [37428191.02620406]
 [36055543.04237767]
 [34679356.64616016]
 [33301084.48715794]
 [31919592.84565669]
 [30535283.08546111]
 [29147011.24735069]
 [27756134.45325986]
 [26363032.45562863]
 [24969092.20505366]
 [23572916.07727805]
 [22174621.88959667]
 [20774325.31642252]
 [19372134.10121888]
 [17968153.48902917]
 [16561200.74119657]
 [15152691.68882138]
 [13742709.02701113]
 [12332682.24897233]
 [10921439.07424945]
 [ 9509044.04356533]
 [ 8095605.27352864]
 [ 6681253.43858162]
 [ 5266087.14858145]
 [ 3854224.5706888 ]
 [ 2442158.48630083]
 [ 1030598.11599314]]",
towerse.tower.tower_Mzz,N*m,"[[516066.16198106]
 [516064.77278725]
 [516063.37758963]
 [516066.40395337]
 [516065.00065767]
 [516063.59521204]
 [516067.17270901]
 [516065.76242093]
 [516064.35047529]
 [516068.68815243]
 [516067.26803996]
 [516065.8464378 ]
 [516070.58385959]
 [516070.34935569]
 [516070.13666643]
 [516069.99266864]
 [516069.93899354]
 [516069.92170914]
 [516069.49464705]
 [516069.74833462]
 [516070.06973882]
 [516069.33765317]
 [516070.057307  ]
 [516070.90764772]
 [516070.91593185]
 [516072.3954325 ]
 [516074.14152387]
 [516078.52231989]
 [516077.08766904]
 [516075.65213948]]",
towerse.tower.turbine_F,N,"[[  519722.30642929]
 [    5636.14551954]
 [-2514505.14820023]]",
towerse.tower.turbine_M,N*m,"[[ -372720.69875644]
 [42873084.76153506]
 [  516018.54544119]]",
towerse.post.axial_stress,Pa,"[[1.25603371e+08]
 [1.21472627e+08]
 [1.17328354e+08]
 [1.24515060e+08]
 [1.19898506e+08]
 [1.15269759e+08]
 [1.23087843e+08]
 [1.17889842e+08]
 [1.12681012e+08]
 [1.21194035e+08]
 [1.15259278e+08]
 [1.09314884e+08]
 [1.18541720e+08]
 [1.17210583e+08]
 [1.15581025e+08]
 [1.13838779e+08]
 [1.11976912e+08]
 [1.09684785e+08]
 [1.06183942e+08]
 [1.03689438e+08]
 [1.00531682e+08]
 [9.47923903e+07]
 [9.10424903e+07]
 [8.61477751e+07]
 [7.86391764e+07]
 [7.16579671e+07]
 [6.22853702e+07]
 [4.97920687e+07]
 [2.82076538e+07]
 [6.65525678e+06]]",
towerse.post.shear_stress,Pa,"[[ 3535632.87484841]
 [ 3535779.02446568]
 [ 3535920.72927945]
 [ 3895929.26684236]
 [ 3896075.7094668 ]
 [ 3896217.00104125]
 [ 4340960.48235256]
 [ 4341106.10568369]
 [ 4341245.83647927]
 [ 4903277.40529978]
 [ 4903422.33089605]
 [ 4903560.45649329]
 [ 5576457.79412957]
 [ 5739624.9988253 ]
 [ 5912234.5770367 ]
 [ 6101998.9693651 ]
 [ 6313038.4258347 ]
 [ 6538534.01117373]
 [ 6724140.59897207]
 [ 7016357.41378676]
 [ 7333816.50205078]
 [ 7518675.4307981 ]
 [ 7945004.15584253]
 [ 8419653.77689072]
 [ 8793596.23566714]
 [ 9464654.51268084]
 [10238908.77301649]
 [11456781.53417533]
 [11456891.39771594]
 [11456957.97076837]]",
towerse.post.hoop_stress,Pa,"[[ -2896.52207494]
 [ -6718.50586656]
 [ -8316.93875337]
 [-10522.54636258]
 [-11647.58909047]
 [-12627.88036217]
 [-15064.58703635]
 [-15954.51043869]
 [-16775.30349174]
 [-19835.78823653]
 [-20647.70080654]
 [-21414.24790784]
 [-24569.9568924 ]
 [-24754.9330718 ]
 [-24872.55203282]
 [-24899.56657744]
 [-24845.99210191]
 [-24737.25372391]
 [-24268.11655341]
 [-23967.70098979]
 [-23618.52457519]
 [-22596.21280167]
 [-22048.56864765]
 [-21456.2381567 ]
 [-20303.76342469]
 [-19514.92437812]
 [-18683.85012556]
 [-19763.95100169]
 [-20047.55185069]
 [-20325.25725074]]",
towerse.post.hoop_stress_euro,Pa,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.post.constr_stress,,"[[0.49044067]
 [0.47435802]
 [0.45821974]
 [0.48634181]
 [0.46836689]
 [0.4503464 ]
 [0.48096668]
 [0.46073563]
 [0.44046594]
 [0.47385441]
 [0.45077002]
 [0.42765452]
 [0.46389255]
 [0.45881064]
 [0.45258004]
 [0.4459289 ]
 [0.43883536]
 [0.43009279]
 [0.41664796]
 [0.4072032 ]
 [0.39523664]
 [0.37320639]
 [0.35914135]
 [0.34079752]
 [0.31243112]
 [0.28672301]
 [0.25260253]
 [0.20907813]
 [0.13453693]
 [0.08164087]]",
towerse.post.constr_shell_buckling,,"[[0.0263526 ]
 [0.02559416]
 [0.02481314]
 [0.02879134]
 [0.02793803]
 [0.02708182]
 [0.03247976]
 [0.0315304 ]
 [0.03057889]
 [0.03770679]
 [0.03662216]
 [0.03553595]
 [0.0420801 ]
 [0.04121187]
 [0.04037924]
 [0.03958795]
 [0.03886195]
 [0.03818035]
 [0.03642119]
 [0.03534566]
 [0.03435065]
 [0.03185839]
 [0.03110451]
 [0.03044977]
 [0.02876127]
 [0.02841051]
 [0.02819851]
 [0.03134534]
 [0.03058807]
 [0.02983026]]",
towerse.post.constr_global_buckling,,"[[0.84612524]
 [0.81756017]
 [0.78898232]
 [0.84201886]
 [0.81056186]
 [0.77911193]
 [0.83773467]
 [0.80281582]
 [0.76792338]
 [0.83321745]
 [0.79387912]
 [0.754588  ]
 [0.82748047]
 [0.8236632 ]
 [0.81872367]
 [0.81432421]
 [0.80972945]
 [0.80404079]
 [0.7905218 ]
 [0.78736079]
 [0.78168177]
 [0.75723606]
 [0.75470754]
 [0.74841734]
 [0.72505628]
 [0.71946868]
 [0.70629789]
 [0.67731226]
 [0.52361282]
 [0.37161766]]",
tcons.constr_tower_f_NPmargin,,[-0.37235462],constraint on tower frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
tcons.constr_tower_f_1Pmargin,,[-0.03474016],constraint on tower frequency such that ratio of 1P/f is above or below gamma with constraint <= 0
tcons.tip_deflection_ratio,,[0.67182315],
tcons.blade_tip_tower_clearance,m,[12.9598561],
financese.plant_aep,USD/kW/h,[1.39256934e+09],
financese.capacity_factor,,[0.37211869],Capacity factor of the wind farm
