variables,units,values,description
rotorse.re.sc_ss_mats,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","spar cap, suction side,  boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.re.sc_ps_mats,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","spar cap, pressure side, boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.re.te_ss_mats,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","trailing edge reinforcement, suction side,  boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.re.te_ps_mats,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","trailing edge reinforcement, pressure side, boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.rp.powercurve.pitch,deg,"[ 1.26342781e+00  1.02359689e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -7.18493202e-02 -4.68745711e-01 -9.55119546e-01 -1.42036004e+00
 -1.20792855e+00  7.00665654e-18  3.78864140e-01  4.82351885e+00
  7.65528764e+00  1.01408219e+01  1.24050953e+01  1.45759802e+01
  1.66711692e+01  1.86909435e+01  2.06408746e+01  2.25214851e+01
  2.43348419e+01  2.60846145e+01]",rotor pitch schedule
rotorse.rp.powercurve.P_aero,W,"[  36852.56519822   91243.13029645  159445.9926624   241313.86104759
  329555.92919442  415608.23976817  490830.90597894  547553.56593878
  579951.71732596  584688.75415486  608743.3117528   663799.99064293
  758119.90176634  900664.35016556 1096221.75245009 1347740.44076675
 1640962.05047426 1924927.10063011 1924927.31774994 1924924.71630862
 1924931.78754059 1924929.61431884 1924927.41298536 1924927.12984387
 1924927.12420423 1924913.06398224 1924904.13761673 1924912.178337
 1924937.53902397 1924927.11964977]",rotor mechanical power
rotorse.rp.powercurve.T,N,"[ 24199.0617401   40275.98464858  58746.60635551  77439.38407806
  95321.99670068 111266.171256   124316.3675425  133718.48645967
 138942.44500353 139698.00528223 143503.72670385 152030.90208829
 164335.98739706 182319.80904688 204781.22368189 229195.38803224
 245375.44684991 248247.1695268  244738.84283999 203480.26255892
 180662.19029898 163571.68280024 149715.99259348 138519.20843838
 129270.57086967 121570.41385199 115157.03554754 109828.10302346
 105455.49929786 101945.59604293]",rotor aerodynamic thrust
rotorse.rp.powercurve.Q,N*m,"[  43989.50937461  108913.46406839  158563.40676662  209017.22361658
  257284.31775596  300319.35913813  335543.2420232   360920.57186091
  375020.59763107  377059.93605826  387331.98735201  410347.75052429
  459331.46989183  545696.6356863   664181.41471702  816572.14940237
  994229.94822443 1166279.3609652  1166279.49251428 1166277.91634689
 1166282.20068155 1166280.88396485 1166279.55021574 1166279.3786653
 1166279.37524835 1166270.85640797 1166265.44808063 1166270.31981115
 1166285.68540384 1166279.37248888]",rotor aerodynamic torque
rotorse.rp.powercurve.M,N*m,"[ 228714.01560651  372655.07257133  543640.60820073  716623.41828083
  882108.96724255 1029656.22639916 1150422.63464753 1237429.76516277
 1285772.23422069 1292764.18277613 1327982.29726217 1406892.70757894
 1518511.17020476 1680275.63069993 1882319.0831321  2102270.70677774
 2242638.31423586 2256608.51202617 2218532.99217751 1762436.47326014
 1501867.29185682 1297042.27272662 1129858.24808436  983862.39807489
  854920.72553318  741137.81462188  640287.5358256   550832.2979688
  471469.8983192   400970.63343349]",blade root moment
rotorse.rp.powercurve.Cp,,"[0.36520511 0.41485994 0.41409504 0.41244464 0.41066979 0.40901617
 0.4076401  0.40664205 0.40608599 0.40600532 0.40560039 0.40469157
 0.4058205  0.40909031 0.41041459 0.40684014 0.39324651 0.36500771
 0.36264948 0.28370165 0.22173026 0.17367069 0.13664977 0.10820609
 0.08634229 0.06949034 0.05644607 0.04629474 0.03834622 0.03208075]",rotor electrical power coefficient
rotorse.rp.powercurve.Cp_aero,,"[0.40724822 0.46261941 0.46293097 0.46293097 0.46293097 0.46293097
 0.46293097 0.46293097 0.46293097 0.46293097 0.46293097 0.46293097
 0.46498505 0.46873157 0.47024891 0.46615334 0.45057789 0.41822217
 0.41552013 0.3250625  0.25405631 0.19899013 0.15657193 0.12398145
 0.09893013 0.07962133 0.06467534 0.05304405 0.04393671 0.0367578 ]",rotor aerodynamic power coefficient
rotorse.rp.powercurve.Ct_aero,,"[0.80225282 0.79429231 0.79891936 0.79891936 0.79891936 0.79891936
 0.79891936 0.79891936 0.79891936 0.79891936 0.79891936 0.79891936
 0.79271757 0.78824233 0.77832587 0.75463912 0.69267643 0.59951201
 0.58849097 0.4154092  0.31294074 0.2407526  0.1878104  0.14872707
 0.1194064  0.09716097 0.08012388 0.0669549  0.05670155 0.04866802]",rotor aerodynamic thrust coefficient
rotorse.rp.powercurve.Cq_aero,,"[0.03494358 0.05146611 0.05166884 0.05166884 0.05166884 0.05166884
 0.05166884 0.05166884 0.05166884 0.05166884 0.05166884 0.05166884
 0.0530906  0.05653049 0.06048722 0.06442191 0.06724992 0.06748726
 0.06719627 0.05705077 0.04840654 0.04113122 0.03505579 0.03000463
 0.02581286 0.02233413 0.0194435  0.01703624 0.01502575 0.01334085]",rotor aerodynamic torque coefficient
rotorse.rp.powercurve.Cm_aero,,"[0.18168166 0.17609492 0.17714857 0.17714857 0.17714857 0.17714857
 0.17714857 0.17714857 0.17714857 0.17714857 0.17714857 0.17714857
 0.17551304 0.17406523 0.17142343 0.16585466 0.15169251 0.13057962
 0.12782282 0.08621303 0.062335   0.04574278 0.03396104 0.02531162
 0.01892167 0.01419281 0.01067461 0.00804626 0.00607415 0.00458663]",rotor aerodynamic moment coefficient
rotorse.rp.powercurve.V_R25,m/s,[7.68809235],region 2.5 transition wind speed
rotorse.rp.powercurve.rated_V,m/s,[11.11529067],rated wind speed
rotorse.rp.powercurve.rated_Omega,rpm,[15.76097495],rotor rotation speed at rated
rotorse.rp.powercurve.rated_pitch,deg,[7.00665654e-18],pitch setting at rated
rotorse.rp.powercurve.rated_T,N,[248247.1695268],rotor aerodynamic thrust at rated
rotorse.rp.powercurve.rated_Q,N*m,[1166279.3609652],rotor aerodynamic torque at rated
rotorse.rp.powercurve.rated_mech,W,[1924927.10063011],Mechanical shaft power at rated
rotorse.rp.powercurve.ax_induct_regII,,"[0.12834467 0.08178741 0.10979574 0.24146691 0.31051164 0.30765792
 0.30579942 0.30573151 0.30861848 0.31216496 0.31573088 0.30912296
 0.30727353 0.30322777 0.30737208 0.31329646 0.31609981 0.31758124
 0.32156166 0.30342019 0.29959011 0.30658189 0.30906269 0.31853932
 0.31222992 0.32565115 0.34257785 0.35372436 0.33894074 0.2036976 ]",rotor axial induction at cut-in wind speed along blade span
rotorse.rp.powercurve.tang_induct_regII,,"[-0.12834467 -0.06641135 -0.0173759   0.04536736  0.06383056  0.04951437
  0.03954625  0.03208372  0.0265161   0.02219781  0.01870066  0.01576729
  0.01354078  0.01166229  0.01028762  0.00919086  0.00824036  0.00747715
  0.00680541  0.00599011  0.00541854  0.00504336  0.00474782  0.00441884
  0.00402649  0.00377258  0.00358616  0.00341764  0.00312932  0.00213818]",rotor tangential induction at cut-in wind speed along blade span
rotorse.rp.powercurve.aoa_regII,deg,"[42.90746578 34.77682196 23.91517046 12.37192002  6.65638866  5.28011235
  4.75333925  4.68931694  4.75003192  4.83631183  5.09154338  5.52830672
  5.74567086  5.78270262  5.70723318  5.57721976  5.37773081  5.03535464
  4.66044457  4.53563229  4.27983287  3.93216421  3.53800765  3.03378963
  2.69979433  2.34126892  2.57632763  3.56730632  5.23591871  8.05599378]",angle of attack distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.L_D,,"[2.47065864e-18 1.03141121e-01 8.09434047e-01 3.58896183e+00
 1.33671510e+01 2.06879746e+01 3.26622410e+01 4.80582846e+01
 6.50036537e+01 7.86527547e+01 7.99299204e+01 8.45645034e+01
 8.71065272e+01 8.49467392e+01 8.39350202e+01 8.50523961e+01
 8.77915231e+01 9.87899036e+01 1.03119105e+02 1.03541525e+02
 1.04203818e+02 1.11669026e+02 1.46637374e+02 1.37425012e+02
 1.32146361e+02 1.21321103e+02 1.24957255e+02 1.43672505e+02
 1.52081969e+02 1.17498276e+02]",Lift over drag distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.Cp_regII,,[0.46293097],power coefficient at cut-in wind speed
rotorse.rp.powercurve.cl_regII,,"[1.23532932e-18 5.20817014e-02 3.93582479e-01 1.04404516e+00
 1.12144455e+00 1.01797586e+00 9.54565773e-01 9.19315576e-01
 9.02662805e-01 9.00612537e-01 9.32073307e-01 9.66343554e-01
 1.00020626e+00 9.90468246e-01 9.82103170e-01 9.72780574e-01
 9.60081094e-01 9.54503922e-01 9.66742865e-01 9.45226431e-01
 9.35378217e-01 9.17987540e-01 8.82733684e-01 8.56916983e-01
 8.04044361e-01 7.75263835e-01 8.04965744e-01 9.16663886e-01
 1.09481432e+00 1.38466848e+00]",lift coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.cd_regII,,"[0.5        0.50495574 0.48624404 0.2909045  0.08389555 0.04920616
 0.02922536 0.01912918 0.01388634 0.01145049 0.01166113 0.0114273
 0.01148256 0.01165987 0.01170076 0.01143743 0.01093592 0.00966196
 0.00937501 0.00912896 0.00897643 0.00822061 0.00601984 0.00623552
 0.0060845  0.00639018 0.00644193 0.00638023 0.00719884 0.01178459]",drag coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.rated_efficiency,,[0.87276032],Efficiency at rated conditions
rotorse.rp.powercurve.V_spline,m/s,"[ 3.          3.11055276  3.22110553  3.33165829  3.44221106  3.55276382
  3.66331658  3.77386935  3.88442211  3.99497487  4.10552764  4.2160804
  4.32663317  4.43718593  4.54773869  4.65829146  4.76884422  4.87939698
  4.98994975  5.10050251  5.21105528  5.32160804  5.4321608   5.54271357
  5.65326633  5.7638191   5.87437186  5.98492462  6.09547739  6.20603015
  6.31658291  6.42713568  6.53768844  6.64824121  6.75879397  6.86934673
  6.9798995   7.09045226  7.20100503  7.31155779  7.42211055  7.53266332
  7.64321608  7.75376884  7.86432161  7.97487437  8.08542714  8.1959799
  8.30653266  8.41708543  8.52763819  8.63819095  8.74874372  8.85929648
  8.96984925  9.08040201  9.19095477  9.30150754  9.4120603   9.52261307
  9.63316583  9.74371859  9.85427136  9.96482412 10.07537688 10.18592965
 10.29648241 10.40703518 10.51758794 10.6281407  10.73869347 10.84924623
 10.95979899 11.07035176 11.18090452 11.29145729 11.40201005 11.51256281
 11.62311558 11.73366834 11.84422111 11.95477387 12.06532663 12.1758794
 12.28643216 12.39698492 12.50753769 12.61809045 12.72864322 12.83919598
 12.94974874 13.06030151 13.17085427 13.28140704 13.3919598  13.50251256
 13.61306533 13.72361809 13.83417085 13.94472362 14.05527638 14.16582915
 14.27638191 14.38693467 14.49748744 14.6080402  14.71859296 14.82914573
 14.93969849 15.05025126 15.16080402 15.27135678 15.38190955 15.49246231
 15.60301508 15.71356784 15.8241206  15.93467337 16.04522613 16.15577889
 16.26633166 16.37688442 16.48743719 16.59798995 16.70854271 16.81909548
 16.92964824 17.04020101 17.15075377 17.26130653 17.3718593  17.48241206
 17.59296482 17.70351759 17.81407035 17.92462312 18.03517588 18.14572864
 18.25628141 18.36683417 18.47738693 18.5879397  18.69849246 18.80904523
 18.91959799 19.03015075 19.14070352 19.25125628 19.36180905 19.47236181
 19.58291457 19.69346734 19.8040201  19.91457286 20.02512563 20.13567839
 20.24623116 20.35678392 20.46733668 20.57788945 20.68844221 20.79899497
 20.90954774 21.0201005  21.13065327 21.24120603 21.35175879 21.46231156
 21.57286432 21.68341709 21.79396985 21.90452261 22.01507538 22.12562814
 22.2361809  22.34673367 22.45728643 22.5678392  22.67839196 22.78894472
 22.89949749 23.01005025 23.12060302 23.23115578 23.34170854 23.45226131
 23.56281407 23.67336683 23.7839196  23.89447236 24.00502513 24.11557789
 24.22613065 24.33668342 24.44723618 24.55778894 24.66834171 24.77889447
 24.88944724 25.        ]",wind vector
rotorse.rp.powercurve.P_spline,W,"[  33048.01459301   38024.94345993   43355.18179717   49016.0959856
   54985.05240606   61239.41743943   67756.55746655   74513.83886828
   81488.62802548   88752.31914765   96406.35502534  104445.86959133
  112865.77166182  121660.97005304  130826.3735812   140356.8910625
  150335.63022899  160933.99151394  172104.07070958  183789.3966054
  195933.49799089  208479.90365555  221422.74981764  235014.28952682
  249237.90997488  264022.15987425  279295.58793743  294992.83250739
  311318.05452561  328330.64185851  345933.97095303  364031.4182561
  382688.84757634  402085.83548408  422080.40287768  442596.30013418
  463865.56999322  485695.32106433  508224.08126127  531383.86736702
  555095.57295682  579715.29880457  605836.5597674   633128.85357773
  661545.71408261  691165.25101846  721924.15764462  753560.38889745
  785811.89733426  818678.03954216  852274.49947178  886502.70117279
  921264.05432178  956459.96859528  992251.95405202 1028734.4480228
 1065694.94924211 1102920.93884752 1140199.89797654 1177319.774674
 1214645.40250798 1252414.02625438 1290316.8688152  1328045.15309242
 1365290.10198805 1401742.93840408 1437183.49143298 1476157.51117098
 1519039.17489865 1562587.94651386 1603563.2899145  1638724.66899845
 1664831.54766358 1678643.38980778 1680000.17583348 1680000.03247289
 1679999.76370442 1679999.41247084 1679999.02171491 1679998.63437941
 1679998.29340711 1679998.04174076 1679997.92232315 1679998.04039768
 1679998.50435932 1679999.22980367 1680000.12651355 1680001.10427179
 1680002.07286122 1680002.94206466 1680003.62166495 1680004.02144489
 1680004.0830181  1680004.01868327 1680003.89485394 1680003.72293793
 1680003.5143431  1680003.28047727 1680003.0327483  1680002.78256402
 1680002.54133226 1680002.32046088 1680002.1274706  1680001.92580154
 1680001.7092037  1680001.48476386 1680001.25956879 1680001.04070526
 1680000.83526004 1680000.6503199  1680000.4929716  1680000.37030193
 1680000.28939765 1680000.24720837 1680000.21079123 1680000.17708874
 1680000.14627395 1680000.11851992 1680000.0939997  1680000.07288636
 1680000.05535296 1680000.04157255 1680000.03171819 1680000.02596294
 1680000.02422557 1680000.02356259 1680000.02306028 1680000.02268319
 1680000.02239587 1680000.02216287 1680000.02194874 1680000.02171802
 1680000.02143526 1680000.02106501 1680000.02057182 1680000.01992024
 1679999.96184386 1679999.5993395  1679998.94693718 1679998.0546703
 1679996.97257223 1679995.75067635 1679994.43901605 1679993.08762472
 1679991.74653573 1679990.46578247 1679989.29539832 1679988.28541667
 1679987.4662608  1679986.66006744 1679985.82651231 1679984.98366133
 1679984.14958039 1679983.34233537 1679982.57999218 1679981.8806167
 1679981.26227484 1679980.74303249 1679980.34095554 1679980.07410988
 1679979.96056142 1679979.99992177 1679980.15947861 1679980.42870306
 1679980.79778963 1679981.25693283 1679981.79632716 1679982.40616712
 1679983.07664722 1679983.79796196 1679984.56030586 1679985.35387341
 1679986.16885912 1679986.99561264 1679988.08803003 1679989.61989256
 1679991.499013   1679993.63320412 1679995.93027867 1679998.29804943
 1680000.64432917 1680002.87693064 1680004.90366662 1680006.63234986
 1680007.97079315 1680008.82680924 1680009.10917564 1680009.08971956
 1680009.02262798 1680008.88998105 1680008.67385893 1680008.35634179
 1680007.91950979 1680007.3454431  1680006.61622187 1680005.71392627
 1680004.62063646 1680003.31843261 1680001.78939488 1680000.01560343]",rotor electrical power
rotorse.rp.powercurve.Omega_spline,rpm,"[ 8.          8.          8.          8.          8.          8.
  8.          8.          8.          8.05240703  8.2038268   8.42869377
  8.70130368  8.99595227  9.28693529  9.54854849  9.7753148  10.0013808
 10.22810376 10.45521182 10.68243313 10.90949583 11.13620213 11.36284084
 11.58947955 11.81611826 12.04275697 12.26939568 12.49603439 12.7226731
 12.94931182 13.17595053 13.40258924 13.62922795 13.85586666 14.08250537
 14.30914408 14.53578279 14.7624215  14.98906022 15.23378261 15.44407922
 15.59157778 15.71133731 15.76097412 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495]",omega
