variables,units,values,description
rotorse.rc.total_skin_mold_gating_ct,h,[23.99989999],Total amount of gating cycle time per blade. This is the cycle time required in the main mold that cannot be parallelized unless the number of molds is increased.
rotorse.rc.total_non_gating_ct,h,[110.89847857],Total amount of non-gating cycle time per blade. This cycle time can happen in parallel.
rotorse.rc.total_metallic_parts_cost,USD,[4102.91955428],"Cost of the metallic parts (bolts, nuts, lightining protection system), excluding the blade joint."
rotorse.rc.total_consumable_cost_w_waste,USD,[5227.00151835],Cost of the consumables including the waste.
rotorse.rc.total_blade_mat_cost_w_waste,USD,[39262.91010535],Total blade material costs including the waste per blade.
rotorse.rc.total_cost_labor,USD,[23690.48776472],Total labor costs per blade.
rotorse.rc.total_cost_utility,USD,[378.49374707],Total utility costs per blade.
rotorse.rc.blade_variable_cost,USD,[63331.89161713],"Total blade variable costs per blade (material, labor, utility)."
rotorse.rc.total_cost_equipment,USD,[2524.42741769],Total equipment cost per blade.
rotorse.rc.total_cost_tooling,USD,[6397.00141745],Total tooling cost per blade.
rotorse.rc.total_cost_building,USD,[374.03787481],Total builting cost per blade.
rotorse.rc.total_maintenance_cost,USD,[2482.13664364],Total maintenance cost per blade.
rotorse.rc.total_labor_overhead,USD,[7107.14632941],Total labor overhead cost per blade.
rotorse.rc.cost_capital,USD,[4895.9246371],Cost of capital per blade.
rotorse.rc.blade_fixed_cost,USD,[23780.67432009],"Total blade fixed cost per blade (equipment, tooling, building, maintenance, labor, capital)."
rotorse.rc.total_blade_cost,USD,[87112.56593723],Total blade cost (variable and fixed)
rotorse.total_bc.total_blade_cost,USD,[87112.56593723],"Total blade cost (variable and fixed). For segmented blades, this is the total of inner+outer+joint"
drivese.hub_E,Pa,[2.1e+11],
drivese.hub_G,Pa,[8.07692308e+10],
drivese.hub_rho,kg/m**3,[8500.],
drivese.hub_Xy,Pa,[4.5e+08],
drivese.hub_wohler_exp,,[1.],
drivese.hub_wohler_A,,[3.55e+08],
drivese.hub_mat_cost,USD/kg,[0.],
drivese.spinner_rho,kg/m**3,[1940.],
drivese.spinner_Xt,Pa,[6.e+08],
drivese.spinner_mat_cost,USD/kg,[1.87],
drivese.lss_Xt,Pa,[3.55e+08],
drivese.lss_wohler_exp,,[1.],
drivese.lss_wohler_A,,[3.55e+08],
drivese.lss_cost,USD/kg,[0.],
drivese.hss_Xt,Pa,[3.55e+08],
drivese.hss_wohler_exp,,[1.],
drivese.hss_wohler_A,,[3.55e+08],
drivese.hss_cost,USD/kg,[0.],
drivese.bedplate_mat_cost,USD/kg,[0.],
drivese.constr_hub_diameter,m,[0.39733432],
drivese.spinner.spinner_diameter,m,[5.],
drivese.hub_system_cost,USD,[428.45156616],
drivese.stage_ratios,,[3.39357063 3.21471076 8.89145599],
drivese.D_gearbox,m,[1.15875],
drivese.L_lss,m,[3.1],
drivese.constr_length,m,[3.29857659],
drivese.bear1.mb_max_defl_ang,rad,[0.00872665],
drivese.bear1.mb_mass,kg,[1480.55356999],
drivese.bear1.mb_I,kg*m**2,[134.02030141  70.60698288  70.60698288],
drivese.bear2.mb_max_defl_ang,rad,[0.078],
drivese.bear2.mb_mass,kg,[1349.62411874],
drivese.bear2.mb_I,kg*m**2,[118.75932276  61.52201828  61.52201828],
drivese.lss_rpm,rpm,"[ 8.          8.232267    8.464534    8.696801    8.929068    9.161335
  9.393602    9.625869    9.858136   10.090403   10.32267    10.554937
 10.787204   11.019471   11.251738   11.484005   11.71627199 11.94853899
 12.18080599 12.41307299 12.64533999 12.87760699 13.10987399 13.34214099
 13.57440799 13.80667499 14.03894199 14.27120899 14.50347599 14.73574299]",
drivese.hss_rpm,rpm,"[ 776.00000004  798.52989901  821.05979797  843.58969694  866.1195959
  888.64949487  911.17939383  933.7092928   956.23919176  978.76909073
 1001.29898969 1023.82888866 1046.35878763 1068.88868659 1091.41858556
 1113.94848452 1136.47838349 1159.00828245 1181.53818142 1204.06808038
 1226.59797935 1249.12787831 1271.65777728 1294.18767625 1316.71757521
 1339.24747418 1361.77737314 1384.30727211 1406.83717107 1429.36707004]",
drivese.generator.B_rymax,T,[1.3],
drivese.generator.B_trmax,T,[2.86711455],
drivese.generator.B_tsmax,T,[2.81999399],
drivese.generator.B_g1,T,[1.40736612],
drivese.generator.B_pm1,,[0.],
drivese.generator.N_s,,[30.],
drivese.generator.b_s,m,[0.01916372],
drivese.generator.b_t,m,[0.02342232],
drivese.generator.A_Curcalc,mm**2,[5.32778545],
drivese.generator.A_Cuscalc,mm**2,[287.4557278],
drivese.generator.b_m,,[0.],
drivese.generator.f,,"[38.8        39.92649495 41.0529899  42.17948485 43.3059798  44.43247474
 45.55896969 46.68546464 47.81195959 48.93845454 50.06494948 51.19144443
 52.31793938 53.44443433 54.57092928 55.69742423 56.82391917 57.95041412
 59.07690907 60.20340402 61.32989897 62.45639392 63.58288886 64.70938381
 65.83587876 66.96237371 68.08886866 69.21536361 70.34185855 71.4683535 ]",
drivese.generator.I_s,A,"[383.31735327 375.04546128 367.4270608  360.41753009 353.97665907
 348.06805875 342.65866053 337.71829051 333.2193068  329.13628991
 325.44577809 322.12604085 319.1568849  316.51948781 314.19625523
 312.17069834 310.42732843 308.95156618 307.72966337 306.74863522
 305.9962017  305.46073639 305.13122175 304.99720976 305.04878699
 305.27654353 305.67154497 306.225307   306.92977225 307.77728886]",
drivese.generator.R_s,ohm,"[0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304]",
drivese.generator.L_s,,[0.00018988],
drivese.generator.J_s,A/m**2,"[1.33348309 1.30470686 1.278204   1.25381927 1.23141279 1.21085797
 1.19203977 1.17485323 1.15920218 1.1449982  1.13215966 1.12061097
 1.11028188 1.10110691 1.09302486 1.08597835 1.07991353 1.07477965
 1.0705289  1.0671161  1.06449854 1.06263576 1.06148945 1.06102325
 1.06120267 1.06199499 1.06336912 1.06529555 1.06774624 1.07069458]",
drivese.generator.A_1,,"[18002.02176755 17613.54266935 17255.7539857  16926.56011219
 16624.07263195 16346.58258167 16092.53693588 15860.51861518
 15649.22945238 15457.47565272 15284.15536469 15128.24804262
 14988.80533396 14864.94326635 14755.8355437  14660.70778887
 14578.83259399 14509.52525905 14452.14011626 14406.06735192
 14370.73024945 14345.58278862 14330.10754444 14323.81383802
 14326.23609835 14336.93240047 14355.48315069 14381.48989453
 14414.57422695 14454.37678811]",
drivese.generator.Losses,W,"[43384.41731404 43217.89628793 43121.6689361  43088.86399244
 43113.48883339 43190.29787307 43314.68340909 43482.58464448
 43690.41150598 43934.98056988 44213.46094418 44523.32837669
 44862.32618995 45228.43190583 45619.8286318  46034.88044756
 46472.11116501 46930.18594322 47407.89532769 47904.14135533
 48417.92542479 48948.33768041 49494.54769749 50055.79628962
 50631.38828624 51220.68615098 51823.10433096 52438.10424264
 53065.18981358 53703.9035108 ]",
drivese.generator.S,,[90.],
drivese.generator.Slot_aspect_ratio,,[0.],
drivese.generator.Slot_aspect_ratio1,,[4.17455588],
drivese.generator.Slot_aspect_ratio2,,[0.41850967],
drivese.generator.J_r,,"[67.76158228 65.84974203 64.04282365 62.33242065 60.71100123 59.17179738
 57.7087105  56.3162306  54.98936699 53.72358848 52.5147717  51.35915623
 50.25330553 49.19407279 48.17857103 47.20414685 46.26835725 45.36894917
 44.50384141 43.67110856 42.86896663 42.09576038 41.34995184 40.63011016
 39.9349024  39.26308532 38.61349798 37.98505499 37.37674049 36.78760267]",
drivese.generator.L_sm,,[0.02697957],
drivese.generator.Q_r,,[72.],
drivese.generator.R_R,,[0.03165792],
drivese.generator.b_r,,[0.02389431],
drivese.generator.b_tr,,[0.02920416],
drivese.generator.b_trmin,,[0.02872419],
drivese.generator.N_r,,[148.],
drivese.generator.L_r,,[0.00017665],
drivese.generator.h_yr,,[0.24259179],
drivese.generator.h_ys,,[0.24259179],
drivese.generator.tau_p,,[0.63879051],
drivese.generator.Current_ratio,,"[0.461656   0.47505943 0.48846286 0.50186629 0.51526973 0.52867316
 0.54207659 0.55548002 0.56888345 0.58228689 0.59569032 0.60909375
 0.62249718 0.63590061 0.64930404 0.66270748 0.67611091 0.68951434
 0.70291777 0.7163212  0.72972463 0.74312807 0.7565315  0.76993493
 0.78333836 0.79674179 0.81014522 0.82354866 0.83695209 0.85035552]",
drivese.generator.E_p,,"[1319.56673201 1357.87820772 1396.18968342 1434.50115913 1472.81263484
 1511.12411055 1549.43558625 1587.74706196 1626.05853767 1664.37001338
 1702.68148908 1740.99296479 1779.3044405  1817.6159162  1855.92739191
 1894.23886762 1932.55034333 1970.86181903 2009.17329474 2047.48477045
 2085.79624616 2124.10772186 2162.41919757 2200.73067328 2239.04214898
 2277.35362469 2315.6651004  2353.97657611 2392.28805181 2430.59952752]",
drivese.generator_cost,USD,[85106.49948833],
drivese.generator.con_uas,m,[0.],
drivese.generator.con_zas,m,[0.],
drivese.generator.con_yas,m,[0.],
drivese.generator.con_bst,m,[0.],
drivese.generator.con_uar,m,[0.],
drivese.generator.con_yar,m,[0.],
drivese.generator.con_zar,m,[0.],
drivese.generator.con_br,m,[0.],
drivese.generator.TCr,m**3,[0.09729824],
drivese.generator.TCs,m**3,[-0.08503076],
drivese.generator.con_TC2r,m**3,[-0.08503076],
drivese.generator.con_TC2s,m**3,[-0.08503076],
drivese.generator.con_Bsmax,T,[1.5509967],
drivese.generator.K_rad_L,,[0.40163934],
drivese.generator.K_rad_U,,[0.40163934],
drivese.generator.D_ratio_L,,[1.53703572],
drivese.generator.D_ratio_U,,[1.53703572],
drivese.generator.converter_efficiency,,"[0.98409972 0.98417577 0.98424735 0.98431482 0.98437852 0.98443872
 0.98449569 0.98454965 0.98460083 0.98464941 0.98469557 0.98473946
 0.98478124 0.98482104 0.98485899 0.98489518 0.98492973 0.98496274
 0.98499429 0.98502446 0.98505334 0.98508098 0.98510746 0.98513283
 0.98515716 0.98518049 0.98520288 0.98522437 0.985245   0.98526482]",
drivese.generator.transformer_efficiency,,"[0.98380308 0.98339852 0.98298238 0.98255466 0.98211537 0.98166449
 0.98120205 0.98072802 0.98024241 0.97974523 0.97923647 0.97871613
 0.97818422 0.97764072 0.97708565 0.976519   0.97594078 0.97535097
 0.97474959 0.97413663 0.97351209 0.97287598 0.97222829 0.97156902
 0.97089817 0.97021574 0.96952174 0.96881616 0.968099   0.96737026]",
drivese.generator_efficiency,,"[0.93877043 0.93856967 0.93830587 0.9379841  0.93760874 0.93718368
 0.93671232 0.93619767 0.9356424  0.93504889 0.93441926 0.93375541
 0.93305903 0.93233166 0.93157468 0.93078933 0.92997674 0.92913795
 0.92827387 0.92738537 0.92647323 0.92553815 0.9245808  0.92360176
 0.9226016  0.92158083 0.92053992 0.91947931 0.91839941 0.91730058]",
drivese.mean_bearing_mass,kg,[1415.08884437],
drivese.total_bedplate_mass,kg,[19857.99688891],
drivese.above_yaw_mass,kg,[105578.99866641],
drivese.above_yaw_cm,m,[ 0.90055968 -0.07654142  0.7763301 ],
drivese.nacelle_I,kg*m**2,"[ 1.18144014e+05  5.76936663e+05  6.41114330e+05 -7.04459086e+03
 -1.01179629e+04  1.69890848e+02]",
drivese.above_yaw_I,kg*m**2,"[ 1.16087144e+05  5.72158414e+05  6.38353347e+05 -7.27757251e+03
 -7.75491975e+03 -3.09516652e+01]",
drivese.above_yaw_I_TT,kg*m**2,"[ 1.80336928e+05  7.21415040e+05  7.24597277e+05  1.81898940e-12
 -8.15685328e+04  6.24270092e+03]",
drivese.rotor_mass,kg,[31680.52706072],
drivese.rna_mass,kg,[140874.94365853],
drivese.rna_cm,m,[-1.49545637 -0.05736411  1.02868919],
drivese.rna_I_TT,kg*m**2,"[ 8.43519833e+06  7.87935732e+06  7.78849337e+06 -7.97815909e+00
  1.71973505e+05  6.23582332e+03]",
drivese.torq_deflection,m,[0.00027399],
drivese.torq_rotation,rad,[5.65760903e-07],
drivese.lss_axial_stress,Pa,"[[  731190.41306917]
 [30741827.17929808]
 [26822235.50380153]
 [33068318.06667902]]",
drivese.lss_shear_stress,Pa,"[[1.13822694e+08]
 [1.14636209e+08]
 [1.14729575e+08]
 [1.13062722e+08]]",
drivese.constr_lss_vonmises,,"[[0.76887738]
 [0.78359377]
 [0.78202594]
 [0.77455071]]",
drivese.lss_axial_load2stress,m**2,[ 3.82436907  0.          0.          0.         53.02402191 53.02402191],
drivese.lss_shear_load2stress,m**2,[ 0.          4.29987073  4.29987073 26.51201095  0.          0.        ],
drivese.hss_axial_stress,Pa,"[[6.74489102e+05]
 [1.96141768e-02]]",
drivese.hss_shear_stress,Pa,"[[10005117.45274181]
 [ 9343204.60512994]]",
drivese.hss_bending_stress,Pa,"[[0.]
 [0.]]",
drivese.constr_hss_vonmises,,"[[0.06763572]
 [0.06311333]]",
drivese.mb1_deflection,m,[5.1989089e-05],
drivese.mb2_deflection,m,[1.05839169e-14],
drivese.bedplate_deflection,m,[0.00017199],
drivese.mb1_rotation,rad,[-1.72594999e-05],
drivese.mb2_rotation,rad,[3.22033046e-14],
drivese.bedplate_rotation,rad,[0.00065973],
drivese.base_F,N,"[[  446079.36238085]
 [    4081.20413952]
 [-1073825.89895708]]",
drivese.base_M,N*m,"[[ 25704.8406496 ]
 [898274.06767765]
 [346476.64483981]]",
drivese.bedplate_axial_stress,Pa,"[[1.08103638e+05]
 [3.24578011e+06]
 [7.67340983e+05]
 [1.82188856e+06]
 [4.03725702e+06]
 [1.12392559e+07]
 [6.88132022e+06]
 [3.49805631e+06]
 [1.95473025e+06]
 [1.08096773e+05]
 [2.82984750e-01]
 [1.08069870e+05]
 [2.74598917e+06]
 [3.92376595e+05]
 [2.19686190e+06]
 [4.34628641e+06]
 [2.40979650e+07]
 [1.17823099e+07]
 [3.47333721e+06]
 [1.94649089e+06]
 [1.08097976e+05]
 [5.91574722e-01]]",
drivese.bedplate_shear_stress,Pa,"[[4.54865102e+05]
 [5.60221036e+06]
 [5.94189298e+06]
 [6.28297762e+06]
 [6.56342523e+06]
 [9.97171151e+07]
 [9.96083296e+07]
 [6.64489043e+06]
 [6.41747884e+06]
 [4.54815847e+05]
 [1.34877286e+00]
 [4.54723060e+05]
 [7.70505082e+06]
 [8.04541734e+06]
 [8.38655223e+06]
 [8.66734759e+06]
 [1.15418364e+08]
 [1.15400545e+08]
 [6.64488179e+06]
 [6.41747301e+06]
 [4.54810516e+05]
 [4.58818747e+00]]",
drivese.bedplate_bending_stress,Pa,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
drivese.constr_bedplate_vonmises,,"[[3.10140295e-03]
 [3.99039514e-02]
 [4.02488859e-02]
 [4.30321662e-02]
 [4.70487919e-02]
 [6.75013618e-01]
 [6.73389076e-01]
 [4.69136290e-02]
 [4.40152753e-02]
 [3.10106968e-03]
 [9.17755854e-09]
 [3.10043446e-03]
 [5.31379660e-02]
 [5.43683192e-02]
 [5.72953640e-02]
 [6.09522649e-02]
 [7.85294880e-01]
 [7.80883634e-01]
 [4.68856296e-02]
 [4.40096824e-02]
 [3.10103464e-03]
 [3.10789513e-08]]",
drivese.constr_mb1_defl,,[-0.00197779],
drivese.constr_mb2_defl,,[4.12862879e-13],
drivese.drivetrain_spring_constant,N*m/rad,[2.83287697e+08],
drivese.drivetrain_damping_coefficient,N*m*s/rad,[961635.88368485],
towerse.height_constraint,m,[2.],
towerse.transition_piece_height,m,[0.],
towerse.z_start,m,[0.],
towerse.tower_section_height,m,"[7.8        7.80722222 7.8        7.80722222 7.8        7.8
 7.80722222 7.8        7.8        7.77833333]",
towerse.member.sigma_ult,Pa,"[3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08
 3.55e+08 3.55e+08]",
towerse.member.wohler_exp,,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],
towerse.member.wohler_A,,"[3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08
 3.55e+08 3.55e+08]",
towerse.member.ballast_density,kg/m**3,[],
towerse.member.ballast_unit_cost,USD/kg,[],
towerse.z_param,m,"[ 0.          7.8        15.60722222 23.40722222 31.21444444 39.01444444
 46.81444444 54.62166667 62.42166667 70.22166667 78.        ]",
towerse.member.sec_loc,,"[0.         0.1111454  0.2222908  0.3334362  0.4445816  0.55567556
 0.66682096 0.77796636 0.88906033 1.        ]",normalized sectional location
towerse.member.str_tw,deg,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],structural twist of section
towerse.member.tw_iner,deg,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],inertial twist of section
towerse.member.mass_den,kg/m,"[9608.902483   9019.67857855 8159.63204066 7232.10851687 6137.16601559
 5152.17746055 4022.8488845  3187.72680715 2612.16457705 2303.43634746]",sectional mass per unit length
towerse.member.foreaft_iner,kg*m,"[41857.59085266 38935.19293952 35284.03679674 31331.91363318
 26647.05224162 22110.22482767 14986.94196211  8863.66155387
  5125.51820426  3098.6378891 ]",sectional fore-aft intertia per unit length about the Y_G inertia axis
towerse.member.sideside_iner,kg*m,"[41857.59085266 38935.19293952 35284.03679674 31331.91363318
 26647.05224162 22110.22482767 14986.94196211  8863.66155387
  5125.51820426  3098.6378891 ]",sectional side-side intertia per unit length about the Y_G inertia axis
towerse.member.foreaft_stff,N*m**2,"[9.66475435e+11 8.98998408e+11 8.14694637e+11 7.23441656e+11
 6.15270035e+11 5.10516461e+11 3.46042640e+11 2.04658486e+11
 1.18346215e+11 7.15463394e+10]",sectional fore-aft bending stiffness per unit length about the Y_E elastic axis
towerse.member.sideside_stff,N*m**2,"[9.66475435e+11 8.98998408e+11 8.14694637e+11 7.23441656e+11
 6.15270035e+11 5.10516461e+11 3.46042640e+11 2.04658486e+11
 1.18346215e+11 7.15463394e+10]",sectional side-side bending stiffness per unit length about the Y_E elastic axis
towerse.member.tor_stff,N*m**2,"[7.43442642e+11 6.91537237e+11 6.26688183e+11 5.56493582e+11
 4.73284643e+11 3.92704970e+11 2.66186646e+11 1.57429604e+11
 9.10355498e+10 5.50356457e+10]",sectional torsional stiffness
towerse.member.axial_stff,N,"[2.21865808e+11 2.08260858e+11 1.88402719e+11 1.66986563e+11
 1.41704768e+11 1.18961767e+11 9.28860105e+10 7.36033677e+10
 6.03138605e+10 5.31854462e+10]",sectional axial stiffness
towerse.member.cg_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional center of mass
towerse.member.sc_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional shear center
towerse.member.tc_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional tension center
towerse.member.axial_load2stress,m**2,"[[0.         0.         0.94651809 0.6475074  0.6475074  0.        ]
 [0.         0.         1.00835079 0.69260412 0.69260412 0.        ]
 [0.         0.         1.1146336  0.76427409 0.76427409 0.        ]
 [0.         0.         1.25758622 0.86067756 0.86067756 0.        ]
 [0.         0.         1.48195437 1.01199468 1.01199468 0.        ]
 [0.         0.         1.76527305 1.21142029 1.21142029 0.        ]
 [0.         0.         2.26083561 1.66431802 1.66431802 0.        ]
 [0.         0.         2.85313032 2.43185617 2.43185617 0.        ]
 [0.         0.         3.48178674 3.53560104 3.53560104 0.        ]
 [0.         0.         3.94844859 4.85035297 4.85035297 0.        ]]",
towerse.member.shear_load2stress,m**2,"[[1.55206239 1.55206239 0.         0.         0.         0.3237537 ]
 [1.65384476 1.65384476 0.         0.         0.         0.34630206]
 [1.82891478 1.82891478 0.         0.         0.         0.38213704]
 [2.06437948 2.06437948 0.         0.         0.         0.43033878]
 [2.43393508 2.43393508 0.         0.         0.         0.50599734]
 [2.90047991 2.90047991 0.         0.         0.         0.60571015]
 [3.71561498 3.71561498 0.         0.         0.         0.83215901]
 [4.68841605 4.68841605 0.         0.         0.         1.21592808]
 [5.71936005 5.71936005 0.         0.         0.         1.76780052]
 [6.48098089 6.48098089 0.         0.         0.         2.42517649]]",
towerse.constr_d_to_t,,"[104.61646481 110.38719285 122.12954382 137.9230143  162.71093428
 191.38911454 212.67933307 200.38046925 172.69772481 134.48626653]",
