variables,units,values,description
rotorse.rp.powercurve.Omega_spline,rpm,"[ 8.          8.          8.          8.          8.          8.
  8.          8.          8.          8.          8.          8.
  8.          8.          8.          8.          8.03282872  8.15939705
  8.35466802  8.59033306  8.83808362  9.06961115  9.26435922  9.45258687
  9.64119728  9.83000452 10.01882267 10.2074705  10.3960216  10.58457269
 10.77312378 10.96167487 11.15022597 11.33877706 11.52732815 11.71587924
 11.90443034 12.09298143 12.28153252 12.47008361 12.65863471 12.8471858
 13.03573689 13.22428798 13.41283908 13.60139017 13.78994126 13.97849235
 14.16704345 14.3827999  14.62645574 14.85664517 15.03200032 15.1111533
 15.12605488 15.13832399 15.14792236 15.15480754 15.15893706 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965 15.16026965
 15.16026965 15.16026965]",omega
rotorse.rp.gust.V_gust,m/s,[19.65610255],gust wind speed
rotorse.rp.cdf.F,m/s,"[0.11808862 0.12636796 0.1348649  0.14357155 0.15247988 0.16158175
 0.1708689  0.18033297 0.18996554 0.19975807 0.209702   0.21978869
 0.23000948 0.2403557  0.25081863 0.26138959 0.27205988 0.28282083
 0.29366382 0.30458027 0.31556164 0.32659947 0.33768538 0.34881108
 0.35996837 0.37114916 0.38234547 0.39354945 0.40475339 0.41594972
 0.427131   0.43828996 0.4494195  0.46051269 0.47156275 0.48256311
 0.49350738 0.50438934 0.515203   0.52594254 0.53660235 0.54717704
 0.55766141 0.56805048 0.57833949 0.58852387 0.59859929 0.60856163
 0.61840697 0.62813162 0.63773211 0.64720517 0.65654776 0.66575704
 0.67483038 0.68376537 0.69255979 0.70121163 0.70971909 0.71808055
 0.72629459 0.73435998 0.74227568 0.75004084 0.75765475 0.76511692
 0.77242701 0.77958483 0.78659036 0.79344375 0.80014526 0.80669534
 0.81309455 0.81934359 0.82544328 0.83139457 0.83719854 0.84285636
 0.84836931 0.85373878 0.85896626 0.86405331 0.86900158 0.87381283
 0.87848884 0.88303151 0.88744277 0.89172464 0.89587915 0.89990842
 0.90381461 0.90759989 0.91126649 0.91481668 0.91825273 0.92157695
 0.92479166 0.92789921 0.93090195 0.93380222 0.93660241 0.93930487
 0.94191195 0.94442603 0.94684943 0.94918451 0.95143358 0.95359894
 0.95568289 0.95768769 0.95961558 0.96146878 0.96324949 0.96495986
 0.96660203 0.96817811 0.96969015 0.9711402  0.97253026 0.97386228
 0.9751382  0.97635991 0.97752925 0.97864804 0.97971805 0.98074101
 0.98171862 0.98265253 0.98354434 0.98439563 0.98520794 0.98598274
 0.98672149 0.9874256  0.98809644 0.98873533 0.98934357 0.98992241
 0.99047306 0.99099669 0.99149445 0.99196743 0.9924167  0.99284328
 0.99324817 0.99363233 0.99399667 0.99434211 0.99466948 0.99497963
 0.99527335 0.9955514  0.99581452 0.99606342 0.99629879 0.99652127
 0.99673149 0.99693006 0.99711755 0.99729451 0.99746147 0.99761894
 0.99776741 0.99790733 0.99803915 0.9981633  0.99828017 0.99839016
 0.99849362 0.99859092 0.99868238 0.99876833 0.99884906 0.99892487
 0.99899603 0.9990628  0.99912542 0.99918414 0.99923918 0.99929075
 0.99933904 0.99938426 0.99942658 0.99946618 0.99950321 0.99953783
 0.99957018 0.9996004  0.99962863 0.99965498 0.99967957 0.99970251
 0.9997239  0.99974384 0.99976242 0.99977973 0.99979585 0.99981085
 0.99982481 0.99983779]",magnitude of wind speed at each z location
rotorse.rp.AEP,kW*h,[7641613.14690723],annual energy production
rotorse.stall_check.no_stall_constraint,,"[0.         0.         0.         0.         0.         0.
 0.         0.57285476 0.59350928 0.63183878 0.66840691 0.71367341
 0.74599903 0.74907318 0.75324103 0.76224129 0.78801706 0.85195086
 0.86071267 0.82211579 0.77611904 0.72548827 0.66884849 0.60786191
 0.54481791 0.48000152 0.4943761  0.59496072 0.74934554 1.        ]","Constraint, ratio between angle of attack plus a margin and stall angle"
rotorse.stall_check.stall_angle_along_span,deg,"[1.00000000e-06 1.01837819e+01 1.01979612e+01 1.03331290e+01
 1.11387940e+01 1.20897570e+01 1.21628724e+01 1.21680661e+01
 1.20188342e+01 1.15774475e+01 1.14040166e+01 1.14222684e+01
 1.15327254e+01 1.17114468e+01 1.18439281e+01 1.18596049e+01
 1.14112170e+01 1.01493438e+01 9.49142262e+00 9.15926806e+00
 9.05730323e+00 9.09794402e+00 9.26565682e+00 9.53054316e+00
 1.00396816e+01 1.06363109e+01 1.09858935e+01 1.09486359e+01
 1.09041785e+01 1.08578925e+01]",Stall angle along blade span
rotorse.rs.aero_gust.loads_r,m,"[ 2.          3.66866104  5.33732208  7.00598311  8.67464415 10.34330519
 12.01196623 13.68062726 15.3492883  17.01794934 18.68661038 20.35527141
 22.02393245 23.69259349 25.36125453 27.02991557 28.6985766  30.36723764
 32.03589868 33.70455972 35.37322075 37.04188179 38.71054283 40.37920387
 42.04786491 43.71652594 45.38518698 47.05384802 48.72250906 50.39117009]",
rotorse.rs.aero_gust.loads_Px,N/m,"[ 251.13831839  375.61119533  698.11339064 1041.62163482 1326.97023882
 1468.49708839 1665.43772052 2017.81286576 2408.51879355 2716.80363144
 2843.18396114 2786.57905011 2581.01620821 2507.96159508 2453.42456356
 2434.38060745 2494.88819976 2671.06432187 2895.6413594  3024.00998399
 3299.64629478 3620.37004858 3968.2432363  4493.75451098 5164.05486259
 5919.10812272 5832.45916576 4528.32667243 2696.75382582  806.11227612]",
rotorse.rs.aero_gust.loads_Py,N/m,"[   50.03823241    76.97138361   -41.12403501  -322.28124726
  -500.7779778   -705.208676    -873.75024345  -913.59965951
  -895.81996696  -888.92624837  -864.41400594  -778.17112324
  -632.55877073  -560.0187663   -500.32386312  -457.40630075
  -441.22352824  -458.38503747  -493.31301428  -515.79715533
  -602.1684923   -684.11387025  -771.17448646  -901.71015132
 -1071.08570271 -1240.2093277  -1162.86883239  -801.28335865
  -391.32899253   -81.67573152]",
rotorse.rs.aero_gust.loads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",
rotorse.rs.curvature.s,m,"[ 2.          3.66866104  5.33732208  7.00598312  8.67465037 10.34334189
 12.01205529 13.68081186 15.34961064 17.0184742  18.68740818 20.35643657
 22.02559163 23.69491218 25.36439583 27.03412502 28.70408681 30.37444304
 32.04514626 33.71643858 35.38827017 37.06094126 38.73449286 40.40935116
 42.08559724 43.76389312 45.44474917 47.1289689  48.81765156 50.51400357]",cumulative path length along blade
rotorse.rs.tot_loads_gust.Px_af,N/m,"[ 779.22960543  994.51313707 1300.28698782 1628.7061224  1955.87546365
 2120.19212104 2339.48864679 2768.67451841 3253.45203852 3649.46215386
 3778.28119361 3709.80883169 3514.86125325 3498.48932293 3511.78500847
 3546.3010876  3633.84806142 3837.71032052 4071.08889768 4188.8643314
 4440.37649432 4845.18798431 5180.63326154 5674.61043887 5968.60728348
 6412.54504757 6071.33582751 4677.10720562 2760.05179953  826.24820278]",total distributed loads in airfoil x-direction
rotorse.rs.tot_loads_gust.Py_af,N/m,"[  336.80657183   428.69933759   385.56239861   163.11368624
    31.37146533  -194.3241328   -396.48672715  -450.61807923
  -457.99260081  -491.26972067  -542.45313662  -539.87081487
  -466.45773618  -439.50421801  -421.31629303  -412.73558021
  -417.43519078  -436.10792061  -459.51263297  -464.56402976
  -530.14749755  -591.97069317  -659.98094008  -767.09359413
  -919.92371986 -1075.63860222 -1065.52581069  -828.39058539
  -491.14452376  -140.61554248]",total distributed loads in airfoil y-direction
rotorse.rs.tot_loads_gust.Pz_af,N/m,"[-4690.15673662  -483.20296834  2283.00695061  3452.71620236
  4406.66595255  4816.7344771   5214.30453796  6405.88071902
  7805.02842736  8991.62868211  9200.43722905  9184.84949822
  9303.87246282  9776.89145452 10266.73580175 10536.66656778
 10451.34398879 10311.59664153  9951.06684454  9406.01203412
  8753.63545218  8898.30830153  8292.77048369  7566.36271501
  4755.45853048  2626.33417965  1156.47414922   737.15908576
   342.20970112   114.23891265]",total distributed loads in airfoil z-direction
rotorse.rs.frame.root_F,N,[-172537.9696137   -30559.72745178  303901.3584458 ],Blade root forces in blade c.s.
rotorse.rs.frame.root_M,N*m,[  756243.53283144 -4667789.32762891       -0.        ],Blade root moment in blade c.s.
rotorse.rs.frame.flap_mode_shapes,,"[[ 6.08495483e-01 -3.52173717e+00  1.05046856e+01 -9.23169305e+00
   2.64024918e+00]
 [ 6.78382809e-01 -6.36300068e+00  9.02729337e+00 -2.05862725e+00
  -2.84048249e-01]
 [ 1.66584509e+00 -1.22474306e+01  3.94991482e+01 -5.66603241e+01
   2.87427614e+01]
 [ 7.86897179e+00 -6.99325488e+01  2.05978940e+02 -2.47474396e+02
   1.04559034e+02]
 [ 1.90954508e+01 -1.46446562e+02  3.91286391e+02 -4.37806120e+02
   1.74870840e+02]]","6-degree polynomial coefficients of mode shapes in the flap direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.edge_mode_shapes,,"[[ 5.27302449e-01 -1.76144889e+00  7.41854219e+00 -7.63169025e+00
   2.44729451e+00]
 [ 4.94352783e-01 -9.12368233e+00  1.67699872e+01 -6.38004836e+00
  -7.60609287e-01]
 [-1.59506037e+00  2.18412779e+01 -6.63681251e+01  7.10630756e+01
  -2.39411680e+01]
 [-1.79575727e+00  1.31622292e+00  2.42814516e+01 -5.42349519e+01
   3.14330347e+01]
 [ 3.98440486e-09 -3.22658468e-08  8.93685153e-08 -1.02492900e-07
   4.16608999e-08]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.all_mode_shapes,,"[[ 6.08495483e-01 -3.52173717e+00  1.05046856e+01 -9.23169305e+00
   2.64024918e+00]
 [ 5.27302449e-01 -1.76144889e+00  7.41854219e+00 -7.63169025e+00
   2.44729451e+00]
 [ 6.78382809e-01 -6.36300068e+00  9.02729337e+00 -2.05862725e+00
  -2.84048249e-01]
 [ 4.94352783e-01 -9.12368233e+00  1.67699872e+01 -6.38004836e+00
  -7.60609287e-01]
 [ 1.66584509e+00 -1.22474306e+01  3.94991482e+01 -5.66603241e+01
   2.87427614e+01]
 [-1.59506037e+00  2.18412779e+01 -6.63681251e+01  7.10630756e+01
  -2.39411680e+01]
 [ 7.86897179e+00 -6.99325488e+01  2.05978940e+02 -2.47474396e+02
   1.04559034e+02]
 [-1.79575727e+00  1.31622292e+00  2.42814516e+01 -5.42349519e+01
   3.14330347e+01]
 [ 1.90954508e+01 -1.46446562e+02  3.91286391e+02 -4.37806120e+02
   1.74870840e+02]
 [ 3.98440486e-09 -3.22658468e-08  8.93685153e-08 -1.02492900e-07
   4.16608999e-08]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.flap_mode_freqs,Hz,[ 1.12798157  3.32347562  6.42749721  9.21201354 13.76632745],Frequencies associated with mode shapes in the flap direction
rotorse.rs.frame.edge_mode_freqs,Hz,[ 1.61014095  5.01597784 10.70155509 16.83648865 16.91492438],Frequencies associated with mode shapes in the edge direction
rotorse.rs.frame.freqs,Hz,"[ 1.12798157  1.61014095  3.32347562  5.01597784  6.42749721  8.60351606
  9.21201354 10.70155509 13.76632745 16.83648865]","ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.freq_distance,,[1.42745324],"ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.dx,m,"[-0.00000000e+00  6.00269762e-04  2.38342460e-03  5.56014742e-03
  1.08586881e-02  1.93052264e-02  3.18988726e-02  4.94204301e-02
  7.22598689e-02  1.00624618e-01  1.35132696e-01  1.77396997e-01
  2.30099218e-01  2.96358331e-01  3.78900727e-01  4.80094926e-01
  6.02320882e-01  7.47865424e-01  9.18940033e-01  1.11788083e+00
  1.34672569e+00  1.60579818e+00  1.89337069e+00  2.20687510e+00
  2.54451179e+00  2.90763383e+00  3.30547545e+00  3.76377119e+00
  4.30633498e+00  4.92043218e+00]",deflection of blade section in airfoil x-direction
rotorse.rs.frame.dy,m,"[ 0.00000000e+00 -1.01041848e-04 -4.34442070e-04 -1.18477187e-03
 -2.80737818e-03 -5.88094680e-03 -1.09100198e-02 -1.82298796e-02
 -2.79319863e-02 -3.99642431e-02 -5.43064088e-02 -7.10646593e-02
 -9.04498653e-02 -1.12640346e-01 -1.37657317e-01 -1.65416678e-01
 -1.95864152e-01 -2.29047523e-01 -2.65122426e-01 -3.04335030e-01
 -3.46981412e-01 -3.93192352e-01 -4.42827851e-01 -4.95632502e-01
 -5.51730414e-01 -6.11722958e-01 -6.76046778e-01 -7.44218320e-01
 -8.13061723e-01 -8.78308067e-01]",deflection of blade section in airfoil y-direction
rotorse.rs.frame.dz,m,"[-0.00000000e+00 -4.68614360e-05 -1.05708261e-04 -1.81772436e-04
 -2.84496828e-04 -3.96575942e-04 -5.14236317e-04 -6.25951798e-04
 -7.24744607e-04 -8.12982114e-04 -8.97618144e-04 -9.83359038e-04
 -1.06897017e-03 -1.15100226e-03 -1.22701330e-03 -1.29735166e-03
 -1.36344172e-03 -1.42574819e-03 -1.48406912e-03 -1.53858022e-03
 -1.58918697e-03 -1.63285188e-03 -1.66798789e-03 -1.69522804e-03
 -1.71708202e-03 -1.73830451e-03 -1.76337620e-03 -1.79725995e-03
 -1.82505037e-03 -1.83921120e-03]",deflection of blade section in airfoil z-direction
rotorse.rs.frame.EI11,N*m**2,"[9.28493381e+09 1.10848946e+10 8.05288280e+09 3.99521249e+09
 2.53572719e+09 1.78689850e+09 1.35417714e+09 1.18994630e+09
 1.07936095e+09 9.45322828e+08 6.94080667e+08 4.66826131e+08
 3.20120037e+08 2.44491666e+08 1.89477431e+08 1.46988143e+08
 1.14338129e+08 8.96321070e+07 6.84545847e+07 5.20488302e+07
 4.07188285e+07 3.48552731e+07 2.83635937e+07 2.27551083e+07
 1.33702682e+07 6.20768844e+06 1.34448599e+06 3.45181757e+05
 5.12264506e+04 1.58722308e+03]",stiffness w.r.t principal axis 1
rotorse.rs.frame.EI22,N*m**2,"[9.28535163e+09 1.13738528e+10 1.04904187e+10 7.96809616e+09
 6.71354483e+09 5.08529823e+09 3.70470473e+09 2.96663355e+09
 2.43255973e+09 1.95297117e+09 1.41102198e+09 9.80672313e+08
 7.28657260e+08 6.18196774e+08 5.33187860e+08 4.31605669e+08
 3.23873357e+08 2.50916796e+08 2.06175442e+08 1.74966485e+08
 1.47758550e+08 1.42988497e+08 1.10205746e+08 8.72659676e+07
 2.83526107e+07 1.60915408e+07 9.08080023e+06 4.23645917e+06
 9.49835795e+05 3.18225118e+04]",stiffness w.r.t principal axis 2
rotorse.rs.frame.alpha,deg,"[14.48779603 18.96926844 18.17623992 22.09429209 20.6050908  21.1426624
 23.64608232 25.81020412 28.18205516 27.97993042 21.56270211 15.65006422
 11.25720337  8.61110944  6.73250195  5.55394295  4.89095412  4.56044634
  4.4105599   4.5350221   4.81222853  4.77578929  4.86984254  4.75688402
  8.22622154  5.95148818  2.39807117  0.72484144 -1.09015973 -3.09003681]",Angle between blade c.s. and principal axes
rotorse.rs.frame.M1,N*m,"[-4.20778913e+06 -3.94683569e+06 -3.65571933e+06 -3.38773020e+06
 -3.14205923e+06 -2.95441372e+06 -2.72498945e+06 -2.49037920e+06
 -2.26489538e+06 -2.06495391e+06 -1.93353168e+06 -1.81032980e+06
 -1.64970551e+06 -1.47244835e+06 -1.29622671e+06 -1.12821417e+06
 -9.70923427e+05 -8.25256942e+05 -6.91264585e+05 -5.68713956e+05
 -4.57203109e+05 -3.56489236e+05 -2.66777987e+05 -1.88378663e+05
 -1.22277431e+05 -6.95890701e+04 -3.24838903e+04 -1.09571663e+04
 -1.82231449e+03  6.15324838e-01]",distribution along blade span of bending moment w.r.t principal axis 1
rotorse.rs.frame.M2,N*m,"[ 2.15746953e+06  2.02880566e+06  1.96459438e+06  1.86424155e+06
  1.73375699e+06  1.50754362e+06  1.37453789e+06  1.26921980e+06
  1.16580915e+06  1.03482493e+06  7.75844459e+05  4.63767651e+05
  2.33492204e+05  9.23317385e+04  1.13580102e+04 -3.51151360e+04
 -5.59817501e+04 -5.96391790e+04 -5.39326373e+04 -4.39081089e+04
 -3.26836842e+04 -2.39510503e+04 -1.71753054e+04 -1.14841968e+04
 -3.25055979e+03 -5.49194185e+02 -1.67125524e+03 -1.08281797e+03
 -2.58517190e+02  7.18069609e-03]",distribution along blade span of bending moment w.r.t principal axis 2
rotorse.rs.frame.F2,N,"[ 1.57080360e+05  1.55852776e+05  1.52929377e+05  1.50131672e+05
  1.47449276e+05  1.46747688e+05  1.43547725e+05  1.39169764e+05
  1.34109629e+05  1.29357485e+05  1.28121896e+05  1.27339209e+05
  1.23978016e+05  1.18986092e+05  1.13234692e+05  1.07164311e+05
  1.00919178e+05  9.44624312e+04  8.76894514e+04  8.06768332e+04
  7.33946997e+04  6.55333368e+04  5.70122838e+04  4.78844316e+04
  3.82954661e+04  2.82460091e+04  1.79713118e+04  9.05113967e+03
  2.84575904e+03 -8.10318578e+01]",distribution along blade span of force w.r.t principal axis 2
rotorse.rs.frame.F3,N,"[ 3.03901358e+05  3.08217648e+05  3.06716018e+05  3.01930532e+05
  2.95373213e+05  2.87677853e+05  2.79308656e+05  2.69613586e+05
  2.57756998e+05  2.43743044e+05  2.28564856e+05  2.13225459e+05
  1.97799763e+05  1.81880109e+05  1.65157109e+05  1.47800206e+05
  1.30289278e+05  1.12966132e+05  9.60603835e+04  7.99101921e+04
  6.47590522e+04  5.00315043e+04  3.56884717e+04  2.24567211e+04
  1.21762556e+04  6.01740414e+03  2.86129356e+03  1.28137855e+03
  3.80828778e+02 -5.11590770e-13]",axial resultant along blade span
rotorse.rs.strains.strainU_spar,,"[ 1.30059866e-04  6.15907732e-05  2.06425558e-04 -1.12380190e-03
 -1.28659445e-03 -1.44369982e-03 -1.50633533e-03 -1.39683329e-03
 -1.28061128e-03 -1.22755718e-03 -1.37415660e-03 -1.61985960e-03
 -1.85192904e-03 -1.93790868e-03 -1.97055809e-03 -1.98001077e-03
 -1.97379778e-03 -1.93933538e-03 -1.93096255e-03 -1.91018085e-03
 -1.82180294e-03 -1.55389122e-03 -1.40295550e-03 -1.20606867e-03
 -1.26841827e-03 -1.51749269e-03 -2.90554887e-03 -2.74168590e-03
  1.23543872e-04 -8.33295093e-07]","strain in spar cap on upper surface at location xu,yu_strain with loads P_strain"
rotorse.rs.strains.strainL_spar,,"[ 1.30059866e-04  6.15907732e-05  2.06425558e-04  8.58404453e-04
  1.05396091e-03  1.21618288e-03  1.29115753e-03  1.20690797e-03
  1.10666590e-03  1.07366513e-03  1.24483778e-03  1.49555643e-03
  1.74105523e-03  1.84075567e-03  1.87362063e-03  1.88675885e-03
  1.90236621e-03  1.89993460e-03  1.90964466e-03  1.89097160e-03
  1.80854243e-03  1.54181575e-03  1.36303083e-03  1.15440016e-03
  1.21103156e-03  1.43553506e-03  2.70244295e-03  2.42899345e-03
  1.23543872e-04 -8.33295093e-07]","strain in spar cap on lower surface at location xl,yl_strain with loads P_strain"
rotorse.rs.strains.strainU_te,,"[ 1.30059866e-04  6.15907732e-05  2.06425558e-04  2.30515046e-04
  3.52513168e-04  2.81191251e-04  1.69674338e-04 -8.42477858e-05
 -3.36784049e-04 -3.91879247e-04 -3.67949311e-04 -4.51803439e-04
 -5.26833428e-04 -6.04255859e-04 -6.31118646e-04 -6.75732804e-04
 -7.11840789e-04 -6.95324143e-04 -6.39838052e-04 -5.80462926e-04
 -5.22932284e-04 -3.88528062e-04 -3.22845336e-04 -2.29759753e-04
 -5.63114365e-04 -3.08812059e-04  9.67732562e-05  1.94975473e-04
  1.23543872e-04 -8.33295093e-07]","strain in trailing-edge panels on upper surface at location xu,yu_te with loads P_te"
rotorse.rs.strains.strainL_te,,"[ 1.30059866e-04  6.15907732e-05  2.06425558e-04  2.30515046e-04
  3.52513168e-04  2.81191251e-04  1.69674338e-04 -8.42477858e-05
 -3.36784049e-04 -3.91879247e-04 -3.67949311e-04 -4.51803439e-04
 -5.26833428e-04 -6.04255859e-04 -6.31118646e-04 -6.75732804e-04
 -7.11840789e-04 -6.95324143e-04 -6.39838052e-04 -5.80462926e-04
 -5.22932284e-04 -3.88528062e-04 -3.22845336e-04 -2.29759753e-04
 -5.63114365e-04 -3.08812059e-04  9.67732562e-05  1.94975473e-04
  1.23543872e-04 -8.33295093e-07]","strain in trailing-edge panels on lower surface at location xl,yl_te with loads P_te"
rotorse.rs.strains.axial_root_sparU_load2stress,m**2,[ 0.          0.         -0.12243468  0.19828654 -0.00345859  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper spar cap at blade root
rotorse.rs.strains.axial_root_sparL_load2stress,m**2,[ 0.          0.         -0.12243468  0.19828654 -0.00345859  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower spar cap at blade root
rotorse.rs.strains.axial_maxc_teU_load2stress,m**2,[ 0.          0.         -0.07388452  0.08575325 -0.02723481  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper trailing edge at blade max chord
rotorse.rs.strains.axial_maxc_teL_load2stress,m**2,[ 0.          0.         -0.07388452  0.08575325 -0.02723481  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower trailing edge at blade max chord
rotorse.rs.tip_pos.tip_deflection,m,[4.67037094],deflection at tip in yaw x-direction
rotorse.rs.aero_hub_loads.P,W,[4289044.991657],Rotor aerodynamic power
rotorse.rs.aero_hub_loads.Mb,N/m,[4362466.44728001],Aerodynamic blade root flapwise moment
rotorse.rs.aero_hub_loads.Fhub,N,[403645.50775149  -1212.313355     3369.24485478],Aerodynamic forces at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.Mhub,N*m,[2701624.94644625 -118807.43474368  432169.86215531],Aerodynamic moments at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CP,,[0.11650807],Rotor aerodynamic power coefficient
rotorse.rs.aero_hub_loads.CMb,,[0.04640842],Aerodynamic blade root flapwise moment coefficient
rotorse.rs.aero_hub_loads.CFhub,,[ 0.21552267 -0.0006473   0.00179898],Aerodynamic force coefficients at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CMhub,,[ 0.02874019 -0.00126389  0.00459747],Aerodynamic moment coefficients at hub center in the hub c.s.
rotorse.rs.constr.constr_max_strainU_spar,,"[3.71599616e-02 1.75973638e-02 5.89787309e-02 3.21086257e-01
 3.67598415e-01 4.12485663e-01 4.30381524e-01 3.99095226e-01
 3.65888938e-01 3.50730623e-01 3.92616173e-01 4.62817027e-01
 5.29122584e-01 5.53688195e-01 5.63016597e-01 5.65717363e-01
 5.63942224e-01 5.54095822e-01 5.51703586e-01 5.45765957e-01
 5.20515125e-01 4.43968919e-01 4.00844429e-01 3.44591048e-01
 3.62405219e-01 4.33569339e-01 8.30156820e-01 7.83338827e-01
 3.52982490e-02 2.38084312e-04]",constraint for maximum strain in spar cap suction side
