variables,units,values,description
rotorse.rp.powercurve.cl_regII,,"[1.23532932e-18 5.20682610e-02 3.93621424e-01 1.04618279e+00
 1.12570537e+00 1.02462304e+00 9.62910078e-01 9.27390831e-01
 9.06925733e-01 8.99455493e-01 9.11638639e-01 9.50544771e-01
 9.68159294e-01 9.61632453e-01 9.50033038e-01 9.40599851e-01
 9.29905087e-01 9.33442055e-01 9.38284518e-01 9.29127981e-01
 9.30526429e-01 8.99746056e-01 8.81137295e-01 8.56213990e-01
 8.16133646e-01 7.91757254e-01 8.35250795e-01 9.66185023e-01
 1.16961039e+00 1.46380137e+00]",lift coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.cd_regII,,"[0.5        0.50489482 0.48619685 0.29132347 0.08388364 0.04916906
 0.02922528 0.01912138 0.01389421 0.01142327 0.01165171 0.01135974
 0.01137637 0.0115554  0.011579   0.01129842 0.01081863 0.00957741
 0.00946717 0.00916836 0.00894963 0.00820387 0.00606684 0.00624128
 0.00610215 0.00633446 0.00640325 0.00644844 0.00794337 0.0147486 ]",drag coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.rated_efficiency,,[0.87276032],Efficiency at rated conditions
rotorse.rp.powercurve.V_spline,m/s,"[ 3.          3.11055276  3.22110553  3.33165829  3.44221106  3.55276382
  3.66331658  3.77386935  3.88442211  3.99497487  4.10552764  4.2160804
  4.32663317  4.43718593  4.54773869  4.65829146  4.76884422  4.87939698
  4.98994975  5.10050251  5.21105528  5.32160804  5.4321608   5.54271357
  5.65326633  5.7638191   5.87437186  5.98492462  6.09547739  6.20603015
  6.31658291  6.42713568  6.53768844  6.64824121  6.75879397  6.86934673
  6.9798995   7.09045226  7.20100503  7.31155779  7.42211055  7.53266332
  7.64321608  7.75376884  7.86432161  7.97487437  8.08542714  8.1959799
  8.30653266  8.41708543  8.52763819  8.63819095  8.74874372  8.85929648
  8.96984925  9.08040201  9.19095477  9.30150754  9.4120603   9.52261307
  9.63316583  9.74371859  9.85427136  9.96482412 10.07537688 10.18592965
 10.29648241 10.40703518 10.51758794 10.6281407  10.73869347 10.84924623
 10.95979899 11.07035176 11.18090452 11.29145729 11.40201005 11.51256281
 11.62311558 11.73366834 11.84422111 11.95477387 12.06532663 12.1758794
 12.28643216 12.39698492 12.50753769 12.61809045 12.72864322 12.83919598
 12.94974874 13.06030151 13.17085427 13.28140704 13.3919598  13.50251256
 13.61306533 13.72361809 13.83417085 13.94472362 14.05527638 14.16582915
 14.27638191 14.38693467 14.49748744 14.6080402  14.71859296 14.82914573
 14.93969849 15.05025126 15.16080402 15.27135678 15.38190955 15.49246231
 15.60301508 15.71356784 15.8241206  15.93467337 16.04522613 16.15577889
 16.26633166 16.37688442 16.48743719 16.59798995 16.70854271 16.81909548
 16.92964824 17.04020101 17.15075377 17.26130653 17.3718593  17.48241206
 17.59296482 17.70351759 17.81407035 17.92462312 18.03517588 18.14572864
 18.25628141 18.36683417 18.47738693 18.5879397  18.69849246 18.80904523
 18.91959799 19.03015075 19.14070352 19.25125628 19.36180905 19.47236181
 19.58291457 19.69346734 19.8040201  19.91457286 20.02512563 20.13567839
 20.24623116 20.35678392 20.46733668 20.57788945 20.68844221 20.79899497
 20.90954774 21.0201005  21.13065327 21.24120603 21.35175879 21.46231156
 21.57286432 21.68341709 21.79396985 21.90452261 22.01507538 22.12562814
 22.2361809  22.34673367 22.45728643 22.5678392  22.67839196 22.78894472
 22.89949749 23.01005025 23.12060302 23.23115578 23.34170854 23.45226131
 23.56281407 23.67336683 23.7839196  23.89447236 24.00502513 24.11557789
 24.22613065 24.33668342 24.44723618 24.55778894 24.66834171 24.77889447
 24.88944724 25.        ]",wind vector
rotorse.rp.powercurve.P_spline,W,"[  27298.73579754   32732.85825152   38426.30473062   44365.41303661
   50536.5209713    56925.96633646   63520.08693387   70305.22056534
   77267.70503263   84418.77650676   91802.87954208   99450.77606188
  107393.18318789  115660.81804181  124284.39774537  133294.63942028
  142776.99677486  152845.16740881  163452.75901812  174547.60268132
  186077.5294769   197990.37048337  210281.6198851   223189.28627951
  236697.2295731   250737.59362868  265242.52230908  280149.94270117
  295653.74316342  311810.32339624  328527.92156722  345714.77584397
  363433.43602494  381854.44308718  400842.96176419  420326.57901692
  440525.66209856  461257.02516176  482652.22593547  504646.70185323
  527007.63468966  550531.09716596  576155.60213114  603599.34677379
  633492.44422682  667598.87480222  705357.99399209  743873.81323225
  780250.31843848  814246.07794935  847482.33858407  879753.17351851
  910852.52032373  940574.31657078  968946.35939604  996249.53184954
 1022649.16291496 1048310.57066051 1073399.07315438 1098079.83061871
 1122301.08712629 1145971.52853255 1169164.9254754  1191955.04859276
 1214415.66852257 1236620.55590274 1258641.47693677 1280418.07306476
 1301910.49027115 1323146.90236365 1344155.48315    1364964.40643793
 1385601.84603515 1406095.97574939 1426467.20629465 1446660.4203024
 1466674.62847843 1486529.67512568 1506245.40454706 1525841.6610455
 1545338.28892393 1564755.13248526 1584112.03603241 1605388.64704543
 1630319.74019696 1654275.18469823 1672436.91474276 1679986.86452409
 1680000.00375514 1680000.00605696 1680000.00771826 1680000.0097606
 1680000.01327201 1680000.0192685  1680000.02730848 1680000.0367291
 1680000.04686753 1680000.05706093 1680000.06664648 1680000.07496133
 1680000.08134265 1680000.08512761 1680000.08571169 1680000.08349449
 1680000.07912956 1680000.07315054 1680000.06609105 1680000.0584847
 1680000.05086514 1680000.04376598 1680000.03772084 1680000.03326336
 1680000.03092715 1680000.03065536 1680000.03058977 1680000.03054102
 1680000.03050494 1680000.03047733 1680000.03045401 1680000.03043079
 1680000.03040347 1680000.03036788 1680000.03031982 1680000.03025511
 1680000.02760057 1679999.99373131 1679999.92645738 1679999.83313258
 1679999.72111071 1679999.59774557 1679999.47039099 1679999.34640074
 1679999.23312865 1679999.13792852 1679999.06815414 1679999.03115933
 1679999.10499942 1679999.59070473 1680000.45054018 1680001.60202848
 1680002.96269233 1680004.45005445 1680005.98163754 1680007.4749643
 1680008.84755746 1680010.01693972 1680010.90063378 1680011.41616236
 1680011.50838246 1680011.42740252 1680011.26164889 1680011.02142276
 1680010.71702538 1680010.35875794 1680009.95692166 1680009.52181776
 1680009.06374747 1680008.59301198 1680008.11991252 1680007.65475031
 1680007.20782656 1680006.73775595 1680006.16394982 1680005.5089531
 1680004.79782976 1680004.05564374 1680003.30745899 1680002.57833946
 1680001.89334911 1680001.27755188 1680000.75601173 1680000.35379261
 1680000.09595847 1680000.00751846 1680000.01089153 1680000.02061267
 1680000.03655442 1680000.05858931 1680000.08658989 1680000.12042868
 1680000.15997822 1680000.20511106 1680000.25569971 1680000.31161673
 1680000.37273464 1680000.43892599 1680000.51030729 1680000.67308142
 1680000.98842638 1680001.44410547 1680002.02788196 1680002.72751914
 1680003.53078029 1680004.4254287  1680005.39922763 1680006.43994038
 1680007.53533022 1680008.67316044 1680009.84119433 1680011.02719515]",rotor electrical power
rotorse.rp.powercurve.Omega_spline,rpm,"[ 8.          8.          8.          8.          8.          8.
  8.          8.          8.          8.05240703  8.2038268   8.42869377
  8.70130368  8.99595227  9.28693529  9.54854849  9.7753148  10.0013808
 10.22810376 10.45521182 10.68243313 10.90949583 11.13620213 11.36284084
 11.58947955 11.81611826 12.04275697 12.26939568 12.49603439 12.7226731
 12.94931182 13.17595053 13.40258924 13.62922795 13.85586666 14.08250537
 14.30914408 14.53578279 14.7624215  14.98906022 15.23378261 15.44407922
 15.59157778 15.71133731 15.76097412 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495 15.76097495
 15.76097495 15.76097495]",omega
rotorse.rp.gust.V_gust,m/s,[23.3010005],gust wind speed
rotorse.rp.cdf.F,m/s,"[0.11808862 0.12636796 0.1348649  0.14357155 0.15247988 0.16158175
 0.1708689  0.18033297 0.18996554 0.19975807 0.209702   0.21978869
 0.23000948 0.2403557  0.25081863 0.26138959 0.27205988 0.28282083
 0.29366382 0.30458027 0.31556164 0.32659947 0.33768538 0.34881108
 0.35996837 0.37114916 0.38234547 0.39354945 0.40475339 0.41594972
 0.427131   0.43828996 0.4494195  0.46051269 0.47156275 0.48256311
 0.49350738 0.50438934 0.515203   0.52594254 0.53660235 0.54717704
 0.55766141 0.56805048 0.57833949 0.58852387 0.59859929 0.60856163
 0.61840697 0.62813162 0.63773211 0.64720517 0.65654776 0.66575704
 0.67483038 0.68376537 0.69255979 0.70121163 0.70971909 0.71808055
 0.72629459 0.73435998 0.74227568 0.75004084 0.75765475 0.76511692
 0.77242701 0.77958483 0.78659036 0.79344375 0.80014526 0.80669534
 0.81309455 0.81934359 0.82544328 0.83139457 0.83719854 0.84285636
 0.84836931 0.85373878 0.85896626 0.86405331 0.86900158 0.87381283
 0.87848884 0.88303151 0.88744277 0.89172464 0.89587915 0.89990842
 0.90381461 0.90759989 0.91126649 0.91481668 0.91825273 0.92157695
 0.92479166 0.92789921 0.93090195 0.93380222 0.93660241 0.93930487
 0.94191195 0.94442603 0.94684943 0.94918451 0.95143358 0.95359894
 0.95568289 0.95768769 0.95961558 0.96146878 0.96324949 0.96495986
 0.96660203 0.96817811 0.96969015 0.9711402  0.97253026 0.97386228
 0.9751382  0.97635991 0.97752925 0.97864804 0.97971805 0.98074101
 0.98171862 0.98265253 0.98354434 0.98439563 0.98520794 0.98598274
 0.98672149 0.9874256  0.98809644 0.98873533 0.98934357 0.98992241
 0.99047306 0.99099669 0.99149445 0.99196743 0.9924167  0.99284328
 0.99324817 0.99363233 0.99399667 0.99434211 0.99466948 0.99497963
 0.99527335 0.9955514  0.99581452 0.99606342 0.99629879 0.99652127
 0.99673149 0.99693006 0.99711755 0.99729451 0.99746147 0.99761894
 0.99776741 0.99790733 0.99803915 0.9981633  0.99828017 0.99839016
 0.99849362 0.99859092 0.99868238 0.99876833 0.99884906 0.99892487
 0.99899603 0.9990628  0.99912542 0.99918414 0.99923918 0.99929075
 0.99933904 0.99938426 0.99942658 0.99946618 0.99950321 0.99953783
 0.99957018 0.9996004  0.99962863 0.99965498 0.99967957 0.99970251
 0.9997239  0.99974384 0.99976242 0.99977973 0.99979585 0.99981085
 0.99982481 0.99983779]",magnitude of wind speed at each z location
rotorse.rp.AEP,kW*h,[5783466.76071616],annual energy production
rotorse.stall_check.no_stall_constraint,,"[0.         0.         0.         0.         0.         0.
 0.         0.47199837 0.47693922 0.48975291 0.52486338 0.53967699
 0.5595395  0.55177378 0.54212983 0.52771218 0.52747896 0.55991161
 0.56451932 0.5697589  0.54066267 0.5292157  0.47550738 0.41882494
 0.37490026 0.32951251 0.34645829 0.45222855 0.6311391  0.94977655]","Constraint, ratio between angle of attack plus a margin and stall angle"
rotorse.stall_check.stall_angle_along_span,deg,"[1.00000000e-06 1.01837819e+01 1.01979612e+01 1.03261438e+01
 1.11200970e+01 1.20872258e+01 1.21511108e+01 1.21777274e+01
 1.20938126e+01 1.17304534e+01 1.15303639e+01 1.15421793e+01
 1.16555655e+01 1.18278078e+01 1.18842371e+01 1.18950285e+01
 1.15431477e+01 1.02295125e+01 9.55747544e+00 9.21779744e+00
 9.10552513e+00 9.14424366e+00 9.31712008e+00 9.58174883e+00
 1.00892996e+01 1.07007496e+01 1.10499068e+01 1.09948312e+01
 1.09297678e+01 1.08621084e+01]",Stall angle along blade span
rotorse.rs.aero_gust.loads_r,m,"[ 2.          3.37664536  4.75329071  6.12993607  7.50658142  8.88322678
 10.25987214 11.63651749 13.01316285 14.38980821 15.76645356 17.14309892
 18.51974427 19.89638963 21.27303499 22.64968034 24.0263257  25.40297105
 26.77961641 28.15626177 29.53290712 30.90955248 32.28619783 33.66284319
 35.03948855 36.4161339  37.79277926 39.16942462 40.54606997 41.92271533]",
rotorse.rs.aero_gust.loads_Px,N/m,"[ 341.46915887  499.95422988  856.42156144 1225.78478844 1496.75744641
 1563.67223997 1685.27390483 1983.48630732 2311.92440888 2581.55284788
 2673.80607232 2728.97478407 2705.9173267  2670.54843461 2663.29874545
 2739.22066934 2818.89151496 2920.78880079 3030.83295469 3212.86584165
 3395.16399182 3633.8798955  4064.67040365 4796.58912483 5484.69169829
 6066.15907957 5879.86637785 4906.24226609 3061.36246817  757.11660155]",
rotorse.rs.aero_gust.loads_Py,N/m,"[   57.64529147    72.71625149  -155.42764304  -592.25891305
  -824.0987796  -1043.81462651 -1218.20744489 -1277.40520581
 -1281.31951012 -1312.61214527 -1286.41544857 -1268.50389879
 -1204.362344   -1132.25455974 -1083.59424801 -1088.02624345
 -1081.60112215 -1081.78622713 -1087.7928844  -1131.65927335
 -1178.70830259 -1256.50308189 -1418.34064867 -1722.95314263
 -2004.64492375 -2190.0553444  -2043.46189815 -1637.68029512
  -923.28853065  -192.93598076]",
rotorse.rs.aero_gust.loads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",
rotorse.rs.curvature.s,m,"[ 2.          3.37664536  4.75329071  6.12993608  7.50658896  8.88327127
 10.25998009 11.63674124 13.01355356 14.39044438 15.76742057 17.14451118
 18.52175531 19.8992     21.27684235 22.65478224 24.03300397 25.41170362
 26.79082364 28.17065725 29.55114399 30.93264729 32.31521654 33.69936722
 35.08519682 36.47350509 37.8649072  39.26037088 40.66121773 42.07130033]",cumulative path length along blade
rotorse.rs.tot_loads_gust.Px_af,N/m,"[ 819.86555163 1035.47247948 1410.57383785 1829.04781615 2132.18638725
 2203.12491226 2304.01323944 2600.24857852 2920.51293623 3187.70784395
 3267.84096388 3312.1182717  3276.58666281 3240.21533441 3242.37316151
 3334.25577684 3418.50790733 3521.17866825 3635.16890339 3830.92456101
 4028.28721812 4313.23804393 4803.07050527 5609.34592844 6247.28062521
 6818.78269422 6475.10755501 5306.12513254 3236.11117389  797.51948952]",total distributed loads in airfoil x-direction
rotorse.rs.tot_loads_gust.Py_af,N/m,"[  500.32218055   611.16749967   516.27405843   194.59698421
    30.45517495  -235.71918645  -454.09753437  -492.35684992
  -475.7268239   -503.48417112  -526.56393899  -561.08867011
  -551.51904125  -515.5633261   -489.42340685  -496.1892733
  -489.2200541   -481.55685193  -476.89089935  -495.52785845
  -514.87122037  -546.42276804  -618.90917226  -773.37839645
  -931.53084248 -1013.48983639  -992.19011934  -899.2132464
  -577.02967047  -137.45381242]",total distributed loads in airfoil y-direction
rotorse.rs.tot_loads_gust.Pz_af,N/m,"[-4289.84109172  -522.5837581   1956.6071705   2886.11847757
  3395.66832607  3241.13916664  2902.35607107  3154.09968467
  3441.9068484   3589.70091244  3681.03846399  3693.58455221
  3703.18317372  3783.42061798  3879.47677453  3927.80505421
  3855.63472856  3727.09448842  3602.50389123  3499.92395479
  3393.73077419  3446.9014999   3468.57640648  3428.77112495
  2702.27984794  2324.65960321  1562.81015334   914.28180217
   347.09870139   100.72081506]",total distributed loads in airfoil z-direction
rotorse.rs.frame.root_F,N,[-138290.47077794  -27124.28222877  111361.20755091],Blade root forces in blade c.s.
rotorse.rs.frame.root_M,N*m,[  583906.15221887 -3185348.23354946       -0.        ],Blade root moment in blade c.s.
rotorse.rs.frame.flap_mode_shapes,,"[[ 2.47410673e-01 -2.02558218e+00  8.31162275e+00 -7.74507833e+00
   2.21162709e+00]
 [ 3.23861446e-01 -9.34965038e-01 -1.45146874e+01  3.12810594e+01
  -1.51552683e+01]
 [-4.21368984e+00  3.80050486e+01 -9.40764215e+01  8.51514908e+01
  -2.38664281e+01]
 [ 4.97738317e+00 -5.19483031e+01  1.66127442e+02 -2.09754222e+02
   9.15977006e+01]
 [ 1.70840457e+01 -1.30214992e+02  3.46691783e+02 -3.87351132e+02
   1.54790295e+02]]","6-degree polynomial coefficients of mode shapes in the flap direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.edge_mode_shapes,,"[[ 1.15158246e-01  9.80475159e-01  2.67384220e-01  1.98265058e-02
  -3.82844130e-01]
 [ 2.95710371e-01 -7.25688996e+00  8.13396223e+00  5.67212184e+00
  -5.84490448e+00]
 [-2.77531698e+00  3.33832783e+01 -9.52120991e+01  9.72530277e+01
  -3.16488900e+01]
 [-5.07417408e+00  1.72599312e+01 -1.94594736e-02 -4.20650066e+01
   3.08987089e+01]
 [ 1.84666848e+01 -1.39390260e+02  3.66885494e+02 -4.05468823e+02
   1.60506904e+02]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.all_mode_shapes,,"[[ 2.47410673e-01 -2.02558218e+00  8.31162275e+00 -7.74507833e+00
   2.21162709e+00]
 [ 1.15158246e-01  9.80475159e-01  2.67384220e-01  1.98265058e-02
  -3.82844130e-01]
 [ 3.23861446e-01 -9.34965038e-01 -1.45146874e+01  3.12810594e+01
  -1.51552683e+01]
 [ 2.95710371e-01 -7.25688996e+00  8.13396223e+00  5.67212184e+00
  -5.84490448e+00]
 [-4.21368984e+00  3.80050486e+01 -9.40764215e+01  8.51514908e+01
  -2.38664281e+01]
 [-2.77531698e+00  3.33832783e+01 -9.52120991e+01  9.72530277e+01
  -3.16488900e+01]
 [ 4.97738317e+00 -5.19483031e+01  1.66127442e+02 -2.09754222e+02
   9.15977006e+01]
 [-5.07417408e+00  1.72599312e+01 -1.94594736e-02 -4.20650066e+01
   3.08987089e+01]
 [ 1.70840457e+01 -1.30214992e+02  3.46691783e+02 -3.87351132e+02
   1.54790295e+02]
 [ 1.84666848e+01 -1.39390260e+02  3.66885494e+02 -4.05468823e+02
   1.60506904e+02]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.flap_mode_freqs,Hz,[ 1.40593405  4.7546065  10.21920154 16.24401252 23.05962278],Frequencies associated with mode shapes in the flap direction
rotorse.rs.frame.edge_mode_freqs,Hz,[ 2.84158538  8.77998015 19.22778734 30.75735779 46.52265021],Frequencies associated with mode shapes in the edge direction
rotorse.rs.frame.freqs,Hz,"[ 1.40593405  2.84158538  4.7546065   8.77998015 10.21920154 12.70866402
 16.24401252 19.22778734 23.05962278 24.24579144]","ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.freq_distance,,[2.02113704],"ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.dx,m,"[-0.00000000e+00  2.80718989e-04  1.11791545e-03  2.63579738e-03
  5.35098657e-03  1.02915130e-02  1.91306141e-02  3.39606427e-02
  5.63850786e-02  8.75074535e-02  1.28717088e-01  1.82098164e-01
  2.50421466e-01  3.36468856e-01  4.42212047e-01  5.68779534e-01
  7.16815716e-01  8.86905219e-01  1.08007710e+00  1.29775542e+00
  1.54100907e+00  1.80952256e+00  2.10128566e+00  2.41325468e+00
  2.74223945e+00  3.08537555e+00  3.44085217e+00  3.80967900e+00
  4.19736907e+00  4.60670879e+00]",deflection of blade section in airfoil x-direction
rotorse.rs.frame.dy,m,"[ 0.00000000e+00 -5.31866178e-05 -2.27030571e-04 -6.14087760e-04
 -1.48362621e-03 -3.29610611e-03 -6.69666633e-03 -1.23867827e-02
 -2.08024182e-02 -3.21332075e-02 -4.65195539e-02 -6.40986736e-02
 -8.50441992e-02 -1.09503163e-01 -1.37496582e-01 -1.68940103e-01
 -2.03719460e-01 -2.41759700e-01 -2.83062163e-01 -3.27662723e-01
 -3.75564498e-01 -4.26625965e-01 -4.80501730e-01 -5.36751459e-01
 -5.95202548e-01 -6.55814713e-01 -7.18249697e-01 -7.82007113e-01
 -8.46280670e-01 -9.09573156e-01]",deflection of blade section in airfoil y-direction
rotorse.rs.frame.dz,m,"[-0.00000000e+00 -1.43280496e-05 -3.24561511e-05 -5.62971351e-05
 -9.23290828e-05 -1.38760924e-04 -2.00223943e-04 -2.72382874e-04
 -3.45112160e-04 -4.17894265e-04 -4.90757611e-04 -5.62693482e-04
 -6.33128603e-04 -7.00583340e-04 -7.63878146e-04 -8.23479597e-04
 -8.81038685e-04 -9.37631715e-04 -9.92757950e-04 -1.04521302e-03
 -1.09414574e-03 -1.13754379e-03 -1.17384024e-03 -1.20308120e-03
 -1.22778704e-03 -1.24918308e-03 -1.26685956e-03 -1.28272037e-03
 -1.29677766e-03 -1.30510503e-03]",deflection of blade section in airfoil z-direction
rotorse.rs.frame.EI11,N*m**2,"[9.28493381e+09 1.09778371e+10 7.92583625e+09 3.57515754e+09
 1.86018692e+09 9.96375769e+08 5.64940680e+08 4.39501488e+08
 3.65777555e+08 2.91447797e+08 2.21382724e+08 1.61786579e+08
 1.21920594e+08 9.96448994e+07 8.39519753e+07 7.19301198e+07
 6.13824434e+07 5.00725957e+07 3.93422078e+07 3.09316471e+07
 2.50972519e+07 2.16122862e+07 1.87287929e+07 1.59870615e+07
 1.21365309e+07 8.88710547e+06 3.83334910e+06 8.89387089e+05
 7.80741119e+04 1.58650250e+03]",stiffness w.r.t principal axis 1
rotorse.rs.frame.EI22,N*m**2,"[9.28535163e+09 1.12638752e+10 1.03257412e+10 7.40235260e+09
 5.83589560e+09 4.07360810e+09 2.76870068e+09 2.16765190e+09
 1.75185215e+09 1.41006152e+09 1.10075175e+09 8.24969533e+08
 6.50888575e+08 5.75051363e+08 5.18360583e+08 4.35694278e+08
 3.24139844e+08 2.28172225e+08 1.69229930e+08 1.34109405e+08
 1.06577577e+08 1.01917815e+08 9.77379768e+07 9.55483026e+07
 3.11894350e+07 2.48002050e+07 1.54882483e+07 6.85126684e+06
 1.44071581e+06 3.18083691e+04]",stiffness w.r.t principal axis 2
