variables,units,values,description
rotorse.rp.cdf.F,m/s,"[0.11808862 0.12636796 0.1348649  0.14357155 0.15247988 0.16158175
 0.1708689  0.18033297 0.18996554 0.19975807 0.209702   0.21978869
 0.23000948 0.2403557  0.25081863 0.26138959 0.27205988 0.28282083
 0.29366382 0.30458027 0.31556164 0.32659947 0.33768538 0.34881108
 0.35996837 0.37114916 0.38234547 0.39354945 0.40475339 0.41594972
 0.427131   0.43828996 0.4494195  0.46051269 0.47156275 0.48256311
 0.49350738 0.50438934 0.515203   0.52594254 0.53660235 0.54717704
 0.55766141 0.56805048 0.57833949 0.58852387 0.59859929 0.60856163
 0.61840697 0.62813162 0.63773211 0.64720517 0.65654776 0.66575704
 0.67483038 0.68376537 0.69255979 0.70121163 0.70971909 0.71808055
 0.72629459 0.73435998 0.74227568 0.75004084 0.75765475 0.76511692
 0.77242701 0.77958483 0.78659036 0.79344375 0.80014526 0.80669534
 0.81309455 0.81934359 0.82544328 0.83139457 0.83719854 0.84285636
 0.84836931 0.85373878 0.85896626 0.86405331 0.86900158 0.87381283
 0.87848884 0.88303151 0.88744277 0.89172464 0.89587915 0.89990842
 0.90381461 0.90759989 0.91126649 0.91481668 0.91825273 0.92157695
 0.92479166 0.92789921 0.93090195 0.93380222 0.93660241 0.93930487
 0.94191195 0.94442603 0.94684943 0.94918451 0.95143358 0.95359894
 0.95568289 0.95768769 0.95961558 0.96146878 0.96324949 0.96495986
 0.96660203 0.96817811 0.96969015 0.9711402  0.97253026 0.97386228
 0.9751382  0.97635991 0.97752925 0.97864804 0.97971805 0.98074101
 0.98171862 0.98265253 0.98354434 0.98439563 0.98520794 0.98598274
 0.98672149 0.9874256  0.98809644 0.98873533 0.98934357 0.98992241
 0.99047306 0.99099669 0.99149445 0.99196743 0.9924167  0.99284328
 0.99324817 0.99363233 0.99399667 0.99434211 0.99466948 0.99497963
 0.99527335 0.9955514  0.99581452 0.99606342 0.99629879 0.99652127
 0.99673149 0.99693006 0.99711755 0.99729451 0.99746147 0.99761894
 0.99776741 0.99790733 0.99803915 0.9981633  0.99828017 0.99839016
 0.99849362 0.99859092 0.99868238 0.99876833 0.99884906 0.99892487
 0.99899603 0.9990628  0.99912542 0.99918414 0.99923918 0.99929075
 0.99933904 0.99938426 0.99942658 0.99946618 0.99950321 0.99953783
 0.99957018 0.9996004  0.99962863 0.99965498 0.99967957 0.99970251
 0.9997239  0.99974384 0.99976242 0.99977973 0.99979585 0.99981085
 0.99982481 0.99983779]",magnitude of wind speed at each z location
rotorse.rp.AEP,kW*h,[9558006.39026421],annual energy production
rotorse.stall_check.no_stall_constraint,,"[0.         0.         0.         0.         0.         0.
 0.         0.60528657 0.61662889 0.6407959  0.657547   0.68068846
 0.69033973 0.67190955 0.65409217 0.63921182 0.6427937  0.68911025
 0.70752563 0.71002933 0.68837183 0.65031759 0.58785419 0.52791864
 0.46093062 0.39789553 0.410439   0.51217002 0.67318234 0.95272239]","Constraint, ratio between angle of attack plus a margin and stall angle"
rotorse.stall_check.stall_angle_along_span,deg,"[1.00000000e-06 1.01837819e+01 1.01979612e+01 1.03379843e+01
 1.11464433e+01 1.20907416e+01 1.21663404e+01 1.21599124e+01
 1.20120147e+01 1.15768407e+01 1.14153126e+01 1.14435258e+01
 1.15634556e+01 1.17523269e+01 1.18586965e+01 1.18741458e+01
 1.14678491e+01 1.01825906e+01 9.51559039e+00 9.17716643e+00
 9.07011822e+00 9.11090437e+00 9.28130792e+00 9.54707992e+00
 1.00569204e+01 1.06614134e+01 1.10125713e+01 1.09676041e+01
 1.09131889e+01 1.08565777e+01]",Stall angle along blade span
rotorse.rs.aero_gust.loads_r,m,"[ 2.          3.78546731  5.57093462  7.35640193  9.14186924 10.92733655
 12.71280386 14.49827117 16.28373848 18.06920579 19.8546731  21.64014041
 23.42560772 25.21107503 26.99654235 28.78200966 30.56747697 32.35294428
 34.13841159 35.9238789  37.70934621 39.49481352 41.28028083 43.06574814
 44.85121545 46.63668276 48.42215007 50.20761738 51.99308469 53.778552  ]",
rotorse.rs.aero_gust.loads_Px,N/m,"[ 269.30438418  399.60287927  745.25833218 1092.31915081 1366.9014699
 1491.26895336 1680.77533908 2049.36724811 2482.74387208 2839.67119383
 3029.61303498 3102.23676032 2978.06415274 3010.32999245 3067.04135824
 3167.68943996 3308.13119569 3507.9204517  3674.17509904 3783.08221808
 3873.38715496 4272.90208901 4759.62511269 5385.38752762 6262.42500115
 7336.877115   7172.7421069  5602.18062985 3204.09178094  782.22093471]",
rotorse.rs.aero_gust.loads_Py,N/m,"[   48.6561217     73.74110304   -48.44633412  -321.63654947
  -495.36322788  -685.05428765  -846.47004998  -895.41602622
  -898.43358021  -918.53174173  -927.32928396  -905.0010831
  -782.99704686  -747.99125     -722.60379374  -714.53256034
  -713.75455894  -728.20395909  -733.72727195  -744.73402593
  -753.82462202  -851.49050184  -982.74022749 -1147.67672809
 -1386.57721131 -1645.31845501 -1528.15088278 -1068.38038881
  -507.47146339   -87.73688999]",
rotorse.rs.aero_gust.loads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",
rotorse.rs.curvature.s,m,"[ 2.          3.78546731  5.57093462  7.35640194  9.14187505 10.92737085
 12.7128871  14.49844369 16.28403974 18.06969632 19.85541872 21.64122935
 23.42715838 25.21324207 26.9994782  28.78594383 30.57262685 32.35967855
 34.14705459 35.93498129 37.72341209 39.51262768 41.30266646 43.09392696
 44.88648512 46.68096023 48.47782999 50.27784664 52.08203981 53.89341333]",cumulative path length along blade
rotorse.rs.tot_loads_gust.Px_af,N/m,"[ 760.86223182  969.15742058 1299.30090465 1625.7816449  1907.40026266
 2015.56819961 2183.04344572 2577.7136269  3046.03703842 3429.55689081
 3640.52591284 3730.87960787 3628.10902151 3702.25480215 3810.61147158
 3966.28949197 4159.32102254 4403.37285027 4604.27075761 4754.14185867
 4890.4411689  5335.70316495 5815.33063633 6423.57695492 7179.6256086
 8185.27998263 7899.87398912 6140.63018429 3274.03327694  799.76454917]",total distributed loads in airfoil x-direction
rotorse.rs.tot_loads_gust.Py_af,N/m,"[  328.651988     415.58864603   375.66052796   159.9537652
    19.20928985  -205.27926981  -409.20266219  -474.10629744
  -496.04024752  -543.36648924  -603.36287823  -637.90906799
  -571.27505104  -564.6917166   -562.36383996  -571.48105927
  -580.17196522  -593.90919637  -597.83821303  -607.90203062
  -615.17073099  -699.91992147  -803.53178242  -924.72971159
 -1112.41186961 -1324.03914597 -1294.79024672 -1022.69726654
  -584.34180456  -135.38543175]",total distributed loads in airfoil y-direction
rotorse.rs.tot_loads_gust.Pz_af,N/m,"[-5419.33650187 -1422.78921485  1350.0298573   2589.87832928
  3306.13959748  3413.2348135   3383.36543535  3992.73658894
  4705.3794422   5204.59044915  5596.00916734  5901.61864222
  6212.7121353   6610.52153288  7037.59836488  7433.64213383
  7720.52720005  7865.33049581  7872.45842703  7888.4050434
  7906.8780792   7847.55190967  7340.88682068  6749.68855018
  5497.53747339  4649.58451041  3736.56501703  2661.80396456
   374.35875799   103.30616497]",total distributed loads in airfoil z-direction
rotorse.rs.frame.root_F,N,[-204182.68021241  -40221.56474062  251336.92902553],Blade root forces in blade c.s.
rotorse.rs.frame.root_M,N*m,[ 1086428.97324937 -6037627.41635656       -0.        ],Blade root moment in blade c.s.
rotorse.rs.frame.flap_mode_shapes,,"[[ 4.48885260e-02  5.37654814e-01  2.45146440e+00 -2.71858083e+00
   6.84573094e-01]
 [-4.55684473e-02 -9.93456797e-01 -1.15998190e+01  2.77059216e+01
  -1.40670774e+01]
 [-5.60012350e+00  5.56581387e+01 -1.51155410e+02  1.54300704e+02
  -5.22033084e+01]
 [ 5.59363089e-01 -2.40584620e+01  1.02664546e+02 -1.47833923e+02
   6.96684757e+01]
 [ 1.42558508e+01 -1.09694558e+02  2.94705613e+02 -3.32217677e+02
   1.33950771e+02]]","6-degree polynomial coefficients of mode shapes in the flap direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.edge_mode_shapes,,"[[ 2.99386605e-01  3.50992108e-01  1.60516723e+00 -1.31122621e+00
   5.56802696e-02]
 [-3.69492395e-01 -3.06091993e+00 -3.32444625e+00  1.96116566e+01
  -1.18567981e+01]
 [-3.92545274e+00  5.95712297e+01 -1.89567019e+02  2.16325605e+02
  -8.14043626e+01]
 [-9.44500813e+00  4.75322526e+01 -7.42787061e+01  3.48042805e+01
   2.38718111e+00]
 [ 1.53366923e+01 -1.13907825e+02  2.97924795e+02 -3.29381324e+02
   1.31027661e+02]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.all_mode_shapes,,"[[ 4.48885260e-02  5.37654814e-01  2.45146440e+00 -2.71858083e+00
   6.84573094e-01]
 [ 2.99386605e-01  3.50992108e-01  1.60516723e+00 -1.31122621e+00
   5.56802696e-02]
 [-4.55684473e-02 -9.93456797e-01 -1.15998190e+01  2.77059216e+01
  -1.40670774e+01]
 [-3.69492395e-01 -3.06091993e+00 -3.32444625e+00  1.96116566e+01
  -1.18567981e+01]
 [-5.60012350e+00  5.56581387e+01 -1.51155410e+02  1.54300704e+02
  -5.22033084e+01]
 [-3.92545274e+00  5.95712297e+01 -1.89567019e+02  2.16325605e+02
  -8.14043626e+01]
 [ 5.59363089e-01 -2.40584620e+01  1.02664546e+02 -1.47833923e+02
   6.96684757e+01]
 [-9.44500813e+00  4.75322526e+01 -7.42787061e+01  3.48042805e+01
   2.38718111e+00]
 [ 1.42558508e+01 -1.09694558e+02  2.94705613e+02 -3.32217677e+02
   1.33950771e+02]
 [ 1.53366923e+01 -1.13907825e+02  2.97924795e+02 -3.29381324e+02
   1.31027661e+02]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.flap_mode_freqs,Hz,[ 0.87237851  2.91629678  6.41827532 11.39370281 16.55355085],Frequencies associated with mode shapes in the flap direction
rotorse.rs.frame.edge_mode_freqs,Hz,[ 1.36874331  4.50711404 10.21178528 18.38866711 28.23529943],Frequencies associated with mode shapes in the edge direction
rotorse.rs.frame.freqs,Hz,"[ 0.87237851  1.36874331  2.91629678  4.50711404  6.41827532  8.07531316
 10.21178528 11.39370281 15.54248741 16.55355085]","ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.freq_distance,,[1.56897871],"ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.dx,m,"[-0.00000000e+00  8.96490330e-04  3.56656245e-03  8.35625499e-03
  1.66258493e-02  3.08228766e-02  5.40967387e-02  8.92623247e-02
  1.37583787e-01  1.99421881e-01  2.75678446e-01  3.68379285e-01
  4.80487673e-01  6.14868133e-01  7.73173391e-01  9.55870421e-01
  1.16285349e+00  1.39412157e+00  1.65064134e+00  1.93450088e+00
  2.24770361e+00  2.59048779e+00  2.96118721e+00  3.35723008e+00
  3.77543470e+00  4.21187131e+00  4.66242279e+00  5.12409693e+00
  5.59947117e+00  6.11500441e+00]",deflection of blade section in airfoil x-direction
rotorse.rs.frame.dy,m,"[ 0.00000000e+00 -1.66794904e-04 -7.12374632e-04 -1.91988105e-03
 -4.56088880e-03 -9.80290760e-03 -1.89083367e-02 -3.27926596e-02
 -5.16445476e-02 -7.52737703e-02 -1.03547362e-01 -1.36466564e-01
 -1.74164502e-01 -2.16742408e-01 -2.64085966e-01 -3.15932138e-01
 -3.72064956e-01 -4.32444729e-01 -4.97220815e-01 -5.66628933e-01
 -6.40829292e-01 -7.19695405e-01 -8.02771178e-01 -8.89479720e-01
 -9.79435588e-01 -1.07227613e+00 -1.16728101e+00 -1.26360007e+00
 -1.36054814e+00 -1.45570155e+00]",deflection of blade section in airfoil y-direction
rotorse.rs.frame.dz,m,"[-0.00000000e+00 -4.17892741e-05 -9.47542030e-05 -1.64069425e-04
 -2.65197843e-04 -3.90325797e-04 -5.41698241e-04 -7.01673786e-04
 -8.51269946e-04 -9.92728586e-04 -1.12930196e-03 -1.26066247e-03
 -1.38616732e-03 -1.50433239e-03 -1.61392398e-03 -1.71516977e-03
 -1.80907284e-03 -1.89646193e-03 -1.97768930e-03 -2.05221008e-03
 -2.11900511e-03 -2.17752243e-03 -2.22872056e-03 -2.27334523e-03
 -2.31255674e-03 -2.34667265e-03 -2.37311872e-03 -2.39028812e-03
 -2.40231132e-03 -2.41655995e-03]",deflection of blade section in airfoil z-direction
rotorse.rs.frame.EI11,N*m**2,"[9.28493381e+09 1.09443363e+10 7.95510257e+09 3.83409211e+09
 2.12350742e+09 1.29743168e+09 8.90764085e+08 7.87375402e+08
 7.30658159e+08 6.34078056e+08 5.06274064e+08 3.83989877e+08
 2.98603781e+08 2.52506581e+08 2.20366474e+08 1.94891134e+08
 1.70611667e+08 1.39863259e+08 1.06641841e+08 8.08288128e+07
 6.48041937e+07 5.49832440e+07 4.49450524e+07 3.64357755e+07
 2.79754869e+07 2.16122819e+07 1.29689433e+07 4.55812609e+06
 9.13076590e+04 1.58359421e+03]",stiffness w.r.t principal axis 1
rotorse.rs.frame.EI22,N*m**2,"[9.28535163e+09 1.12296019e+10 1.03635209e+10 7.73442555e+09
 6.18474897e+09 4.48608842e+09 3.21913425e+09 2.63657328e+09
 2.22310909e+09 1.84562587e+09 1.45771493e+09 1.09742052e+09
 8.71051266e+08 7.80337955e+08 7.16655442e+08 6.09133636e+08
 4.56685181e+08 3.29197358e+08 2.50784222e+08 2.05268188e+08
 1.73607518e+08 1.65420401e+08 1.60506597e+08 1.55639851e+08
 8.34820239e+07 6.98391457e+07 5.13562766e+07 3.03668836e+07
 1.68213022e+06 3.17511511e+04]",stiffness w.r.t principal axis 2
rotorse.rs.frame.alpha,deg,"[14.48779603 18.92817688 18.10025639 20.29383277 16.55241184 15.08241458
 15.1426038  15.87222537 17.02784235 16.49667752 14.10486231 12.11199448
 10.48757334  9.2995465   8.41082488  8.05980559  8.32472345  8.58962284
  8.02254046  7.29330026  7.00061723  6.35523174  5.71910001  5.27866736
  7.35375191  6.83834901  5.00238408  2.47593851 -0.36693257 -2.42248232]",Angle between blade c.s. and principal axes
rotorse.rs.frame.M1,N*m,"[-5.50877864e+06 -5.17378787e+06 -4.80385592e+06 -4.49568053e+06
 -4.24781969e+06 -4.05015650e+06 -3.79229716e+06 -3.51269884e+06
 -3.22484162e+06 -2.94758778e+06 -2.69384832e+06 -2.44668307e+06
 -2.19953099e+06 -1.95843374e+06 -1.72766589e+06 -1.50924233e+06
 -1.30401842e+06 -1.11242326e+06 -9.34763274e+05 -7.71028684e+05
 -6.21073093e+05 -4.84757493e+05 -3.62446565e+05 -2.55115950e+05
 -1.64420698e+05 -9.26663488e+04 -4.28085835e+04 -1.42954753e+04
 -2.38915288e+03  6.05437144e-01]",distribution along blade span of bending moment w.r.t principal axis 1
rotorse.rs.frame.M2,N*m,"[ 2.69937722e+06  2.54240812e+06  2.46333199e+06  2.27240223e+06
  1.96956771e+06  1.54425807e+06  1.25820758e+06  1.05056442e+06
  9.01535078e+05  7.56027107e+05  5.58125351e+05  3.62925486e+05
  2.21239232e+05  1.26130957e+05  6.47881274e+04  2.89321296e+04
  1.62721636e+04  1.46670129e+04  7.49051303e+03 -4.15789315e+03
 -9.91377320e+03 -1.20694719e+04 -1.24964605e+04 -9.90073982e+03
 -2.77427833e+03  5.97544414e+02 -3.33667646e+02 -7.13609637e+02
 -2.65241550e+02  6.12919048e-03]",distribution along blade span of bending moment w.r.t principal axis 2
rotorse.rs.frame.F2,N,"[ 1.88360245e+05  1.87077933e+05  1.83988622e+05  1.82337383e+05
  1.82359500e+05  1.84107746e+05  1.83090794e+05  1.80415217e+05
  1.76239084e+05  1.71364108e+05  1.66683970e+05  1.61502386e+05
  1.55610068e+05  1.49287002e+05  1.42553410e+05  1.35463110e+05
  1.28016459e+05  1.20178339e+05  1.11957498e+05  1.03419019e+05
  9.46050974e+04  8.52640602e+04  7.51201946e+04  6.40845198e+04
  5.19565182e+04  3.82876018e+04  2.39057071e+04  1.14012823e+04
  3.21696186e+03 -7.25248361e+01]",distribution along blade span of force w.r.t principal axis 2
rotorse.rs.frame.F3,N,"[2.51336929e+05 2.57445121e+05 2.57510076e+05 2.53992789e+05
 2.48729218e+05 2.42730610e+05 2.36663059e+05 2.30078168e+05
 2.22313072e+05 2.13466113e+05 2.03824060e+05 1.93559746e+05
 1.82744882e+05 1.71297156e+05 1.59113028e+05 1.46194072e+05
 1.32665442e+05 1.18751430e+05 1.04701784e+05 9.06315389e+04
 7.65305658e+04 6.24660641e+04 4.89068415e+04 3.63277178e+04
 2.53942126e+04 1.63355402e+04 8.84894661e+03 3.13691033e+03
 4.26427309e+02 3.41060513e-12]",axial resultant along blade span
rotorse.rs.strains.strainU_spar,,"[ 1.65898546e-04  8.11397559e-05  2.73636109e-04 -1.52324685e-03
 -2.06391932e-03 -2.74689738e-03 -3.26354167e-03 -3.07259784e-03
 -2.80079130e-03 -2.73295585e-03 -2.78997860e-03 -2.92911180e-03
 -3.02206002e-03 -2.95364714e-03 -2.80652219e-03 -2.61299183e-03
 -2.40945284e-03 -2.28599681e-03 -2.25154479e-03 -2.19003790e-03
 -2.01335001e-03 -1.75789969e-03 -1.54678887e-03 -1.30194434e-03
 -1.05863685e-03 -7.63187670e-04 -5.26945810e-04 -3.64596779e-04
  1.25097770e-04 -8.24053124e-07]","strain in spar cap on upper surface at location xu,yu_strain with loads P_strain"
rotorse.rs.strains.strainL_spar,,"[ 1.65898546e-04  8.11397559e-05  2.73636109e-04  1.20706171e-03
  1.72927552e-03  2.35193435e-03  2.85289802e-03  2.71782322e-03
  2.48858640e-03  2.44552714e-03  2.54282274e-03  2.70227342e-03
  2.81855157e-03  2.76705808e-03  2.61706926e-03  2.44268550e-03
  2.27571409e-03  2.18409753e-03  2.16176838e-03  2.09794816e-03
  1.93312980e-03  1.68270150e-03  1.47098346e-03  1.22810028e-03
  9.95145722e-04  7.11471587e-04  4.91077107e-04  3.42424428e-04
  1.25097770e-04 -8.24053124e-07]","strain in spar cap on lower surface at location xl,yl_strain with loads P_strain"
rotorse.rs.strains.strainU_te,,"[ 1.65898546e-04  8.11397559e-05  2.73636109e-04  3.48881800e-04
  6.32977616e-04  6.66129757e-04  6.23798957e-04  1.04361601e-04
 -4.34183907e-04 -6.67648111e-04 -6.78222965e-04 -8.05910483e-04
 -8.69689958e-04 -9.25574133e-04 -9.36702426e-04 -9.37343054e-04
 -9.41026426e-04 -9.13736748e-04 -8.28663444e-04 -7.36462569e-04
 -6.55137185e-04 -4.98270986e-04 -3.46814846e-04 -2.06781345e-04
 -2.75600933e-04 -1.32814988e-04 -4.88529022e-05 -1.64192501e-06
  1.25097770e-04 -8.24053124e-07]","strain in trailing-edge panels on upper surface at location xu,yu_te with loads P_te"
rotorse.rs.strains.strainL_te,,"[ 1.65898546e-04  8.11397559e-05  2.73636109e-04  3.48881800e-04
  6.32977616e-04  6.66129757e-04  6.23798957e-04  1.04361601e-04
 -4.34183907e-04 -6.67648111e-04 -6.78222965e-04 -8.05910483e-04
 -8.69689958e-04 -9.25574133e-04 -9.36702426e-04 -9.37343054e-04
 -9.41026426e-04 -9.13736748e-04 -8.28663444e-04 -7.36462569e-04
 -6.55137185e-04 -4.98270986e-04 -3.46814846e-04 -2.06781345e-04
 -2.75600933e-04 -1.32814988e-04 -4.88529022e-05 -1.64192501e-06
  1.25097770e-04 -8.24053124e-07]","strain in trailing-edge panels on lower surface at location xl,yl_te with loads P_te"
rotorse.rs.strains.axial_root_sparU_load2stress,m**2,[ 0.          0.         -0.12243468  0.19828654 -0.00345859  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper spar cap at blade root
rotorse.rs.strains.axial_root_sparL_load2stress,m**2,[ 0.          0.         -0.12243468  0.19828654 -0.00345859  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower spar cap at blade root
rotorse.rs.strains.axial_maxc_teU_load2stress,m**2,[ 0.          0.         -0.07399642  0.08139697 -0.03191865  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper trailing edge at blade max chord
rotorse.rs.strains.axial_maxc_teL_load2stress,m**2,[ 0.          0.         -0.07399642  0.08139697 -0.03191865  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower trailing edge at blade max chord
rotorse.rs.tip_pos.tip_deflection,m,[5.82621594],deflection at tip in yaw x-direction
rotorse.rs.aero_hub_loads.P,W,[5713708.58592322],Rotor aerodynamic power
rotorse.rs.aero_hub_loads.Mb,N/m,[5956542.92383311],Aerodynamic blade root flapwise moment
rotorse.rs.aero_hub_loads.Fhub,N,[ 5.08230341e+05 -4.92912045e+02  4.50655699e+03],Aerodynamic forces at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.Mhub,N*m,[3897278.4206611   -80807.02493508  590307.2830899 ],Aerodynamic moments at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CP,,[0.12387187],Rotor aerodynamic power coefficient
rotorse.rs.aero_hub_loads.CMb,,[0.04890521],Aerodynamic blade root flapwise moment coefficient
rotorse.rs.aero_hub_loads.CFhub,,[ 2.23550462e-01 -2.16812548e-04  1.98225650e-03],Aerodynamic force coefficients at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CMhub,,[ 0.03199796 -0.00066345  0.00484662],Aerodynamic moment coefficients at hub center in the hub c.s.
rotorse.rs.constr.constr_max_strainU_spar,,"[4.73995844e-02 2.31827874e-02 7.81817454e-02 4.35213384e-01
 5.89691235e-01 7.84827822e-01 9.32440476e-01 8.77885097e-01
 8.00226087e-01 7.80844530e-01 7.97136742e-01 8.36889085e-01
 8.63445721e-01 8.43899182e-01 8.01863484e-01 7.46569094e-01
 6.88415098e-01 6.53141944e-01 6.43298511e-01 6.25725114e-01
 5.75242860e-01 5.02257054e-01 4.41939676e-01 3.71984097e-01
 3.02467673e-01 2.18053620e-01 1.50555946e-01 1.04170508e-01
 3.57422199e-02 2.35443750e-04]",constraint for maximum strain in spar cap suction side
rotorse.rs.constr.constr_max_strainL_spar,,"[4.73995844e-02 2.31827874e-02 7.81817454e-02 3.44874774e-01
 4.94078719e-01 6.71981243e-01 8.15113720e-01 7.76520921e-01
 7.11024687e-01 6.98722039e-01 7.26520782e-01 7.72078119e-01
 8.05300449e-01 7.90588024e-01 7.47734075e-01 6.97910143e-01
 6.50204025e-01 6.24027867e-01 6.17648107e-01 5.99413759e-01
 5.52322801e-01 4.80771857e-01 4.20280987e-01 3.50885796e-01
 2.84327349e-01 2.03277596e-01 1.40307745e-01 9.78355508e-02
 3.57422199e-02 2.35443750e-04]",constraint for maximum strain in spar cap pressure side
rotorse.rs.constr.constr_max_strainU_te,,"[4.14746364e-02 2.02849390e-02 6.84090272e-02 8.72204500e-02
 1.58244404e-01 1.66532439e-01 1.55949739e-01 2.60904001e-02
 1.08545977e-01 1.66912028e-01 1.69555741e-01 2.01477621e-01
 2.17422490e-01 2.31393533e-01 2.34175606e-01 2.34335764e-01
 2.35256606e-01 2.28434187e-01 2.07165861e-01 1.84115642e-01
 1.63784296e-01 1.24567746e-01 8.67037115e-02 5.16953363e-02
 6.89002332e-02 3.32037469e-02 1.22132256e-02 4.10481252e-04
 3.12744424e-02 2.06013281e-04]",constraint for maximum strain in trailing edge suction side
rotorse.rs.constr.constr_max_strainL_te,,"[4.14746364e-02 2.02849390e-02 6.84090272e-02 8.72204500e-02
 1.58244404e-01 1.66532439e-01 1.55949739e-01 2.60904001e-02
 1.08545977e-01 1.66912028e-01 1.69555741e-01 2.01477621e-01
 2.17422490e-01 2.31393533e-01 2.34175606e-01 2.34335764e-01
 2.35256606e-01 2.28434187e-01 2.07165861e-01 1.84115642e-01
 1.63784296e-01 1.24567746e-01 8.67037115e-02 5.16953363e-02
 6.89002332e-02 3.32037469e-02 1.22132256e-02 4.10481252e-04
 3.12744424e-02 2.06013281e-04]",constraint for maximum strain in trailing edge pressure side
