variables,units,values,description
rotorse.rs.frame.EI11,N*m**2,"[9.28493381e+09 1.09454500e+10 7.96355742e+09 3.83518513e+09
 2.12371552e+09 1.29759528e+09 8.95387696e+08 7.99544561e+08
 7.50774456e+08 6.51931483e+08 5.17153931e+08 3.90003036e+08
 3.01926347e+08 2.54677869e+08 2.21892266e+08 1.96151163e+08
 1.71847059e+08 1.40812005e+08 1.07188347e+08 8.11169508e+07
 6.49847223e+07 5.50810280e+07 4.49747700e+07 3.64236569e+07
 2.80451816e+07 2.16501382e+07 1.29678043e+07 4.55385266e+06
 9.14563264e+04 1.58799591e+03]",stiffness w.r.t principal axis 1
rotorse.rs.frame.EI22,N*m**2,"[9.28535163e+09 1.12309107e+10 1.03740178e+10 7.74454876e+09
 6.18875718e+09 4.47759449e+09 3.18973344e+09 2.58793406e+09
 2.16910372e+09 1.80371120e+09 1.43156496e+09 1.08292298e+09
 8.62495969e+08 7.74115923e+08 7.11831415e+08 6.05443263e+08
 4.54138663e+08 3.27177495e+08 2.49276564e+08 2.04267687e+08
 1.72864283e+08 1.64816237e+08 1.59964903e+08 1.55106513e+08
 8.29720634e+07 6.94450969e+07 5.12168768e+07 3.03797949e+07
 1.68503571e+06 3.18376497e+04]",stiffness w.r.t principal axis 2
rotorse.rs.frame.alpha,deg,"[14.48779603 19.05688951 18.26783034 20.4250682  16.62771341 14.92404926
 14.35969781 14.19145515 14.50148328 13.77191026 11.51597646  9.75446998
  8.31287638  7.13166809  6.139585    5.53795706  5.36546633  5.29725025
  4.84018331  4.43810314  4.34270302  3.95762332  3.51031727  3.15770865
  4.41940276  4.05151221  2.72469036  0.89553825 -1.38787845 -3.21748551]",Angle between blade c.s. and principal axes
rotorse.rs.frame.M1,N*m,"[-6.18547664e+06 -5.80522615e+06 -5.37539504e+06 -5.02697015e+06
 -4.75347805e+06 -4.54410371e+06 -4.27264465e+06 -3.97800163e+06
 -3.66607846e+06 -3.35147517e+06 -3.05095526e+06 -2.75781405e+06
 -2.47008528e+06 -2.19354781e+06 -1.93111917e+06 -1.68407456e+06
 -1.45324110e+06 -1.23876150e+06 -1.04022877e+06 -8.57558160e+05
 -6.90716877e+05 -5.39330870e+05 -4.03566846e+05 -2.84426350e+05
 -1.83785771e+05 -1.04034369e+05 -4.83353616e+04 -1.63304247e+04
 -2.76673796e+03  8.34632062e-01]",distribution along blade span of bending moment w.r.t principal axis 1
rotorse.rs.frame.M2,N*m,"[ 3.17730408e+06  2.99061961e+06  2.90691624e+06  2.68127335e+06
  2.32272792e+06  1.81345036e+06  1.42747861e+06  1.10555614e+06
  8.62168827e+05  6.72158085e+05  4.66505009e+05  2.76428930e+05
  1.43574306e+05  5.23569236e+04 -9.68218992e+03 -4.70492574e+04
 -6.07907139e+04 -5.97492303e+04 -5.73580811e+04 -5.52730898e+04
 -4.84615120e+04 -4.04131863e+04 -3.26914625e+04 -2.39305895e+04
 -1.28382513e+04 -5.56063613e+03 -3.00559957e+03 -1.51436099e+03
 -3.90303039e+02  9.47158274e-03]",distribution along blade span of bending moment w.r.t principal axis 2
rotorse.rs.frame.F2,N,"[ 1.97225776e+05  1.95916497e+05  1.92379100e+05  1.90752588e+05
  1.91157441e+05  1.93713538e+05  1.93632477e+05  1.91944719e+05
  1.88397073e+05  1.83415917e+05  1.77909530e+05  1.71810699e+05
  1.65214932e+05  1.58320010e+05  1.51077443e+05  1.43475315e+05
  1.35510284e+05  1.27151980e+05  1.18356297e+05  1.09283840e+05
  9.99306056e+04  8.99387870e+04  7.91219966e+04  6.73792663e+04
  5.45407617e+04  4.01959329e+04  2.51012911e+04  1.20015923e+04
  3.40413473e+03 -9.06221861e+01]",distribution along blade span of force w.r.t principal axis 2
rotorse.rs.frame.F3,N,"[2.51959713e+05 2.59628874e+05 2.60777314e+05 2.57910069e+05
 2.53022459e+05 2.47241131e+05 2.41284939e+05 2.34747702e+05
 2.26984835e+05 2.18098273e+05 2.08377538e+05 1.97996853e+05
 1.87029621e+05 1.75395198e+05 1.62990875e+05 1.49819470e+05
 1.36008144e+05 1.21787271e+05 1.07415255e+05 9.30112020e+04
 7.85656890e+04 6.41485651e+04 5.02413497e+04 3.73324266e+04
 2.61066770e+04 1.68006892e+04 9.10499528e+03 3.22941706e+03
 4.39577734e+02 4.00746103e-12]",axial resultant along blade span
rotorse.rs.strains.strainU_spar,,"[ 2.08817183e-04  1.11863855e-04  3.35031035e-04 -1.70680667e-03
 -2.30564509e-03 -3.07436778e-03 -3.65569220e-03 -3.43872849e-03
 -3.12588615e-03 -3.04760697e-03 -3.11154460e-03 -3.26305359e-03
 -3.36685219e-03 -3.28631751e-03 -3.11763213e-03 -2.89742387e-03
 -2.67027627e-03 -2.53556704e-03 -2.49988482e-03 -2.43336612e-03
 -2.23899682e-03 -1.95607964e-03 -1.72365111e-03 -1.45369168e-03
 -1.18327834e-03 -8.56284788e-04 -5.94990190e-04 -4.17240696e-04
  1.28106867e-04 -1.13073983e-06]","strain in spar cap on upper surface at location xu,yu_strain with loads P_strain"
rotorse.rs.strains.strainL_spar,,"[ 2.08817183e-04  1.11863855e-04  3.35031035e-04  1.37883050e-03
  1.96554705e-03  2.67052184e-03  3.23672410e-03  3.08051346e-03
  2.81489595e-03  2.75887358e-03  2.86405292e-03  3.03741069e-03
  3.16482667e-03  3.10069022e-03  2.92906802e-03  2.72803656e-03
  2.53477800e-03  2.43048116e-03  2.40678494e-03  2.33784206e-03
  2.15492664e-03  1.87786585e-03  1.64364038e-03  1.37349564e-03
  1.11731982e-03  8.01726405e-04  5.56098930e-04  3.91081958e-04
  1.28106867e-04 -1.13073983e-06]","strain in spar cap on lower surface at location xl,yl_strain with loads P_strain"
rotorse.rs.strains.strainU_te,,"[ 2.08817183e-04  1.11863855e-04  3.35031035e-04  4.28333181e-04
  7.49738748e-04  7.88106216e-04  7.35338233e-04  1.51143309e-04
 -3.65064178e-04 -6.34837453e-04 -7.14183775e-04 -7.95451633e-04
 -9.18409149e-04 -9.69308726e-04 -9.43678599e-04 -9.39089328e-04
 -9.32943250e-04 -8.99110324e-04 -8.14175602e-04 -7.19858100e-04
 -6.33509692e-04 -4.74877319e-04 -3.18833139e-04 -1.77509155e-04
 -2.36005140e-04 -1.10989427e-04 -3.65214508e-05  1.59170687e-06
  1.28106867e-04 -1.13073983e-06]","strain in trailing-edge panels on upper surface at location xu,yu_te with loads P_te"
rotorse.rs.strains.strainL_te,,"[ 2.08817183e-04  1.11863855e-04  3.35031035e-04  4.28333181e-04
  7.49738748e-04  7.88106216e-04  7.35338233e-04  1.51143309e-04
 -3.65064178e-04 -6.34837453e-04 -7.14183775e-04 -7.95451633e-04
 -9.18409149e-04 -9.69308726e-04 -9.43678599e-04 -9.39089328e-04
 -9.32943250e-04 -8.99110324e-04 -8.14175602e-04 -7.19858100e-04
 -6.33509692e-04 -4.74877319e-04 -3.18833139e-04 -1.77509155e-04
 -2.36005140e-04 -1.10989427e-04 -3.65214508e-05  1.59170687e-06
  1.28106867e-04 -1.13073983e-06]","strain in trailing-edge panels on lower surface at location xl,yl_te with loads P_te"
rotorse.rs.strains.axial_root_sparU_load2stress,m**2,[ 0.          0.         -0.12243468  0.19828654 -0.00345859  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper spar cap at blade root
rotorse.rs.strains.axial_root_sparL_load2stress,m**2,[ 0.          0.         -0.12243468  0.19828654 -0.00345859  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower spar cap at blade root
rotorse.rs.strains.axial_maxc_teU_load2stress,m**2,[ 0.          0.         -0.07398046  0.08131466 -0.03199821  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper trailing edge at blade max chord
rotorse.rs.strains.axial_maxc_teL_load2stress,m**2,[ 0.          0.         -0.07398046  0.08131466 -0.03199821  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower trailing edge at blade max chord
rotorse.rs.tip_pos.tip_deflection,m,[7.70660316],deflection at tip in yaw x-direction
rotorse.rs.aero_hub_loads.P,W,[5638430.05347044],Rotor aerodynamic power
rotorse.rs.aero_hub_loads.Mb,N/m,[6979426.13044698],Aerodynamic blade root flapwise moment
rotorse.rs.aero_hub_loads.Fhub,N,[549451.75117611  -1318.14584202   4136.06380664],Aerodynamic forces at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.Mhub,N*m,[4097289.05416119 -236027.26210061  690254.63688744],Aerodynamic moments at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CP,,[0.11890779],Rotor aerodynamic power coefficient
rotorse.rs.aero_hub_loads.CMb,,[0.04939477],Aerodynamic blade root flapwise moment coefficient
rotorse.rs.aero_hub_loads.CFhub,,[ 0.22523906 -0.00054035  0.00169551],Aerodynamic force coefficients at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CMhub,,[ 0.02899732 -0.00167041  0.00488507],Aerodynamic moment coefficients at hub center in the hub c.s.
rotorse.rs.constr.constr_max_strainU_spar,,"[5.96620523e-02 3.19611014e-02 9.57231529e-02 4.87659049e-01
 6.58755740e-01 8.78390796e-01 1.04448349e+00 9.82493854e-01
 8.93110328e-01 8.70744848e-01 8.89012742e-01 9.32301026e-01
 9.61957768e-01 9.38947861e-01 8.90752038e-01 8.27835393e-01
 7.62936077e-01 7.24447726e-01 7.14252806e-01 6.95247463e-01
 6.39713377e-01 5.58879896e-01 4.92471746e-01 4.15340480e-01
 3.38079525e-01 2.44652797e-01 1.69997197e-01 1.19211628e-01
 3.66019620e-02 3.23068523e-04]",constraint for maximum strain in spar cap suction side
rotorse.rs.constr.constr_max_strainL_spar,,"[5.96620523e-02 3.19611014e-02 9.57231529e-02 3.93951572e-01
 5.61584870e-01 7.63006241e-01 9.24778314e-01 8.80146704e-01
 8.04255986e-01 7.88249594e-01 8.18300834e-01 8.67831626e-01
 9.04236191e-01 8.85911491e-01 8.36876576e-01 7.79439018e-01
 7.24222286e-01 6.94423187e-01 6.87652839e-01 6.67954876e-01
 6.15693325e-01 5.36533099e-01 4.69611536e-01 3.92427325e-01
 3.19234234e-01 2.29064687e-01 1.58885409e-01 1.11737702e-01
 3.66019620e-02 3.23068523e-04]",constraint for maximum strain in spar cap pressure side
rotorse.rs.constr.constr_max_strainU_te,,"[0.0522043  0.02796596 0.08375776 0.1070833  0.18743469 0.19702655
 0.18383456 0.03778583 0.09126604 0.15870936 0.17854594 0.19886291
 0.22960229 0.24232718 0.23591965 0.23477233 0.23323581 0.22477758
 0.2035439  0.17996453 0.15837742 0.11871933 0.07970828 0.04437729
 0.05900128 0.02774736 0.00913036 0.00039793 0.03202672 0.00028268]",constraint for maximum strain in trailing edge suction side
rotorse.rs.constr.constr_max_strainL_te,,"[0.0522043  0.02796596 0.08375776 0.1070833  0.18743469 0.19702655
 0.18383456 0.03778583 0.09126604 0.15870936 0.17854594 0.19886291
 0.22960229 0.24232718 0.23591965 0.23477233 0.23323581 0.22477758
 0.2035439  0.17996453 0.15837742 0.11871933 0.07970828 0.04437729
 0.05900128 0.02774736 0.00913036 0.00039793 0.03202672 0.00028268]",constraint for maximum strain in trailing edge pressure side
rotorse.rs.constr.constr_flap_f_margin,,[ -0.02350103  -1.59947831  -4.29503023  -8.11983441 -12.06637641],constraint on flap blade frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
rotorse.rs.constr.constr_edge_f_margin,,[ -0.38731334  -2.77708252  -7.1335486  -11.61692079 -13.38912751],constraint on edge blade frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
rotorse.rs.brs.d_r,m,[2.04333425],Root fastener circle diameter
rotorse.rs.brs.ratio,,[0.79592336],Ratio of recommended diameter over actual diameter. It can be constrained to be smaller than 1
rotorse.rc.sect_perimeter,m,"[8.16779755 9.49655163 9.91782206 9.67573614 9.39841416 8.91894334
 8.57728438 8.17321349 7.87356475 7.52080533 6.90094103 6.19332781
 5.60017148 5.25162048 4.9994621  4.79179298 4.59655093 4.3800866
 4.12819018 3.89308008 3.73024109 3.68288581 3.67425512 3.66711896
 3.66135901 3.65074283 3.31902379 2.57993323 1.5673551  0.41738853]",Perimeter of the section along the blade span
rotorse.rc.layer_volume,m**3,"[ 0.15913243  3.15134441  0.94162249  0.94162249  0.06421149 -1.09613424
  1.82673942  0.11640738  0.0773539   1.91046972  0.01204859  0.21699985
  0.01204859  0.04902481  0.93158274  0.04902481]","Volumes of each layer used in the blade, ignoring the scrap factor"
rotorse.rc.mat_volume,m**3,"[0.15913243 3.15134441 0.1221468  0.85132222 5.07955301 0.
 0.         0.         0.        ]","Volumes of each material used in the blade, ignoring the scrap factor. For laminates, this is the wet volume"
rotorse.rc.mat_mass,kg,"[ 175.04566938 5814.23043562  225.36085103 1651.5651052   558.75083122
    0.          157.68855122    0.            0.        ]","Masses of each material used in the blade, ignoring the scrap factor. For laminates, this is the wet mass."
rotorse.rc.mat_cost,USD,"[ 1265.58018963 11231.02333557   456.62615637  2255.16921045
  7263.76080581     0.             0.          8733.93825721
     0.        ]","Costs of each material used in the blade, ignoring the scrap factor. For laminates, this is the cost of the dry fabric."
rotorse.rc.mat_cost_scrap,USD,"[ 1581.97523704 12915.67683591   525.12007982  2367.92767097
  8716.51296697     0.             0.         10480.72590866
     0.        ]","Same as mat_cost, now including the scrap factor."
rotorse.rc.total_labor_hours,h,[790.70385522],Total amount of labor hours per blade.
rotorse.rc.total_skin_mold_gating_ct,h,[23.9999],Total amount of gating cycle time per blade. This is the cycle time required in the main mold that cannot be parallelized unless the number of molds is increased.
rotorse.rc.total_non_gating_ct,h,[118.08408324],Total amount of non-gating cycle time per blade. This cycle time can happen in parallel.
rotorse.rc.total_metallic_parts_cost,USD,[4357.23135824],"Cost of the metallic parts (bolts, nuts, lightining protection system), excluding the blade joint."
rotorse.rc.total_consumable_cost_w_waste,USD,[5939.1774997],Cost of the consumables including the waste.
rotorse.rc.total_blade_mat_cost_w_waste,USD,[46884.3475573],Total blade material costs including the waste per blade.
rotorse.rc.total_cost_labor,USD,[26677.32007826],Total labor costs per blade.
rotorse.rc.total_cost_utility,USD,[440.59276792],Total utility costs per blade.
rotorse.rc.blade_variable_cost,USD,[74002.26040348],"Total blade variable costs per blade (material, labor, utility)."
rotorse.rc.total_cost_equipment,USD,[2929.93906694],Total equipment cost per blade.
rotorse.rc.total_cost_tooling,USD,[7547.69872198],Total tooling cost per blade.
rotorse.rc.total_cost_building,USD,[434.91311923],Total builting cost per blade.
rotorse.rc.total_maintenance_cost,USD,[2901.50316536],Total maintenance cost per blade.
rotorse.rc.total_labor_overhead,USD,[8003.19602348],Total labor overhead cost per blade.
rotorse.rc.cost_capital,USD,[5715.40416192],Cost of capital per blade.
rotorse.rc.blade_fixed_cost,USD,[27532.65425891],"Total blade fixed cost per blade (equipment, tooling, building, maintenance, labor, capital)."
rotorse.rc.total_blade_cost,USD,[101534.91466239],Total blade cost (variable and fixed)
rotorse.total_bc.total_blade_cost,USD,[101534.91466239],"Total blade cost (variable and fixed). For segmented blades, this is the total of inner+outer+joint"
drivese.hub_E,Pa,[2.1e+11],
drivese.hub_G,Pa,[8.07692308e+10],
drivese.hub_rho,kg/m**3,[8500.],
drivese.hub_Xy,Pa,[4.5e+08],
drivese.hub_wohler_exp,,[1.],
drivese.hub_wohler_A,,[3.55e+08],
drivese.hub_mat_cost,USD/kg,[0.],
drivese.spinner_rho,kg/m**3,[1940.],
drivese.spinner_Xt,Pa,[6.e+08],
drivese.spinner_mat_cost,USD/kg,[1.87],
drivese.lss_Xt,Pa,[3.55e+08],
drivese.lss_wohler_exp,,[1.],
drivese.lss_wohler_A,,[3.55e+08],
drivese.lss_cost,USD/kg,[0.],
drivese.hss_Xt,Pa,[3.55e+08],
drivese.hss_wohler_exp,,[1.],
drivese.hss_wohler_A,,[3.55e+08],
drivese.hss_cost,USD/kg,[0.],
drivese.bedplate_mat_cost,USD/kg,[0.],
drivese.constr_hub_diameter,m,[0.39733432],
drivese.spinner.spinner_diameter,m,[5.],
drivese.hub_system_cost,USD,[428.45156616],
drivese.stage_ratios,,[3.39820295 3.22067664 8.86288438],
drivese.D_gearbox,m,[1.305],
drivese.L_lss,m,[3.1],
drivese.constr_length,m,[3.80680221],
drivese.bear1.mb_max_defl_ang,rad,[0.00872665],
drivese.bear1.mb_mass,kg,[1480.55356999],
drivese.bear1.mb_I,kg*m**2,[134.02030141  70.60698288  70.60698288],
drivese.bear2.mb_max_defl_ang,rad,[0.078],
drivese.bear2.mb_mass,kg,[1349.62411874],
drivese.bear2.mb_I,kg*m**2,[118.75932276  61.52201828  61.52201828],
drivese.lss_rpm,rpm,"[ 5.5         5.76348752  6.02697503  6.29046255  6.55395007  6.81743759
  7.0809251   7.34441262  7.60790014  7.87138765  8.13487517  8.39836269
  8.6618502   8.92533772  9.18882524  9.45231276  9.71580027  9.97928779
 10.24277531 10.50626282 10.76975034 11.03323786 11.29672537 11.56021289
 11.82370041 12.08718792 12.35067544 12.61416296 12.87765048 13.14113799]",
drivese.hss_rpm,rpm,"[ 533.50000004  559.05828919  584.61657833  610.17486748  635.73315663
  661.29144577  686.84973492  712.40802407  737.96631322  763.52460236
  789.08289151  814.64118066  840.1994698   865.75775895  891.3160481
  916.87433725  942.43262639  967.99091554  993.54920469 1019.10749383
 1044.66578298 1070.22407213 1095.78236128 1121.34065042 1146.89893957
 1172.45722872 1198.01551786 1223.57380701 1249.13209616 1274.6903853 ]",
drivese.generator.B_rymax,T,[1.3],
drivese.generator.B_trmax,T,[2.61578118],
drivese.generator.B_tsmax,T,[2.57278082],
drivese.generator.B_g1,T,[1.28954535],
drivese.generator.B_pm1,,[0.],
drivese.generator.N_s,,[30.],
drivese.generator.b_s,m,[0.01916372],
drivese.generator.b_t,m,[0.02342232],
drivese.generator.A_Curcalc,mm**2,[5.3264928],
drivese.generator.A_Cuscalc,mm**2,[287.4557278],
drivese.generator.b_m,,[0.],
drivese.generator.f,,"[26.675      27.95291446 29.23082892 30.50874337 31.78665783 33.06457229
 34.34248675 35.6204012  36.89831566 38.17623012 39.45414458 40.73205903
 42.00997349 43.28788795 44.5658024  45.84371686 47.12163132 48.39954578
 49.67746023 50.95537469 52.23328915 53.51120361 54.78911806 56.06703252
 57.34494698 58.62286144 59.90077589 61.17869035 62.45660481 63.73451927]",
drivese.generator.I_s,A,"[773.66538783 739.29003573 708.05847084 679.58749926 653.55592003
 629.69251729 607.76673054 587.58133054 568.96661457 551.77576513
 535.8811085  521.17107556 507.54771576 494.92464995 483.22537454
 472.38184849 462.33331001 453.02528079 444.40872433 436.43933182
 429.07691396 422.28488146 416.02980008 410.28100853 405.01028972
 400.19158759 395.80076255 391.81538038 388.21452959 384.97866345]",
drivese.generator.R_s,ohm,"[0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304]",
drivese.generator.L_s,,[0.00018857],
drivese.generator.J_s,A/m**2,"[2.6914245  2.57183964 2.46319138 2.36414666 2.27358809 2.19057217
 2.11429682 2.04407592 1.97931911 1.91951564 1.86422136 1.81304815
 1.76565525 1.72174217 1.68104278 1.64332035 1.60836353 1.57598279
 1.54600755 1.51828365 1.4926713  1.4690432  1.44728304 1.42728417
 1.40894841 1.39218512 1.37691034 1.363046   1.35051937 1.33926245]",
drivese.generator.A_1,,"[36334.23071989 34719.83515012 33253.08362911 31915.97993233
 30693.43925707 29572.72428811 28543.00703945 27595.02488566
 26720.80794968 25913.46113101 25166.98839172 24476.15002794
 23836.34591341 23243.51936004 22694.07747114 22184.82478441
 21712.90769836 21275.76770657 20871.1018714  20496.82928435
 20151.06250511 19832.08316388 19538.32106273 19268.33623189
 19020.80349227 18794.49915199 18588.28952623 18401.12101958
 18232.01155031 18080.04312951]",
