variables,units,values,description
rotorse.rs.strains.strainL_te,,"[ 2.18706144e-04  1.66462402e-04  4.34153146e-04  4.30275150e-04
  6.00735374e-04  4.39996618e-04  2.60086775e-04 -6.60235436e-05
 -3.56383877e-04 -4.35708115e-04 -3.47067390e-04 -4.00390777e-04
 -4.32060694e-04 -4.70257780e-04 -4.90387872e-04 -5.16125652e-04
 -5.63609180e-04 -5.58759023e-04 -4.93072809e-04 -4.55683752e-04
 -4.32219609e-04 -3.23752993e-04 -2.29970248e-04 -1.21768371e-04
 -2.19504114e-04 -1.15506125e-04  1.26198439e-04  1.46912862e-04
  8.41425437e-05 -5.94503004e-07]","strain in trailing-edge panels on lower surface at location xl,yl_te with loads P_te"
rotorse.rs.strains.axial_root_sparU_load2stress,m**2,[ 0.          0.         -0.12243468  0.19828654 -0.00345859  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper spar cap at blade root
rotorse.rs.strains.axial_root_sparL_load2stress,m**2,[ 0.          0.         -0.12243468  0.19828654 -0.00345859  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower spar cap at blade root
rotorse.rs.strains.axial_maxc_teU_load2stress,m**2,[ 0.          0.         -0.07896491  0.15129481  0.02811594  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper trailing edge at blade max chord
rotorse.rs.strains.axial_maxc_teL_load2stress,m**2,[ 0.          0.         -0.07896491  0.15129481  0.02811594  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower trailing edge at blade max chord
rotorse.rs.tip_pos.tip_deflection,m,[3.08343814],deflection at tip in yaw x-direction
rotorse.rs.aero_hub_loads.P,W,[7238411.27436581],Rotor aerodynamic power
rotorse.rs.aero_hub_loads.Mb,N/m,[6420294.26993158],Aerodynamic blade root flapwise moment
rotorse.rs.aero_hub_loads.Fhub,N,[589092.38478956   1791.64515915   5152.99357525],Aerodynamic forces at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.Mhub,N*m,[4559400.17171738   75651.95766291  568081.69084777],Aerodynamic moments at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CP,,[0.1962565],Rotor aerodynamic power coefficient
rotorse.rs.aero_hub_loads.CMb,,[0.06821447],Aerodynamic blade root flapwise moment coefficient
rotorse.rs.aero_hub_loads.CFhub,,[0.31414717 0.00095544 0.00274795],Aerodynamic force coefficients at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CMhub,,[0.0484428  0.00080379 0.00603577],Aerodynamic moment coefficients at hub center in the hub c.s.
rotorse.rs.constr.constr_max_strainU_spar,,"[6.24874698e-02 4.75606862e-02 1.24043756e-01 5.32330168e-01
 5.43234629e-01 5.58084232e-01 5.47869017e-01 4.80809535e-01
 4.21530943e-01 3.85233091e-01 3.95252902e-01 4.18120798e-01
 4.31370719e-01 4.29296085e-01 4.26197020e-01 4.26839144e-01
 4.33233533e-01 4.41240964e-01 4.59648380e-01 4.78485577e-01
 4.83342149e-01 4.33203456e-01 4.00488432e-01 3.53249677e-01
 3.84494748e-01 4.85858715e-01 9.12493635e-01 7.73196173e-01
 2.40407268e-02 1.69858001e-04]",constraint for maximum strain in spar cap suction side
rotorse.rs.constr.constr_max_strainL_spar,,"[6.24874698e-02 4.75606862e-02 1.24043756e-01 4.29940726e-01
 4.66410130e-01 4.84854318e-01 4.77061437e-01 4.17336737e-01
 3.63643162e-01 3.34339571e-01 3.52995530e-01 3.76281323e-01
 3.90548382e-01 3.90668315e-01 3.88075752e-01 3.90473723e-01
 4.01099875e-01 4.14757814e-01 4.36100268e-01 4.53845228e-01
 4.59769829e-01 4.13211654e-01 3.80957079e-01 3.35108913e-01
 3.67715048e-01 4.60666227e-01 8.40052378e-01 6.85935250e-01
 2.40407268e-02 1.69858001e-04]",constraint for maximum strain in spar cap pressure side
rotorse.rs.constr.constr_max_strainU_te,,"[5.46765361e-02 4.16156004e-02 1.08538287e-01 1.07568787e-01
 1.50183843e-01 1.09999155e-01 6.50216937e-02 1.65058859e-02
 8.90959693e-02 1.08927029e-01 8.67668476e-02 1.00097694e-01
 1.08015173e-01 1.17564445e-01 1.22596968e-01 1.29031413e-01
 1.40902295e-01 1.39689756e-01 1.23268202e-01 1.13920938e-01
 1.08054902e-01 8.09382482e-02 5.74925619e-02 3.04420927e-02
 5.48760285e-02 2.88765311e-02 3.15496099e-02 3.67282155e-02
 2.10356359e-02 1.48625751e-04]",constraint for maximum strain in trailing edge suction side
rotorse.rs.constr.constr_max_strainL_te,,"[5.46765361e-02 4.16156004e-02 1.08538287e-01 1.07568787e-01
 1.50183843e-01 1.09999155e-01 6.50216937e-02 1.65058859e-02
 8.90959693e-02 1.08927029e-01 8.67668476e-02 1.00097694e-01
 1.08015173e-01 1.17564445e-01 1.22596968e-01 1.29031413e-01
 1.40902295e-01 1.39689756e-01 1.23268202e-01 1.13920938e-01
 1.08054902e-01 8.09382482e-02 5.74925619e-02 3.04420927e-02
 5.48760285e-02 2.88765311e-02 3.15496099e-02 3.67282155e-02
 2.10356359e-02 1.48625751e-04]",constraint for maximum strain in trailing edge pressure side
rotorse.rs.constr.constr_flap_f_margin,,[ -0.51403912  -3.1274162   -6.83008838 -11.20928341 -15.96756271],constraint on flap blade frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
rotorse.rs.constr.constr_edge_f_margin,,[ -0.98680878  -4.44809846  -9.92151935 -18.05113335 -27.67653678],constraint on edge blade frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
rotorse.rs.brs.d_r,m,[2.04815605],Root fastener circle diameter
rotorse.rs.brs.ratio,,[0.79780156],Ratio of recommended diameter over actual diameter. It can be constrained to be smaller than 1
rotorse.rc.sect_perimeter,m,"[8.16779755 8.23413718 8.73484111 8.99823394 9.32386077 9.47982778
 9.62855776 9.56535705 9.48485658 9.31111367 8.99306147 8.552845
 8.04363248 7.49155335 6.93762595 6.42056066 5.94386406 5.51401904
 5.12972854 4.80455934 4.53135659 4.30907758 4.13156451 4.00410231
 3.91210694 3.77537572 3.47739947 2.89587723 1.91433915 0.41738853]",Perimeter of the section along the blade span
rotorse.rc.layer_volume,m**3,"[ 0.15711513  2.59761944  1.16642808  1.16642808  0.05539063 -1.20931152
  2.25993219  0.16300616  0.12685357  2.3062262   0.01430559  0.24473784
  0.01430559  0.04591595  0.86374578  0.04591595]","Volumes of each layer used in the blade, ignoring the scrap factor"
rotorse.rc.mat_volume,m**3,"[0.15711513 2.59761944 0.1204431  1.17893527 5.96450174 0.
 0.         0.         0.        ]","Volumes of each material used in the blade, ignoring the scrap factor. For laminates, this is the wet volume"
rotorse.rc.mat_mass,kg,"[ 172.8266469  4792.60787586  222.2175108  2287.13441822  656.09519109
    0.          136.02657443    0.            0.        ]","Masses of each material used in the blade, ignoring the scrap factor. For laminates, this is the wet mass."
rotorse.rc.mat_cost,USD,"[1249.53665708 9257.61224776  450.25712038 3123.02258259 8529.23748423
    0.            0.         8148.91870716    0.        ]","Costs of each material used in the blade, ignoring the scrap factor. For laminates, this is the cost of the dry fabric."
rotorse.rc.mat_cost_scrap,USD,"[ 1561.92082135 10646.25408492   517.79568844  3279.17371172
 10235.08498108     0.             0.          9778.7024486
     0.        ]","Same as mat_cost, now including the scrap factor."
rotorse.rc.total_labor_hours,h,[767.30092493],Total amount of labor hours per blade.
rotorse.rc.total_skin_mold_gating_ct,h,[23.9998999],Total amount of gating cycle time per blade. This is the cycle time required in the main mold that cannot be parallelized unless the number of molds is increased.
rotorse.rc.total_non_gating_ct,h,[123.74852269],Total amount of non-gating cycle time per blade. This cycle time can happen in parallel.
rotorse.rc.total_metallic_parts_cost,USD,[4084.18961189],"Cost of the metallic parts (bolts, nuts, lightining protection system), excluding the blade joint."
rotorse.rc.total_consumable_cost_w_waste,USD,[5300.81235925],Cost of the consumables including the waste.
rotorse.rc.total_blade_mat_cost_w_waste,USD,[45403.93370725],Total blade material costs including the waste per blade.
rotorse.rc.total_cost_labor,USD,[25893.45875131],Total labor costs per blade.
rotorse.rc.total_cost_utility,USD,[397.99503269],Total utility costs per blade.
rotorse.rc.blade_variable_cost,USD,[71695.38749125],"Total blade variable costs per blade (material, labor, utility)."
rotorse.rc.total_cost_equipment,USD,[2617.0694114],Total equipment cost per blade.
rotorse.rc.total_cost_tooling,USD,[7347.77746779],Total tooling cost per blade.
rotorse.rc.total_cost_building,USD,[415.76309579],Total builting cost per blade.
rotorse.rc.total_maintenance_cost,USD,[2721.38787436],Total maintenance cost per blade.
rotorse.rc.total_labor_overhead,USD,[7768.03762539],Total labor overhead cost per blade.
rotorse.rc.cost_capital,USD,[5401.81422349],Cost of capital per blade.
rotorse.rc.blade_fixed_cost,USD,[26271.84969822],"Total blade fixed cost per blade (equipment, tooling, building, maintenance, labor, capital)."
rotorse.rc.total_blade_cost,USD,[97967.23718947],Total blade cost (variable and fixed)
rotorse.total_bc.total_blade_cost,USD,[97967.23718947],"Total blade cost (variable and fixed). For segmented blades, this is the total of inner+outer+joint"
drivese.hub_E,Pa,[2.1e+11],
drivese.hub_G,Pa,[8.07692308e+10],
drivese.hub_rho,kg/m**3,[8500.],
drivese.hub_Xy,Pa,[4.5e+08],
drivese.hub_wohler_exp,,[1.],
drivese.hub_wohler_A,,[3.55e+08],
drivese.hub_mat_cost,USD/kg,[0.],
drivese.spinner_rho,kg/m**3,[1940.],
drivese.spinner_Xt,Pa,[6.e+08],
drivese.spinner_mat_cost,USD/kg,[1.87],
drivese.lss_Xt,Pa,[3.55e+08],
drivese.lss_wohler_exp,,[1.],
drivese.lss_wohler_A,,[3.55e+08],
drivese.lss_cost,USD/kg,[0.],
drivese.hss_Xt,Pa,[3.55e+08],
drivese.hss_wohler_exp,,[1.],
drivese.hss_wohler_A,,[3.55e+08],
drivese.hss_cost,USD/kg,[0.],
drivese.bedplate_mat_cost,USD/kg,[0.],
drivese.constr_hub_diameter,m,[0.39733432],
drivese.spinner.spinner_diameter,m,[5.],
drivese.hub_system_cost,USD,[428.45156616],
drivese.stage_ratios,,[3.39530534 3.21259568 8.89276464],
drivese.D_gearbox,m,[1.125],
drivese.L_lss,m,[3.1],
drivese.constr_length,m,[3.26271356],
drivese.bear1.mb_max_defl_ang,rad,[0.00872665],
drivese.bear1.mb_mass,kg,[1480.55356999],
drivese.bear1.mb_I,kg*m**2,[134.02030141  70.60698288  70.60698288],
drivese.bear2.mb_max_defl_ang,rad,[0.078],
drivese.bear2.mb_mass,kg,[1349.62411874],
drivese.bear2.mb_I,kg*m**2,[118.75932276  61.52201828  61.52201828],
drivese.lss_rpm,rpm,"[ 8.          8.24690585  8.4938117   8.74071755  8.9876234   9.23452925
  9.4814351   9.72834095  9.9752468  10.22215265 10.4690585  10.71596435
 10.9628702  11.20977605 11.4566819  11.70358775 11.9504936  12.19739945
 12.4443053  12.69121115 12.938117   13.18502285 13.4319287  13.67883455
 13.9257404  14.17264625 14.4195521  14.66645795 14.9133638  15.16026965]",
drivese.hss_rpm,rpm,"[ 776.00000004  799.9498675   823.89973497  847.84960243  871.7994699
  895.74933736  919.69920483  943.64907229  967.59893975  991.54880722
 1015.49867468 1039.44854215 1063.39840961 1087.34827708 1111.29814454
 1135.248012   1159.19787947 1183.14774693 1207.0976144  1231.04748186
 1254.99734933 1278.94721679 1302.89708425 1326.84695172 1350.79681918
 1374.74668665 1398.69655411 1422.64642158 1446.59628904 1470.5461565 ]",
drivese.generator.B_rymax,T,[1.3],
drivese.generator.B_trmax,T,[2.82910858],
drivese.generator.B_tsmax,T,[2.78261106],
drivese.generator.B_g1,T,[1.38958135],
drivese.generator.B_pm1,,[0.],
drivese.generator.N_s,,[30.],
drivese.generator.b_s,m,[0.01916372],
drivese.generator.b_t,m,[0.02342232],
drivese.generator.A_Curcalc,mm**2,[5.32760472],
drivese.generator.A_Cuscalc,mm**2,[287.4557278],
drivese.generator.b_m,,[0.],
drivese.generator.f,,"[38.8        39.99749338 41.19498675 42.39248012 43.58997349 44.78746687
 45.98496024 47.18245361 48.37994699 49.57744036 50.77493373 51.97242711
 53.16992048 54.36741385 55.56490723 56.7624006  57.95989397 59.15738735
 60.35488072 61.55237409 62.74986747 63.94736084 65.14485421 66.34234759
 67.53984096 68.73733433 69.93482771 71.13232108 72.32981445 73.52730783]",
drivese.generator.I_s,A,"[402.78522337 393.30121514 384.58490833 376.58045037 369.23788437
 362.5123202  356.36323745 350.7538974  345.65084558 341.02349
 336.84374291 333.08571604 329.72546105 326.74074831 324.11087807
 321.81651932 319.83957193 318.16304874 316.7709744  315.64829843
 314.78082033 314.15512468 313.75852471 313.57901298 313.60521787
 313.82636505 314.23224287 314.81317127 315.55997334 316.4639493 ]",
drivese.generator.R_s,ohm,"[0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304]",
drivese.generator.L_s,,[0.00018969],
drivese.generator.J_s,A/m**2,"[1.40120785 1.36821492 1.33789266 1.31004678 1.28450349 1.26110662
 1.23971521 1.22020146 1.20244898 1.18635135 1.17181086 1.15873745
 1.1470478  1.13666459 1.12751581 1.1195342  1.11265681 1.10682452
 1.10198178 1.09807622 1.09505844 1.09288177 1.09150208 1.09087759
 1.09096876 1.09173808 1.09315005 1.09517098 1.09776895 1.1009137 ]",
drivese.generator.A_1,,"[18916.30602406 18470.90139741 18061.5509112  17685.63151913
 17340.79705801 17024.93931872 16736.15531087 16472.71964636
 16233.06117763 16015.74319007 15819.4465773  15642.9555289
 15485.14534135 15344.97202714 15221.46344913 15113.71174983
 15020.86687962 14942.13105736 14876.75402058 14824.02894307
 14783.28891545 14753.90389887 14735.27807554 14726.84753072
 14728.07821106 14738.4641125  14757.52565862 14784.80823685
 14819.88086552 14862.33496949]",
drivese.generator.Losses,W,"[45109.44617852 44821.78273745 44621.48177115 44499.44585502
 44447.80544205 44459.72502247 44529.24408837 44651.14593731
 44820.84887984 45034.31558092 45287.97716012 45578.66936592
 45903.57867704 46260.19660381 46646.28079353 47059.82180583
 47499.014632   47962.23419949 48448.01423642 48955.02897911
 49482.07729379 50028.06885483 50592.01208032 51173.00357436
 51770.21886431 52382.90425479 53010.3696469  53651.9821941
 54307.16068513 54975.37056015]",
drivese.generator.S,,[90.],
drivese.generator.Slot_aspect_ratio,,[0.],
drivese.generator.Slot_aspect_ratio1,,[4.17455588],
drivese.generator.Slot_aspect_ratio2,,[0.41852387],
drivese.generator.J_r,,"[71.63253007 69.48790868 67.4679709  65.56215062 63.76104283 62.05624835
 60.44024291 58.90626608 57.4482268  56.06062247 54.73846961 53.47724403
 52.27282911 51.12147093 50.01973918 48.964493   47.95285113 46.98216557
 46.04999851 45.15410182 44.292399   43.46296908 42.66403234 41.89393755
 41.1511506  40.43424427 39.7418891  39.07284515 38.42595461 37.80013507]",
drivese.generator.L_sm,,[0.02663863],
drivese.generator.Q_r,,[72.],
drivese.generator.R_R,,[0.03165894],
drivese.generator.b_r,,[0.0238935],
drivese.generator.b_tr,,[0.02920317],
drivese.generator.b_trmin,,[0.0287232],
drivese.generator.N_r,,[148.],
drivese.generator.L_r,,[0.00017607],
drivese.generator.h_yr,,[0.2393759],
drivese.generator.h_ys,,[0.2393759],
drivese.generator.tau_p,,[0.63879051],
drivese.generator.Current_ratio,,"[0.4367234  0.4502021  0.46368079 0.47715949 0.49063818 0.50411688
 0.51759557 0.53107427 0.54455296 0.55803166 0.57151036 0.58498905
 0.59846775 0.61194644 0.62542514 0.63890383 0.65238253 0.66586122
 0.67933992 0.69281861 0.70629731 0.719776   0.7332547  0.74673339
 0.76021209 0.77369079 0.78716948 0.80064818 0.81412687 0.82760557]",
drivese.generator.E_p,,"[1302.89148174 1343.10292286 1383.31436397 1423.52580509 1463.73724621
 1503.94868732 1544.16012844 1584.37156956 1624.58301067 1664.79445179
 1705.00589291 1745.21733402 1785.42877514 1825.64021626 1865.85165737
 1906.06309849 1946.27453961 1986.48598072 2026.69742184 2066.90886296
 2107.12030407 2147.33174519 2187.54318631 2227.75462742 2267.96606854
 2308.17750966 2348.38895077 2388.60039189 2428.811833   2469.02327412]",
drivese.generator_cost,USD,[83816.77283972],
drivese.generator.con_uas,m,[0.],
drivese.generator.con_zas,m,[0.],
drivese.generator.con_yas,m,[0.],
drivese.generator.con_bst,m,[0.],
drivese.generator.con_uar,m,[0.],
drivese.generator.con_yar,m,[0.],
drivese.generator.con_zar,m,[0.],
drivese.generator.con_br,m,[0.],
drivese.generator.TCr,m**3,[0.09357969],
drivese.generator.TCs,m**3,[-0.08874931],
drivese.generator.con_TC2r,m**3,[-0.08874931],
drivese.generator.con_TC2s,m**3,[-0.08874931],
drivese.generator.con_Bsmax,T,[1.53043609],
drivese.generator.K_rad_L,,[0.40163934],
drivese.generator.K_rad_U,,[0.40163934],
drivese.generator.D_ratio_L,,[1.53176377],
drivese.generator.D_ratio_U,,[1.53176377],
drivese.generator.converter_efficiency,,"[0.98402868 0.98411176 0.98418969 0.9842629  0.98433177 0.98439666
 0.98445788 0.9845157  0.98457038 0.98462215 0.98467121 0.98471775
 0.98476195 0.98480394 0.98484389 0.98488191 0.98491812 0.98495264
 0.98498557 0.985017   0.98504701 0.98507569 0.98510311 0.98512934
 0.98515443 0.98517845 0.98520146 0.98522351 0.98524463 0.98526489]",
drivese.generator.transformer_efficiency,,"[0.98484506 0.98445542 0.98405394 0.98364062 0.98321545 0.98277844
 0.98232959 0.9818689  0.98139636 0.98091198 0.98041576 0.9799077
 0.97938779 0.97885604 0.97831245 0.97775701 0.97718973 0.97661061
 0.97601965 0.97541684 0.97480219 0.9741757  0.97353737 0.97288719
 0.97222517 0.97155131 0.9708656  0.97016805 0.96945866 0.96873743]",
drivese.generator_efficiency,,"[0.93980878 0.93970311 0.93952431 0.93927875 0.93897197 0.93860877
 0.93819336 0.93772945 0.93722029 0.93666875 0.93607739 0.93544848
 0.93478404 0.93408589 0.93335565 0.93259478 0.9318046  0.93098631
 0.93014098 0.92926959 0.92837305 0.92745215 0.92650765 0.92554024
 0.92455053 0.9235391  0.92250649 0.92145318 0.92037962 0.91928625]",
drivese.mean_bearing_mass,kg,[1415.08884437],
drivese.total_bedplate_mass,kg,[19787.48731724],
drivese.above_yaw_mass,kg,[105408.40076584],
drivese.above_yaw_cm,m,[ 0.86914196 -0.07772527  0.77875247],
drivese.nacelle_I,kg*m**2,"[ 1.17931411e+05  5.66200486e+05  6.30545637e+05 -6.89674022e+03
 -1.03499290e+04 -3.48166460e+01]",
drivese.above_yaw_I,kg*m**2,"[ 1.15900008e+05  5.61683737e+05  6.28020219e+05 -7.12079047e+03
 -8.10510336e+03 -2.35565997e+02]",
drivese.above_yaw_I_TT,kg*m**2,"[180462.29706045 705235.55468352 708283.33681687      0.
 -79450.40496168   6144.67265625]",
drivese.rotor_mass,kg,[39212.15962647],
drivese.rna_mass,kg,[148163.8787723],
drivese.rna_cm,m,[-1.92547208 -0.05529618  1.0798432 ],
drivese.rna_I_TT,kg*m**2,"[ 1.29661718e+07  1.08242946e+07  1.07207568e+07 -7.53148102e+00
  1.19251941e+05  6.13792444e+03]",
drivese.torq_deflection,m,[0.000265],
drivese.torq_rotation,rad,[5.72687939e-07],
drivese.lss_axial_stress,Pa,"[[  740113.50340942]
 [31105355.11371367]
 [30125662.53392399]
 [33939250.7790017 ]]",
drivese.lss_shear_stress,Pa,"[[1.22016829e+08]
 [1.22832448e+08]
 [1.22925814e+08]
 [1.21354586e+08]]",
drivese.constr_lss_vonmises,,"[[0.82422851]
 [0.83855418]
 [0.83863443]
 [0.83036742]]",
